WP_004753574.1	lcl|NZ_AOVI01000120.1_cds_WP_000340715.1_2886	94.186	86	106
WP_004755091.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	96.815	314	314
WP_004755091.1	lcl|NZ_AOVI01000120.1_cds_WP_000093099.1_2865	57.143	63	314
WP_004755091.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	24.471	331	314
WP_004755091.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	27.239	268	314
WP_004755091.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	22.917	288	314
WP_004755091.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	24.194	186	314
WP_004777161.1	lcl|NZ_AOVI01000120.1_cds_WP_000604524.1_2884	94.247	365	365
WP_004766667.1	lcl|NZ_AOVI01000120.1_cds_WP_000884059.1_2883	96.757	185	185
WP_004766667.1	lcl|NZ_AOVI01000021.1_cds_WP_000351733.1_632	40.714	140	185
WP_004755430.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	97.568	329	329
WP_004755430.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	32.381	315	329
WP_004755430.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	31.045	335	329
WP_004755430.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	31.677	322	329
WP_004755430.1	lcl|NZ_AOVI01000012.1_cds_WP_001984071.1_163	31.935	310	329
WP_004755430.1	lcl|NZ_AOVI01000030.1_cds_WP_000649925.1_854	29.573	328	329
WP_004755430.1	lcl|NZ_AOVI01000104.1_cds_WP_000709511.1_2364	29.730	333	329
WP_004755430.1	lcl|NZ_AOVI01000120.1_cds_WP_000601375.1_2829	25.000	300	329
WP_004755430.1	lcl|NZ_AOVI01000093.1_cds_WP_000688695.1_2049	29.091	275	329
WP_004755430.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	27.541	305	329
WP_004755430.1	lcl|NZ_AOVI01000120.1_cds_WP_000475904.1_2820	27.372	274	329
WP_004755430.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	26.101	318	329
WP_004755430.1	lcl|NZ_AOVI01000021.1_cds_WP_001074785.1_427	29.057	265	329
WP_004755430.1	lcl|NZ_AOVI01000096.1_cds_WP_001003555.1_2107	25.148	338	329
WP_004755430.1	lcl|NZ_AOVI01000120.1_cds_WP_000487322.1_2831	26.994	326	329
WP_004758405.1	lcl|NZ_AOVI01000120.1_cds_WP_000774262.1_2881	93.633	267	267
WP_004758405.1	lcl|NZ_AOVI01000120.1_cds_WP_000859505.1_2832	26.693	251	267
WP_004758405.1	lcl|NZ_AOVI01000120.1_cds_WP_002969399.1_2851	25.630	238	267
WP_004758405.1	lcl|NZ_AOVI01000064.1_cds_WP_000842260.1_1413	26.842	190	267
WP_004758405.1	lcl|NZ_AOVI01000123.1_cds_WP_000667727.1_2981	30.909	110	267
WP_004758405.1	lcl|NZ_AOVI01000058.1_cds_WP_000805357.1_1292	27.660	188	267
WP_016748627.1	lcl|NZ_AOVI01000120.1_cds_WP_000612797.1_2880	96.267	509	509
WP_016748627.1	lcl|NZ_AOVI01000020.1_cds_WP_000291591.1_351	27.469	324	509
WP_016748627.1	lcl|NZ_AOVI01000020.1_cds_WP_000364507.1_352	31.111	90	509
WP_016748627.1	lcl|NZ_AOVI01000120.1_cds_WP_000612797.1_2880	96.267	509	509
WP_016748627.1	lcl|NZ_AOVI01000020.1_cds_WP_000291591.1_351	27.469	324	509
WP_016748627.1	lcl|NZ_AOVI01000020.1_cds_WP_000364507.1_352	31.111	90	509
WP_004755319.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	96.667	330	330
WP_004755319.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	28.990	307	330
WP_004755319.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	27.068	266	330
WP_004755319.1	lcl|NZ_AOVI01000012.1_cds_WP_001984071.1_163	24.632	272	330
WP_004755319.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	26.266	316	330
WP_004755319.1	lcl|NZ_AOVI01000096.1_cds_WP_001003555.1_2107	28.287	251	330
WP_004755319.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	24.925	333	330
WP_004755319.1	lcl|NZ_AOVI01000030.1_cds_WP_000649925.1_854	29.644	253	330
WP_004755319.1	lcl|NZ_AOVI01000093.1_cds_WP_000688695.1_2049	25.792	221	330
WP_004755319.1	lcl|NZ_AOVI01000120.1_cds_WP_000601375.1_2829	25.362	276	330
WP_004755319.1	lcl|NZ_AOVI01000120.1_cds_WP_000487322.1_2831	26.855	283	330
WP_004754883.1	lcl|NZ_AOVI01000120.1_cds_WP_001198107.1_2878	95.902	366	366
WP_004754883.1	lcl|NZ_AOVI01000120.1_cds_WP_000608295.1_2877	40.000	365	366
WP_004754883.1	lcl|NZ_AOVI01000120.1_cds_WP_000575178.1_2809	34.262	359	366
WP_004754883.1	lcl|NZ_AOVI01000116.1_cds_WP_001281953.1_2721	28.232	379	366
WP_004754883.1	lcl|NZ_AOVI01000120.1_cds_WP_000346036.1_2848	28.090	356	366
WP_004754883.1	lcl|NZ_AOVI01000120.1_cds_WP_000582222.1_2867	32.958	355	366
WP_004754883.1	lcl|NZ_AOVI01000099.1_cds_WP_000538752.1_2224	29.412	357	366
WP_004754883.1	lcl|NZ_AOVI01000120.1_cds_WP_000947844.1_2855	26.957	345	366
WP_004754883.1	lcl|NZ_AOVI01000122.1_cds_WP_001982414.1_2959	31.579	190	366
WP_016560370.1	lcl|NZ_AOVI01000120.1_cds_WP_000608295.1_2877	96.458	367	367
WP_016560370.1	lcl|NZ_AOVI01000120.1_cds_WP_001198107.1_2878	39.178	365	367
WP_016560370.1	lcl|NZ_AOVI01000120.1_cds_WP_000575178.1_2809	36.043	369	367
WP_016560370.1	lcl|NZ_AOVI01000099.1_cds_WP_000538752.1_2224	31.649	376	367
WP_016560370.1	lcl|NZ_AOVI01000120.1_cds_WP_000582222.1_2867	35.692	325	367
WP_016560370.1	lcl|NZ_AOVI01000116.1_cds_WP_001281953.1_2721	30.423	378	367
WP_016560370.1	lcl|NZ_AOVI01000120.1_cds_WP_000346036.1_2848	24.665	373	367
WP_016560370.1	lcl|NZ_AOVI01000120.1_cds_WP_000947844.1_2855	26.404	356	367
WP_016560370.1	lcl|NZ_AOVI01000122.1_cds_WP_001982414.1_2959	25.140	358	367
WP_004755296.1	lcl|NZ_AOVI01000120.1_cds_WP_000689743.1_2876	91.544	544	544
WP_004755296.1	lcl|NZ_AOVI01000120.1_cds_WP_000689743.1_2876	91.544	544	544
WP_002740998.1	lcl|NZ_AOVI01000120.1_cds_WP_000342713.1_2875	94.340	265	265
WP_002740998.1	lcl|NZ_AOVI01000025.1_cds_WP_001002663.1_738	46.091	243	265
WP_004777170.1	lcl|NZ_AOVI01000120.1_cds_WP_001246618.1_2874	92.581	310	310
WP_004777170.1	lcl|NZ_AOVI01000087.1_cds_WP_017855562.1_1944	36.513	304	310
WP_004777170.1	lcl|NZ_AOVI01000105.1_cds_WP_001183723.1_2369	26.471	306	310
WP_004777170.1	lcl|NZ_AOVI01000134.1_cds_WP_000279894.1_3320	23.282	262	310
WP_004777170.1	lcl|NZ_AOVI01000120.1_cds_WP_001246618.1_2874	92.581	310	310
WP_004777170.1	lcl|NZ_AOVI01000087.1_cds_WP_017855562.1_1944	36.513	304	310
WP_004777170.1	lcl|NZ_AOVI01000105.1_cds_WP_001183723.1_2369	26.471	306	310
WP_004777170.1	lcl|NZ_AOVI01000134.1_cds_WP_000279894.1_3320	23.282	262	310
WP_004754589.1	lcl|NZ_AOVI01000120.1_cds_WP_000479982.1_2873	94.318	264	264
WP_002733551.1	lcl|NZ_AOVI01000120.1_cds_WP_000715958.1_2872	96.124	129	130
WP_004777167.1	lcl|NZ_AOVI01000120.1_cds_WP_001088866.1_2871	97.222	144	144
WP_004777149.1	lcl|NZ_AOVI01000120.1_cds_WP_000517242.1_2870	95.023	221	221
WP_004777149.1	lcl|NZ_AOVI01000133.1_cds_WP_001082180.1_3255	29.487	78	221
WP_004777149.1	lcl|NZ_AOVI01000120.1_cds_WP_001206409.1_2860	30.097	103	221
