WP_004753574.1	lcl|NZ_ANMY01000082.1_cds_WP_002614501.1_1842	91.860	86	106
WP_004755091.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	92.581	310	314
WP_004755091.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	24.691	324	314
WP_004755091.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	23.022	278	314
WP_004755091.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	25.526	333	314
WP_004755091.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	23.843	281	314
WP_004755091.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	24.699	166	314
WP_004755091.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	27.094	203	314
WP_004766667.1	lcl|NZ_ANMY01000121.1_cds_WP_002630958.1_2666	35.065	154	185
WP_004766667.1	lcl|NZ_ANMY01000057.1_cds_WP_004498097.1_1298	34.463	177	185
WP_004755430.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	31.776	321	329
WP_004755430.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	30.655	336	329
WP_004755430.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	30.794	315	329
WP_004755430.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	31.190	311	329
WP_004755430.1	lcl|NZ_ANMY01000019.1_cds_WP_004495537.1_370	27.164	335	329
WP_004755430.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	29.508	305	329
WP_004755430.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	29.781	319	329
WP_004755430.1	lcl|NZ_ANMY01000052.1_cds_WP_004495465.1_1048	28.882	322	329
WP_004755430.1	lcl|NZ_ANMY01000161.1_cds_WP_002619620.1_3416	26.036	338	329
WP_004755430.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	28.030	264	329
WP_004755430.1	lcl|NZ_ANMY01000057.1_cds_WP_002614509.1_1319	27.536	276	329
WP_004755430.1	lcl|NZ_ANMY01000029.1_cds_WP_002614572.1_555	27.376	263	329
WP_004755430.1	lcl|NZ_ANMY01000016.1_cds_WP_016760974.1_278	24.773	331	329
WP_004755430.1	lcl|NZ_ANMY01000088.1_cds_WP_004495316.1_1964	27.459	244	329
WP_004758405.1	lcl|NZ_ANMY01000057.1_cds_WP_020781937.1_1316	26.016	246	267
WP_004758405.1	lcl|NZ_ANMY01000014.1_cds_WP_020781397.1_168	35.455	110	267
WP_004758405.1	lcl|NZ_ANMY01000131.1_cds_WP_002620407.1_2849	26.842	190	267
WP_004758405.1	lcl|NZ_ANMY01000019.1_cds_WP_020781492.1_369	25.946	185	267
WP_004758405.1	lcl|NZ_ANMY01000055.1_cds_WP_026054267.1_1197	32.710	107	267
WP_016748627.1	lcl|NZ_ANMY01000015.1_cds_WP_002617878.1_243	26.911	327	509
WP_016748627.1	lcl|NZ_ANMY01000015.1_cds_WP_020781429.1_242	30.000	90	509
WP_016748627.1	lcl|NZ_ANMY01000015.1_cds_WP_002617878.1_243	26.911	327	509
WP_016748627.1	lcl|NZ_ANMY01000015.1_cds_WP_020781429.1_242	30.000	90	509
WP_004755319.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	26.007	273	330
WP_004755319.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	23.636	275	330
WP_004755319.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	27.899	276	330
WP_004755319.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	25.826	333	330
WP_004755319.1	lcl|NZ_ANMY01000161.1_cds_WP_002619620.1_3416	28.070	228	330
WP_004755319.1	lcl|NZ_ANMY01000016.1_cds_WP_016760974.1_278	23.755	261	330
WP_004755319.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	30.830	253	330
WP_004755319.1	lcl|NZ_ANMY01000019.1_cds_WP_004495537.1_370	26.761	142	330
WP_004755319.1	lcl|NZ_ANMY01000029.1_cds_WP_002614572.1_555	26.639	244	330
WP_004755319.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	24.390	328	330
WP_004754883.1	lcl|NZ_ANMY01000131.1_cds_WP_004499131.1_2842	34.463	354	366
WP_004754883.1	lcl|NZ_ANMY01000014.1_cds_WP_002621621.1_163	27.968	379	366
WP_004754883.1	lcl|NZ_ANMY01000082.1_cds_WP_020782194.1_1853	33.876	307	366
WP_004754883.1	lcl|NZ_ANMY01000057.1_cds_WP_002630753.1_1292	29.412	391	366
WP_004754883.1	lcl|NZ_ANMY01000055.1_cds_WP_002615575.1_1257	31.405	363	366
WP_004754883.1	lcl|NZ_ANMY01000082.1_cds_WP_020782191.1_1850	37.379	206	366
WP_004754883.1	lcl|NZ_ANMY01000161.1_cds_WP_002619618.1_3415	32.620	187	366
WP_016560370.1	lcl|NZ_ANMY01000131.1_cds_WP_004499131.1_2842	37.568	370	367
WP_016560370.1	lcl|NZ_ANMY01000055.1_cds_WP_002615575.1_1257	32.982	379	367
WP_016560370.1	lcl|NZ_ANMY01000057.1_cds_WP_002630753.1_1292	31.183	372	367
WP_016560370.1	lcl|NZ_ANMY01000014.1_cds_WP_002621621.1_163	30.585	376	367
WP_016560370.1	lcl|NZ_ANMY01000082.1_cds_WP_020782194.1_1853	33.564	289	367
WP_016560370.1	lcl|NZ_ANMY01000082.1_cds_WP_020782191.1_1850	33.475	236	367
WP_016560370.1	lcl|NZ_ANMY01000161.1_cds_WP_002619618.1_3415	25.419	358	367
WP_002740998.1	lcl|NZ_ANMY01000055.1_cds_WP_004496886.1_1253	46.091	243	265
WP_004777170.1	lcl|NZ_ANMY01000106.1_cds_WP_004499599.1_2396	38.158	304	310
WP_004777170.1	lcl|NZ_ANMY01000108.1_cds_WP_002619450.1_2442	27.036	307	310
WP_004777170.1	lcl|NZ_ANMY01000069.1_cds_WP_020782075.1_1573	25.564	133	310
WP_004777170.1	lcl|NZ_ANMY01000106.1_cds_WP_004499599.1_2396	38.158	304	310
WP_004777170.1	lcl|NZ_ANMY01000108.1_cds_WP_002619450.1_2442	27.036	307	310
WP_004777170.1	lcl|NZ_ANMY01000069.1_cds_WP_020782075.1_1573	25.564	133	310
WP_004777149.1	lcl|NZ_ANMY01000048.1_cds_WP_026054676.1_1008	26.923	78	221
WP_004777149.1	lcl|NZ_ANMY01000141.1_cds_WP_004498543.1_3124	28.713	101	221
WP_162833666.1	lcl|NZ_ANMY01000140.1_cds_WP_002616009.1_3086	92.086	139	265
WP_162833666.1	lcl|NZ_ANMY01000044.1_cds_WP_036058376.1_959	91.667	132	265
WP_162833666.1	lcl|NZ_ANMY01000068.1_cds_WP_036058617.1_1545	91.667	132	265
WP_162833666.1	lcl|NZ_ANMY01000136.1_cds_WP_051059323.1_3022	90.152	132	265
WP_162833666.1	lcl|NZ_ANMY01000141.1_cds_WP_036059424.1_3145	94.690	113	265
WP_162833666.1	lcl|NZ_ANMY01000114.1_cds_WP_036059121.1_2527	91.892	111	265
WP_162833666.1	lcl|NZ_ANMY01000135.1_cds_WP_036059323.1_2913	94.231	104	265
WP_162833666.1	lcl|NZ_ANMY01000159.1_cds_WP_036059590.1_3409	93.269	104	265
WP_162833666.1	lcl|NZ_ANMY01000094.1_cds_LEP1GSC051_RS21920_2191	41.401	157	265
WP_162833666.1	lcl|NZ_ANMY01000094.1_cds_LEP1GSC051_RS21920_2191	46.789	109	265
WP_162833666.1	lcl|NZ_ANMY01000133.1_cds_WP_085986074.1_2909	30.827	266	265
WP_162833666.1	lcl|NZ_ANMY01000069.1_cds_WP_085986074.1_1601	30.827	266	265
WP_162833666.1	lcl|NZ_ANMY01000068.1_cds_WP_085986074.1_1562	30.827	266	265
WP_162833666.1	lcl|NZ_ANMY01000033.1_cds_WP_085986074.1_757	30.827	266	265
