WP_004753574.1	lcl|NZ_JADDVS010000006.1_cds_WP_002725873.1_3029	89.535	86	106
WP_004755091.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	92.994	314	314
WP_004755091.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	22.936	327	314
WP_004755091.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	26.493	268	314
WP_004755091.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	23.843	281	314
WP_004755091.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	22.941	170	314
WP_004755091.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	27.586	203	314
WP_004755091.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	24.503	151	314
WP_004777161.1	lcl|NZ_JADDVS010000006.1_cds_WP_026054882.1_3027	86.575	365	365
WP_004766667.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733646.1_3026	96.757	185	185
WP_004766667.1	lcl|NZ_JADDVS010000003.1_cds_WP_002721790.1_1930	34.337	166	185
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	97.872	329	329
WP_004755430.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	30.159	315	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	31.157	337	329
WP_004755430.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	30.868	311	329
WP_004755430.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	27.566	341	329
WP_004755430.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728316.1_3102	28.485	330	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733638.1_2988	27.941	340	329
WP_004755430.1	lcl|NZ_JADDVS010000075.1_cds_WP_002741146.1_3075	29.487	312	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733546.1_2959	26.667	270	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740721.1_3022	28.387	310	329
WP_004755430.1	lcl|NZ_JADDVS010000008.1_cds_WP_002732331.1_3236	26.254	339	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002744551.1_2994	29.889	271	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733698.1_2951	26.642	274	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	27.309	249	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	23.975	317	329
WP_004755430.1	lcl|NZ_JADDVS010000058.1_cds_WP_002740236.1_2632	26.217	267	329
WP_004755430.1	lcl|NZ_JADDVS010000004.1_cds_WP_002721725.1_2446	25.223	337	329
WP_004755430.1	lcl|NZ_JADDVS010000004.1_cds_WP_002739935.1_2359	27.869	244	329
WP_004755430.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733757.1_2961	31.034	174	329
WP_004758405.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733627.1_3024	97.004	267	267
WP_004758405.1	lcl|NZ_JADDVS010000006.1_cds_WP_002738295.1_2962	24.701	251	267
WP_004758405.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740926.1_2983	24.790	238	267
WP_004758405.1	lcl|NZ_JADDVS010000006.1_cds_WP_002727921.1_2933	26.455	189	267
WP_004758405.1	lcl|NZ_JADDVS010000024.1_cds_WP_002729040.1_1174	32.727	110	267
WP_004758405.1	lcl|NZ_JADDVS010000002.1_cds_WP_002766579.1_1464	26.882	186	267
WP_004758405.1	lcl|NZ_JADDVS010000014.1_cds_WP_002729513.1_442	25.806	186	267
WP_016748627.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740779.1_3023	99.411	509	509
WP_016748627.1	lcl|NZ_JADDVS010000005.1_cds_WP_002728536.1_2728	27.217	327	509
WP_016748627.1	lcl|NZ_JADDVS010000005.1_cds_WP_002728534.1_2727	31.111	90	509
WP_016748627.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740779.1_3023	99.411	509	509
WP_016748627.1	lcl|NZ_JADDVS010000005.1_cds_WP_002728536.1_2728	27.217	327	509
WP_016748627.1	lcl|NZ_JADDVS010000005.1_cds_WP_002728534.1_2727	31.111	90	509
WP_004755319.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740721.1_3022	98.485	330	330
WP_004755319.1	lcl|NZ_JADDVS010000006.1_cds_WP_002744551.1_2994	28.522	291	330
WP_004755319.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	29.316	307	330
WP_004755319.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	25.641	273	330
WP_004755319.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	26.814	317	330
WP_004755319.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	28.369	282	330
WP_004755319.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	29.864	221	330
WP_004755319.1	lcl|NZ_JADDVS010000008.1_cds_WP_002732331.1_3236	26.754	228	330
WP_004755319.1	lcl|NZ_JADDVS010000075.1_cds_WP_002741146.1_3075	29.268	287	330
WP_004755319.1	lcl|NZ_JADDVS010000004.1_cds_WP_002721725.1_2446	24.898	245	330
WP_004755319.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733546.1_2959	24.723	271	330
WP_004755319.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733638.1_2988	25.773	291	330
WP_004755319.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	26.056	142	330
WP_004755319.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	25.223	337	330
WP_004755319.1	lcl|NZ_JADDVS010000058.1_cds_WP_002740236.1_2632	25.417	240	330
