WP_004753574.1	lcl|NZ_AFMB02000163.1_cds_WP_000340715.1_1146	94.186	86	106
WP_004755091.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	96.815	314	314
WP_004755091.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	24.471	331	314
WP_004755091.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	26.866	268	314
WP_004755091.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	22.917	288	314
WP_004777161.1	lcl|NZ_AFMB02000163.1_cds_WP_000604524.1_1148	94.247	365	365
WP_004766667.1	lcl|NZ_AFMB02000163.1_cds_WP_000884059.1_1149	96.757	185	185
WP_004766667.1	lcl|NZ_AFMB02000042.1_cds_WP_000351733.1_3330	40.714	140	185
WP_004755430.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	98.176	329	329
WP_004755430.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	32.381	315	329
WP_004755430.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	31.045	335	329
WP_004755430.1	lcl|NZ_AFMB02000178.1_cds_WP_001984071.1_755	31.935	310	329
WP_004755430.1	lcl|NZ_AFMB02000094.1_cds_WP_000649923.1_2258	29.573	328	329
WP_004755430.1	lcl|NZ_AFMB02000086.1_cds_WP_000709511.1_2566	29.730	333	329
WP_004755430.1	lcl|NZ_AFMB02000141.1_cds_WP_000688695.1_1564	29.091	275	329
WP_004755430.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	27.541	305	329
WP_004755430.1	lcl|NZ_AFMB02000204.1_cds_WP_000475904.1_303	27.372	274	329
WP_004755430.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	26.101	318	329
WP_004755430.1	lcl|NZ_AFMB02000198.1_cds_WP_001074785.1_408	29.057	265	329
WP_004755430.1	lcl|NZ_AFMB02000095.1_cds_WP_001003557.1_2186	25.000	332	329
WP_004755430.1	lcl|NZ_AFMB02000163.1_cds_WP_000378095.1_1170	25.000	172	329
WP_004758405.1	lcl|NZ_AFMB02000163.1_cds_WP_000774260.1_1151	94.007	267	267
WP_004758405.1	lcl|NZ_AFMB02000117.1_cds_WP_000842255.1_1980	27.368	190	267
WP_004758405.1	lcl|NZ_AFMB02000025.1_cds_WP_000667727.1_3577	30.909	110	267
WP_004758405.1	lcl|NZ_AFMB02000017.1_cds_WP_000805357.1_3704	27.660	188	267
WP_016748627.1	lcl|NZ_AFMB02000163.1_cds_WP_000612794.1_1152	97.053	509	509
WP_016748627.1	lcl|NZ_AFMB02000070.1_cds_WP_002080545.1_2892	27.160	324	509
WP_016748627.1	lcl|NZ_AFMB02000070.1_cds_WP_000364507.1_2891	31.111	90	509
WP_016748627.1	lcl|NZ_AFMB02000163.1_cds_WP_000612794.1_1152	97.053	509	509
WP_016748627.1	lcl|NZ_AFMB02000070.1_cds_WP_002080545.1_2892	27.160	324	509
WP_016748627.1	lcl|NZ_AFMB02000070.1_cds_WP_000364507.1_2891	31.111	90	509
WP_004755319.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	96.667	330	330
WP_004755319.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	29.316	307	330
WP_004755319.1	lcl|NZ_AFMB02000178.1_cds_WP_001984071.1_755	24.632	272	330
WP_004755319.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	26.266	316	330
WP_004755319.1	lcl|NZ_AFMB02000095.1_cds_WP_001003557.1_2186	28.287	251	330
WP_004755319.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	24.925	333	330
WP_004755319.1	lcl|NZ_AFMB02000094.1_cds_WP_000649923.1_2258	29.644	253	330
WP_004755319.1	lcl|NZ_AFMB02000141.1_cds_WP_000688695.1_1564	25.792	221	330
WP_004754883.1	lcl|NZ_AFMB02000163.1_cds_WP_001198107.1_1154	95.902	366	366
WP_004754883.1	lcl|NZ_AFMB02000163.1_cds_WP_000608286.1_1155	39.726	365	366
WP_004754883.1	lcl|NZ_AFMB02000204.1_cds_WP_025185598.1_292	33.983	359	366
WP_004754883.1	lcl|NZ_AFMB02000163.1_cds_WP_000172660.1_1171	31.675	382	366
WP_004754883.1	lcl|NZ_AFMB02000137.1_cds_WP_001281953.1_1615	28.232	379	366
WP_004754883.1	lcl|NZ_AFMB02000150.1_cds_WP_000538750.1_1287	29.412	357	366
WP_004754883.1	lcl|NZ_AFMB02000085.1_cds_WP_001982414.1_2575	31.579	190	366
WP_016560370.1	lcl|NZ_AFMB02000163.1_cds_WP_000608286.1_1155	96.185	367	367
WP_016560370.1	lcl|NZ_AFMB02000163.1_cds_WP_001198107.1_1154	39.178	365	367
WP_016560370.1	lcl|NZ_AFMB02000204.1_cds_WP_025185598.1_292	36.043	369	367
WP_016560370.1	lcl|NZ_AFMB02000163.1_cds_WP_000172660.1_1171	31.694	366	367
WP_016560370.1	lcl|NZ_AFMB02000150.1_cds_WP_000538750.1_1287	31.649	376	367
WP_016560370.1	lcl|NZ_AFMB02000137.1_cds_WP_001281953.1_1615	30.423	378	367
WP_016560370.1	lcl|NZ_AFMB02000085.1_cds_WP_001982414.1_2575	25.140	358	367
WP_004755296.1	lcl|NZ_AFMB02000163.1_cds_WP_000689744.1_1156	91.360	544	544
WP_004755296.1	lcl|NZ_AFMB02000163.1_cds_WP_000689744.1_1156	91.360	544	544
WP_002740998.1	lcl|NZ_AFMB02000163.1_cds_WP_000342715.1_1157	94.340	265	265
WP_002740998.1	lcl|NZ_AFMB02000024.1_cds_WP_001002663.1_3597	46.091	243	265
WP_004777170.1	lcl|NZ_AFMB02000163.1_cds_WP_001246622.1_1158	94.194	310	310
WP_004777170.1	lcl|NZ_AFMB02000144.1_cds_WP_000501205.1_1491	36.513	304	310
WP_004777170.1	lcl|NZ_AFMB02000119.1_cds_WP_001183723.1_1970	26.471	306	310
WP_004777170.1	lcl|NZ_AFMB02000215.1_cds_WP_000279894.1_194	23.282	262	310
WP_004777170.1	lcl|NZ_AFMB02000163.1_cds_WP_001246622.1_1158	94.194	310	310
WP_004777170.1	lcl|NZ_AFMB02000144.1_cds_WP_000501205.1_1491	36.513	304	310
WP_004777170.1	lcl|NZ_AFMB02000119.1_cds_WP_001183723.1_1970	26.471	306	310
WP_004777170.1	lcl|NZ_AFMB02000215.1_cds_WP_000279894.1_194	23.282	262	310
WP_004754589.1	lcl|NZ_AFMB02000163.1_cds_WP_000479982.1_1159	94.318	264	264
WP_002733551.1	lcl|NZ_AFMB02000163.1_cds_WP_000715956.1_1160	96.124	129	130
WP_004777167.1	lcl|NZ_AFMB02000163.1_cds_WP_001088861.1_1161	98.611	144	144
WP_004777149.1	lcl|NZ_AFMB02000163.1_cds_WP_000517242.1_1162	95.023	221	221
WP_004777149.1	lcl|NZ_AFMB02000094.1_cds_WP_001082178.1_2390	29.487	78	221
WP_004777149.1	lcl|NZ_AFMB02000091.1_cds_WP_001069831.1_2454	29.358	109	221
WP_162833666.1	lcl|NZ_AFMB02000182.1_cds_WP_232428235.1_717	90.476	126	265
WP_162833666.1	lcl|NZ_AFMB02000182.1_cds_WP_017861472.1_716	93.548	62	265
WP_162833666.1	lcl|NZ_AFMB02000199.1_cds_LEP1GSC145_RS2000000228705_376	41.830	153	265
WP_162833666.1	lcl|NZ_AFMB02000219.1_cds_LEP1GSC145_RS2000000229250_93	48.193	83	265
WP_162833666.1	lcl|NZ_AFMB02000219.1_cds_LEP1GSC145_RS2000000229250_93	52.083	48	265
WP_162833666.1	lcl|NZ_AFMB02000219.1_cds_LEP1GSC145_RS2000000229250_93	36.842	152	265
WP_162833666.1	lcl|NZ_AFMB02000014.1_cds_LEP1GSC145_RS224990_3745	41.322	121	265
WP_162833666.1	lcl|NZ_AFMB02000216.1_cds_WP_002081158.1_170	55.000	60	265
WP_162833666.1	lcl|NZ_AFMB02000129.1_cds_LEP1GSC145_RS2000000229835_1762	96.774	31	265
WP_162833666.1	lcl|NZ_AFMB02000129.1_cds_LEP1GSC145_RS2000000229835_1762	83.333	18	265
WP_162833666.1	lcl|NZ_AFMB02000082.1_cds_LEP1GSC145_RS0205640_2608	41.860	86	265
WP_162833666.1	lcl|NZ_AFMB02000082.1_cds_LEP1GSC145_RS2000000230120_2607	58.065	31	265
WP_162833666.1	lcl|NZ_AFMB02000082.1_cds_LEP1GSC145_RS2000000230120_2607	45.000	20	265
WP_162833666.1	lcl|NZ_AFMB02000133.1_cds_LEP1GSC145_RS2000000229490_1641	50.000	34	265
WP_162833666.1	lcl|NZ_AFMB02000182.1_cds_WP_232428235.1_717	90.476	126	265
WP_162833666.1	lcl|NZ_AFMB02000182.1_cds_WP_017861472.1_716	93.548	62	265
WP_162833666.1	lcl|NZ_AFMB02000199.1_cds_LEP1GSC145_RS2000000228705_376	41.830	153	265
WP_162833666.1	lcl|NZ_AFMB02000219.1_cds_LEP1GSC145_RS2000000229250_93	48.193	83	265
WP_162833666.1	lcl|NZ_AFMB02000219.1_cds_LEP1GSC145_RS2000000229250_93	52.083	48	265
WP_162833666.1	lcl|NZ_AFMB02000219.1_cds_LEP1GSC145_RS2000000229250_93	36.842	152	265
