WP_004753574.1	lcl|NZ_JAHESA010000041.1_cds_WP_000340715.1_2317	94.186	86	106
WP_004755091.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	96.497	314	314
WP_004755091.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	24.471	331	314
WP_004755091.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	26.866	268	314
WP_004755091.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	23.264	288	314
WP_004777161.1	lcl|NZ_JAHESA010000041.1_cds_WP_000604525.1_2315	93.699	365	365
WP_004766667.1	lcl|NZ_JAHESA010000041.1_cds_WP_000884059.1_2314	96.757	185	185
WP_004766667.1	lcl|NZ_JAHESA010000004.1_cds_WP_000351733.1_2205	40.714	140	185
WP_004755430.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	97.568	329	329
WP_004755430.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	32.381	315	329
WP_004755430.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	30.746	335	329
WP_004755430.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	31.613	310	329
WP_004755430.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	29.573	328	329
WP_004755430.1	lcl|NZ_JAHESA010000110.1_cds_WP_000709508.1_306	29.231	325	329
WP_004755430.1	lcl|NZ_JAHESA010000042.1_cds_WP_000688696.1_2343	29.455	275	329
WP_004755430.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	27.541	305	329
WP_004755430.1	lcl|NZ_JAHESA010000127.1_cds_WP_000475901.1_562	27.132	258	329
WP_004755430.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	25.786	318	329
WP_004755430.1	lcl|NZ_JAHESA010000065.1_cds_WP_001074779.1_3015	28.679	265	329
WP_004755430.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	24.852	338	329
WP_004755430.1	lcl|NZ_JAHESA010000051.1_cds_WP_000378097.1_2622	24.419	172	329
WP_004758405.1	lcl|NZ_JAHESA010000041.1_cds_WP_000774259.1_2312	93.633	267	267
WP_004758405.1	lcl|NZ_JAHESA010000045.1_cds_WP_000842260.1_2414	26.842	190	267
WP_004758405.1	lcl|NZ_JAHESA010000017.1_cds_WP_000805357.1_1037	27.660	188	267
WP_004758405.1	lcl|NZ_JAHESA010000061.1_cds_WP_155572209.1_2935	27.835	97	267
WP_016748627.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	97.250	509	509
WP_016748627.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	27.469	324	509
WP_016748627.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	31.111	90	509
WP_016748627.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	97.250	509	509
WP_016748627.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	27.469	324	509
WP_016748627.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	31.111	90	509
WP_004755319.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	96.667	330	330
WP_004755319.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	29.316	307	330
WP_004755319.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	25.000	272	330
WP_004755319.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	26.582	316	330
WP_004755319.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	24.625	333	330
WP_004755319.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	27.888	251	330
WP_004755319.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	29.644	253	330
