WP_004753574.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000340715.1_380	94.186	86	106
WP_004755091.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000410273.1_381	96.815	314	314
WP_004755091.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000093099.1_401	57.143	63	314
WP_004755091.1	lcl|NZ_JAGGCQ010000009.1_cds_WP_000744700.1_1528	24.471	331	314
WP_004755091.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000646250.1_384	27.239	268	314
WP_004755091.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000723090.1_463	22.917	288	314
WP_004755091.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000600889.1_410	24.194	186	314
WP_004777161.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000604524.1_382	94.247	365	365
WP_004766667.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000884059.1_383	96.757	185	185
WP_004766667.1	lcl|NZ_JAGGCQ010000003.1_cds_WP_000351733.1_555	40.714	140	185
WP_004755430.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000646250.1_384	97.568	329	329
WP_004755430.1	lcl|NZ_JAGGCQ010000009.1_cds_WP_000744700.1_1528	32.381	315	329
WP_004755430.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000723090.1_463	31.045	335	329
WP_004755430.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000600889.1_410	31.677	322	329
WP_004755430.1	lcl|NZ_JAGGCQ010000025.1_cds_WP_001984071.1_2757	31.935	310	329
WP_004755430.1	lcl|NZ_JAGGCQ010000011.1_cds_WP_000649925.1_1743	29.573	328	329
WP_004755430.1	lcl|NZ_JAGGCQ010000062.1_cds_WP_000709511.1_3680	29.730	333	329
WP_004755430.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000601375.1_437	25.000	300	329
WP_004755430.1	lcl|NZ_JAGGCQ010000025.1_cds_WP_000688695.1_2737	29.091	275	329
WP_004755430.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_001067557.1_387	27.541	305	329
WP_004755430.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000475904.1_446	27.372	274	329
WP_004755430.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000410273.1_381	26.101	318	329
WP_004755430.1	lcl|NZ_JAGGCQ010000006.1_cds_WP_001074785.1_1109	29.057	265	329
WP_004755430.1	lcl|NZ_JAGGCQ010000017.1_cds_WP_001003555.1_2321	25.148	338	329
WP_004755430.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000487322.1_435	26.994	326	329
WP_004758405.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000774262.1_385	93.633	267	267
WP_004758405.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000859505.1_434	26.693	251	267
WP_004758405.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000800438.1_415	25.630	238	267
WP_004758405.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000842260.1_464	26.842	190	267
WP_004758405.1	lcl|NZ_JAGGCQ010000057.1_cds_WP_000667727.1_3620	30.909	110	267
WP_004758405.1	lcl|NZ_JAGGCQ010000019.1_cds_WP_000805357.1_2434	27.660	188	267
WP_016748627.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000612797.1_386	96.267	509	509
WP_016748627.1	lcl|NZ_JAGGCQ010000006.1_cds_WP_000291591.1_1033	27.469	324	509
WP_016748627.1	lcl|NZ_JAGGCQ010000006.1_cds_WP_000364507.1_1034	31.111	90	509
WP_016748627.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000612797.1_386	96.267	509	509
WP_016748627.1	lcl|NZ_JAGGCQ010000006.1_cds_WP_000291591.1_1033	27.469	324	509
WP_016748627.1	lcl|NZ_JAGGCQ010000006.1_cds_WP_000364507.1_1034	31.111	90	509
WP_004755319.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_001067557.1_387	96.667	330	330
WP_004755319.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000646250.1_384	28.990	307	330
WP_004755319.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000600889.1_410	27.068	266	330
WP_004755319.1	lcl|NZ_JAGGCQ010000025.1_cds_WP_001984071.1_2757	24.632	272	330
WP_004755319.1	lcl|NZ_JAGGCQ010000009.1_cds_WP_000744700.1_1528	26.266	316	330
