WP_004753574.1	lcl|NZ_AFLV02000009.1_cds_WP_002614501.1_3448	91.860	86	106
WP_004755091.1	lcl|NZ_AFLV02000009.1_cds_WP_004498704.1_3449	91.935	310	314
WP_004755091.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	23.656	279	314
WP_004755091.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	24.691	324	314
WP_004755091.1	lcl|NZ_AFLV02000001.1_cds_WP_004498401.1_3989	25.526	333	314
WP_004755091.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	23.843	281	314
WP_004755091.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	24.699	166	314
WP_004755091.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	27.094	203	314
WP_004766667.1	lcl|NZ_AFLV02000053.1_cds_WP_002630958.1_1619	35.065	154	185
WP_004766667.1	lcl|NZ_AFLV02000009.1_cds_WP_004498097.1_3482	34.463	177	185
WP_004755430.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	31.776	321	329
WP_004755430.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	30.952	336	329
WP_004755430.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	30.794	315	329
WP_004755430.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	31.190	311	329
WP_004755430.1	lcl|NZ_AFLV02000023.1_cds_WP_004495537.1_2647	27.164	335	329
WP_004755430.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	29.508	305	329
WP_004755430.1	lcl|NZ_AFLV02000001.1_cds_WP_004498401.1_3989	29.781	319	329
WP_004755430.1	lcl|NZ_AFLV02000023.1_cds_WP_004495465.1_2602	28.882	322	329
WP_004755430.1	lcl|NZ_AFLV02000059.1_cds_WP_002619620.1_1185	26.036	338	329
WP_004755430.1	lcl|NZ_AFLV02000061.1_cds_WP_002619620.1_1091	26.036	338	329
WP_004755430.1	lcl|NZ_AFLV02000009.1_cds_WP_004498704.1_3449	28.030	264	329
WP_004755430.1	lcl|NZ_AFLV02000009.1_cds_WP_002614509.1_3504	27.536	276	329
