WP_004753574.1	lcl|NZ_JADHZI010000006.1_cds_WP_002725873.1_2913	89.535	86	106
WP_004755091.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733579.1_2914	92.994	314	314
WP_004755091.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	22.936	327	314
WP_004755091.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	26.493	268	314
WP_004755091.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	23.843	281	314
WP_004755091.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	22.941	170	314
WP_004755091.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	27.586	203	314
WP_004755091.1	lcl|NZ_JADHZI010000006.1_cds_WP_016749081.1_2946	24.503	151	314
WP_004777161.1	lcl|NZ_JADHZI010000006.1_cds_WP_026054882.1_2915	86.575	365	365
WP_004766667.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733646.1_2916	96.757	185	185
WP_004766667.1	lcl|NZ_JADHZI010000003.1_cds_WP_002721790.1_2031	34.337	166	185
WP_004755430.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	97.872	329	329
WP_004755430.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	30.159	315	329
WP_004755430.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	31.157	337	329
WP_004755430.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	30.868	311	329
WP_004755430.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	27.566	341	329
WP_004755430.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728316.1_3196	28.485	330	329
WP_004755430.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733638.1_2954	27.941	340	329
WP_004755430.1	lcl|NZ_JADHZI010000077.1_cds_WP_002741146.1_3080	29.487	312	329
WP_004755430.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733546.1_2983	26.667	270	329
WP_004755430.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740721.1_2920	28.387	310	329
WP_004755430.1	lcl|NZ_JADHZI010000008.1_cds_WP_002732331.1_3231	26.254	339	329
WP_004755430.1	lcl|NZ_JADHZI010000006.1_cds_WP_002744551.1_2948	29.889	271	329
