WP_004753574.1	lcl|NZ_JQQT01000066.1_cds_WP_000340715.1_1468	94.186	86	106
WP_004755091.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	96.497	314	314
WP_004755091.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	24.471	331	314
WP_004755091.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	26.866	268	314
WP_004755091.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	23.264	288	314
WP_004777161.1	lcl|NZ_JQQT01000066.1_cds_WP_002132254.1_1466	93.973	365	365
WP_004766667.1	lcl|NZ_JQQT01000066.1_cds_WP_000884059.1_1465	96.757	185	185
WP_004766667.1	lcl|NZ_JQQT01000130.1_cds_WP_000351733.1_2564	40.714	140	185
WP_004755430.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	97.568	329	329
WP_004755430.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	32.381	315	329
WP_004755430.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	30.746	335	329
WP_004755430.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	31.613	310	329
WP_004755430.1	lcl|NZ_JQQT01000061.1_cds_WP_000649924.1_1335	29.573	328	329
WP_004755430.1	lcl|NZ_JQQT01000229.1_cds_WP_000709508.1_3621	29.231	325	329
WP_004755430.1	lcl|NZ_JQQT01000078.1_cds_WP_000688698.1_1694	29.455	275	329
WP_004755430.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	27.541	305	329
WP_004755430.1	lcl|NZ_JQQT01000076.1_cds_WP_000475901.1_1663	27.132	258	329
WP_004755430.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	25.786	318	329
WP_004755430.1	lcl|NZ_JQQT01000032.1_cds_WP_001074779.1_669	28.679	265	329
WP_004755430.1	lcl|NZ_JQQT01000165.1_cds_WP_001003560.1_3131	24.852	338	329
WP_004755430.1	lcl|NZ_JQQT01000189.1_cds_WP_000378097.1_3342	24.419	172	329
WP_004758405.1	lcl|NZ_JQQT01000066.1_cds_WP_000774259.1_1463	93.633	267	267
WP_004758405.1	lcl|NZ_JQQT01000258.1_cds_WP_000842260.1_3727	26.842	190	267
WP_004758405.1	lcl|NZ_JQQT01000195.1_cds_WP_000667727.1_3391	30.909	110	267
WP_004758405.1	lcl|NZ_JQQT01000028.1_cds_WP_000805357.1_571	27.660	188	267
WP_016748627.1	lcl|NZ_JQQT01000066.1_cds_WP_000612798.1_1462	97.446	509	509
WP_016748627.1	lcl|NZ_JQQT01000095.1_cds_WP_000291581.1_1971	27.469	324	509
WP_016748627.1	lcl|NZ_JQQT01000095.1_cds_WP_000364504.1_1972	31.111	90	509
WP_016748627.1	lcl|NZ_JQQT01000066.1_cds_WP_000612798.1_1462	97.446	509	509
WP_016748627.1	lcl|NZ_JQQT01000095.1_cds_WP_000291581.1_1971	27.469	324	509
WP_016748627.1	lcl|NZ_JQQT01000095.1_cds_WP_000364504.1_1972	31.111	90	509
WP_004755319.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	96.667	330	330
WP_004755319.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	29.316	307	330
WP_004755319.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	25.000	272	330
WP_004755319.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	26.582	316	330
WP_004755319.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	24.625	333	330
WP_004755319.1	lcl|NZ_JQQT01000165.1_cds_WP_001003560.1_3131	27.888	251	330
WP_004755319.1	lcl|NZ_JQQT01000061.1_cds_WP_000649924.1_1335	29.644	253	330
WP_004755319.1	lcl|NZ_JQQT01000078.1_cds_WP_000688698.1_1694	24.887	221	330
WP_004754883.1	lcl|NZ_JQQT01000066.1_cds_WP_001198107.1_1460	95.902	366	366
WP_004754883.1	lcl|NZ_JQQT01000066.1_cds_WP_000608294.1_1459	39.726	365	366
WP_004754883.1	lcl|NZ_JQQT01000076.1_cds_WP_000575181.1_1652	33.705	359	366
WP_004754883.1	lcl|NZ_JQQT01000189.1_cds_WP_000172659.1_3343	31.937	382	366
WP_004754883.1	lcl|NZ_JQQT01000023.1_cds_WP_001281953.1_468	28.232	379	366
WP_004754883.1	lcl|NZ_JQQT01000045.1_cds_WP_000228801.1_934	33.136	338	366
WP_004754883.1	lcl|NZ_JQQT01000211.1_cds_WP_000538755.1_3538	29.412	357	366
WP_004754883.1	lcl|NZ_JQQT01000120.1_cds_WP_001982414.1_2354	31.579	190	366
WP_016560370.1	lcl|NZ_JQQT01000066.1_cds_WP_000608294.1_1459	96.730	367	367
WP_016560370.1	lcl|NZ_JQQT01000066.1_cds_WP_001198107.1_1460	39.178	365	367
WP_016560370.1	lcl|NZ_JQQT01000076.1_cds_WP_000575181.1_1652	35.772	369	367
WP_016560370.1	lcl|NZ_JQQT01000189.1_cds_WP_000172659.1_3343	31.967	366	367
WP_016560370.1	lcl|NZ_JQQT01000211.1_cds_WP_000538755.1_3538	31.649	376	367
WP_016560370.1	lcl|NZ_JQQT01000045.1_cds_WP_000228801.1_934	33.243	367	367
WP_016560370.1	lcl|NZ_JQQT01000023.1_cds_WP_001281953.1_468	30.423	378	367
WP_016560370.1	lcl|NZ_JQQT01000120.1_cds_WP_001982414.1_2354	25.140	358	367
WP_004755296.1	lcl|NZ_JQQT01000066.1_cds_WP_061231847.1_1458	91.544	544	544
WP_004755296.1	lcl|NZ_JQQT01000066.1_cds_WP_061231847.1_1458	91.544	544	544
WP_002740998.1	lcl|NZ_JQQT01000066.1_cds_WP_000342716.1_1457	94.717	265	265
WP_002740998.1	lcl|NZ_JQQT01000213.1_cds_WP_001002662.1_3546	46.091	243	265
WP_004777170.1	lcl|NZ_JQQT01000066.1_cds_WP_001246619.1_1456	94.194	310	310
WP_004777170.1	lcl|NZ_JQQT01000218.1_cds_WP_000501205.1_3573	36.513	304	310
WP_004777170.1	lcl|NZ_JQQT01000054.1_cds_WP_001183714.1_1175	26.471	306	310
WP_004777170.1	lcl|NZ_JQQT01000009.1_cds_WP_000279896.1_234	22.901	262	310
WP_004777170.1	lcl|NZ_JQQT01000066.1_cds_WP_001246619.1_1456	94.194	310	310
WP_004777170.1	lcl|NZ_JQQT01000218.1_cds_WP_000501205.1_3573	36.513	304	310
WP_004777170.1	lcl|NZ_JQQT01000054.1_cds_WP_001183714.1_1175	26.471	306	310
WP_004777170.1	lcl|NZ_JQQT01000009.1_cds_WP_000279896.1_234	22.901	262	310
WP_004754589.1	lcl|NZ_JQQT01000066.1_cds_WP_000479980.1_1455	94.697	264	264
WP_002733551.1	lcl|NZ_JQQT01000066.1_cds_WP_000715958.1_1454	96.124	129	130
WP_004777167.1	lcl|NZ_JQQT01000066.1_cds_WP_001088861.1_1453	98.611	144	144
WP_004777149.1	lcl|NZ_JQQT01000066.1_cds_WP_000517242.1_1452	95.023	221	221
WP_004777149.1	lcl|NZ_JQQT01000021.1_cds_WP_001082181.1_412	29.487	78	221
WP_004777149.1	lcl|NZ_JQQT01000094.1_cds_WP_001069834.1_1957	28.440	109	221
WP_162833666.1	lcl|NZ_JQQT01000011.1_cds_WP_230666105.1_297	90.977	133	265
WP_162833666.1	lcl|NZ_JQQT01000011.1_cds_WP_017861472.1_296	93.548	62	265
WP_162833666.1	lcl|NZ_JQQT01000066.1_cds_WP_001018782.1_1450	84.507	71	265
WP_162833666.1	lcl|NZ_JQQT01000051.1_cds_JG68_RS22740_1093	93.548	31	265
WP_162833666.1	lcl|NZ_JQQT01000051.1_cds_JG68_RS22740_1093	80.000	15	265
WP_162833666.1	lcl|NZ_JQQT01000066.1_cds_WP_228003844.1_1451	76.471	34	265
WP_162833666.1	lcl|NZ_JQQT01000202.1_cds_JG68_RS17555_3458	38.384	99	265
WP_162833666.1	lcl|NZ_JQQT01000202.1_cds_JG68_RS22570_3459	51.163	43	265
WP_162833666.1	lcl|NZ_JQQT01000202.1_cds_JG68_RS22570_3459	45.000	20	265
WP_162833666.1	lcl|NZ_JQQT01000011.1_cds_WP_230666105.1_297	90.977	133	265
WP_162833666.1	lcl|NZ_JQQT01000011.1_cds_WP_017861472.1_296	93.548	62	265
WP_162833666.1	lcl|NZ_JQQT01000066.1_cds_WP_001018782.1_1450	84.507	71	265
WP_162833666.1	lcl|NZ_JQQT01000051.1_cds_JG68_RS22740_1093	93.548	31	265
WP_162833666.1	lcl|NZ_JQQT01000051.1_cds_JG68_RS22740_1093	80.000	15	265
WP_162833666.1	lcl|NZ_JQQT01000066.1_cds_WP_228003844.1_1451	76.471	34	265
WP_162833666.1	lcl|NZ_JQQT01000202.1_cds_JG68_RS17555_3458	38.384	99	265
WP_162833666.1	lcl|NZ_JQQT01000202.1_cds_JG68_RS22570_3459	51.163	43	265
WP_162833666.1	lcl|NZ_JQQT01000202.1_cds_JG68_RS22570_3459	45.000	20	265
WP_016748629.1	lcl|NZ_JQQT01000045.1_cds_WP_001256699.1_929	97.947	682	682
WP_016748629.1	lcl|NZ_JQQT01000169.1_cds_WP_001237986.1_3171	23.836	365	682
WP_016748630.1	lcl|NZ_JQQT01000045.1_cds_WP_002072239.1_930	95.017	301	333
WP_016748630.1	lcl|NZ_JQQT01000033.1_cds_WP_002067912.1_692	25.778	225	333
WP_016748630.1	lcl|NZ_JQQT01000045.1_cds_WP_002072239.1_930	95.017	301	333
WP_016748630.1	lcl|NZ_JQQT01000033.1_cds_WP_002067912.1_692	25.778	225	333
WP_016560406.1	lcl|NZ_JQQT01000045.1_cds_WP_001046777.1_931	99.745	392	392
WP_016560406.1	lcl|NZ_JQQT01000045.1_cds_WP_000384508.1_933	27.520	367	392
WP_016560406.1	lcl|NZ_JQQT01000179.1_cds_WP_002097509.1_3272	28.351	194	392
WP_016560406.1	lcl|NZ_JQQT01000094.1_cds_WP_061231906.1_1956	23.926	163	392
WP_016560406.1	lcl|NZ_JQQT01000140.1_cds_WP_061231816.1_2711	23.629	237	392
WP_016560441.1	lcl|NZ_JQQT01000045.1_cds_WP_000564977.1_932	90.805	174	174
WP_016560441.1	lcl|NZ_JQQT01000126.1_cds_WP_001206947.1_2498	32.283	127	174
WP_016560449.1	lcl|NZ_JQQT01000045.1_cds_WP_000384508.1_933	94.815	405	405
WP_016560449.1	lcl|NZ_JQQT01000045.1_cds_WP_001046777.1_931	28.883	367	405
WP_016560449.1	lcl|NZ_JQQT01000094.1_cds_WP_061231906.1_1956	22.010	209	405
WP_016560426.1	lcl|NZ_JQQT01000045.1_cds_WP_000228801.1_934	96.133	362	362
WP_016560426.1	lcl|NZ_JQQT01000066.1_cds_WP_000608294.1_1459	38.760	258	362
WP_016560426.1	lcl|NZ_JQQT01000023.1_cds_WP_001281953.1_468	29.551	379	362
WP_016560426.1	lcl|NZ_JQQT01000189.1_cds_WP_000172659.1_3343	29.412	374	362
WP_016560426.1	lcl|NZ_JQQT01000066.1_cds_WP_001198107.1_1460	31.014	345	362
WP_016560426.1	lcl|NZ_JQQT01000076.1_cds_WP_000575181.1_1652	31.786	280	362
WP_016560426.1	lcl|NZ_JQQT01000120.1_cds_WP_001982414.1_2354	24.384	365	362
WP_016560426.1	lcl|NZ_JQQT01000211.1_cds_WP_000538755.1_3538	29.457	258	362
WP_016560417.1	lcl|NZ_JQQT01000045.1_cds_JG68_RS21690_935	74.272	206	308
WP_016560417.1	lcl|NZ_JQQT01000045.1_cds_JG68_RS21690_935	84.375	64	308
WP_016560417.1	lcl|NZ_JQQT01000045.1_cds_JG68_RS21690_935	46.400	125	308
WP_016560417.1	lcl|NZ_JQQT01000045.1_cds_JG68_RS21690_935	74.272	206	308
WP_016560417.1	lcl|NZ_JQQT01000045.1_cds_JG68_RS21690_935	84.375	64	308
WP_016560417.1	lcl|NZ_JQQT01000045.1_cds_JG68_RS21690_935	46.400	125	308
WP_099046747.1	lcl|NZ_JQQT01000011.1_cds_WP_017861472.1_296	40.678	59	256
WP_099046747.1	lcl|NZ_JQQT01000011.1_cds_WP_017861472.1_296	40.678	59	256
WP_016560398.1	lcl|NZ_JQQT01000135.1_cds_WP_002072243.1_2670	69.697	396	413
WP_016560398.1	lcl|NZ_JQQT01000045.1_cds_WP_001009616.1_938	33.333	255	413
WP_244266170.1	lcl|NZ_JQQT01000189.1_cds_WP_000371037.1_3340	92.703	370	370
WP_016560501.1	lcl|NZ_JQQT01000189.1_cds_WP_002072224.1_3341	92.114	596	595
WP_016560501.1	lcl|NZ_JQQT01000013.1_cds_WP_000172210.1_331	34.309	376	595
WP_016560501.1	lcl|NZ_JQQT01000041.1_cds_WP_000667646.1_875	34.884	258	595
WP_016560501.1	lcl|NZ_JQQT01000160.1_cds_WP_000828456.1_3019	33.061	245	595
WP_016560501.1	lcl|NZ_JQQT01000125.1_cds_WP_000510770.1_2477	33.636	220	595
WP_016560501.1	lcl|NZ_JQQT01000013.1_cds_WP_002071818.1_317	27.700	213	595
WP_016560501.1	lcl|NZ_JQQT01000095.1_cds_WP_000047473.1_1977	26.471	238	595
WP_016560501.1	lcl|NZ_JQQT01000165.1_cds_WP_001052496.1_3110	22.957	257	595
WP_016560501.1	lcl|NZ_JQQT01000008.1_cds_WP_001161019.1_196	30.000	220	595
WP_016560501.1	lcl|NZ_JQQT01000077.1_cds_WP_000666552.1_1669	28.049	246	595
WP_016560501.1	lcl|NZ_JQQT01000101.1_cds_WP_000603361.1_2091	28.000	225	595
WP_016560501.1	lcl|NZ_JQQT01000085.1_cds_WP_000619182.1_1848	28.992	238	595
WP_016560501.1	lcl|NZ_JQQT01000219.1_cds_WP_000184524.1_3582	28.718	195	595
WP_016560501.1	lcl|NZ_JQQT01000048.1_cds_WP_061231697.1_1041	27.570	214	595
WP_016560501.1	lcl|NZ_JQQT01000124.1_cds_WP_000052667.1_2472	26.222	225	595
WP_016560501.1	lcl|NZ_JQQT01000178.1_cds_WP_001141155.1_3264	25.225	222	595
WP_016560501.1	lcl|NZ_JQQT01000115.1_cds_WP_045192693.1_2267	26.087	253	595
WP_016560501.1	lcl|NZ_JQQT01000046.1_cds_WP_001049212.1_953	25.991	227	595
WP_016560501.1	lcl|NZ_JQQT01000046.1_cds_WP_001049212.1_953	30.952	168	595
WP_016560501.1	lcl|NZ_JQQT01000101.1_cds_WP_000054169.1_2108	20.874	206	595
WP_016560501.1	lcl|NZ_JQQT01000058.1_cds_WP_061231848.1_1239	26.961	204	595
WP_016560501.1	lcl|NZ_JQQT01000030.1_cds_WP_000433117.1_647	23.853	218	595
WP_016560501.1	lcl|NZ_JQQT01000013.1_cds_WP_000626143.1_336	25.000	256	595
WP_016560501.1	lcl|NZ_JQQT01000070.1_cds_WP_000651462.1_1577	22.780	259	595
WP_016560501.1	lcl|NZ_JQQT01000130.1_cds_WP_001089503.1_2563	24.545	220	595
WP_016560501.1	lcl|NZ_JQQT01000085.1_cds_WP_000218834.1_1847	23.171	246	595
WP_016560501.1	lcl|NZ_JQQT01000123.1_cds_WP_000481721.1_2386	25.561	223	595
WP_016560501.1	lcl|NZ_JQQT01000123.1_cds_WP_000481721.1_2386	25.210	238	595
WP_016560501.1	lcl|NZ_JQQT01000188.1_cds_WP_000431147.1_3316	23.958	192	595
WP_016560501.1	lcl|NZ_JQQT01000189.1_cds_WP_002072224.1_3341	92.114	596	595
WP_016560501.1	lcl|NZ_JQQT01000013.1_cds_WP_000172210.1_331	34.309	376	595
WP_016560501.1	lcl|NZ_JQQT01000041.1_cds_WP_000667646.1_875	34.884	258	595
WP_016560501.1	lcl|NZ_JQQT01000160.1_cds_WP_000828456.1_3019	33.061	245	595
WP_016560501.1	lcl|NZ_JQQT01000125.1_cds_WP_000510770.1_2477	33.636	220	595
WP_016560501.1	lcl|NZ_JQQT01000013.1_cds_WP_002071818.1_317	27.700	213	595
WP_016560501.1	lcl|NZ_JQQT01000095.1_cds_WP_000047473.1_1977	26.471	238	595
WP_016560501.1	lcl|NZ_JQQT01000165.1_cds_WP_001052496.1_3110	22.957	257	595
WP_016560501.1	lcl|NZ_JQQT01000008.1_cds_WP_001161019.1_196	30.000	220	595
WP_016560501.1	lcl|NZ_JQQT01000077.1_cds_WP_000666552.1_1669	28.049	246	595
WP_016560501.1	lcl|NZ_JQQT01000101.1_cds_WP_000603361.1_2091	28.000	225	595
WP_016560501.1	lcl|NZ_JQQT01000085.1_cds_WP_000619182.1_1848	28.992	238	595
WP_016560501.1	lcl|NZ_JQQT01000219.1_cds_WP_000184524.1_3582	28.718	195	595
WP_016560501.1	lcl|NZ_JQQT01000048.1_cds_WP_061231697.1_1041	27.570	214	595
WP_016560501.1	lcl|NZ_JQQT01000124.1_cds_WP_000052667.1_2472	26.222	225	595
WP_016560501.1	lcl|NZ_JQQT01000178.1_cds_WP_001141155.1_3264	25.225	222	595
WP_016560501.1	lcl|NZ_JQQT01000115.1_cds_WP_045192693.1_2267	26.087	253	595
WP_016560501.1	lcl|NZ_JQQT01000046.1_cds_WP_001049212.1_953	25.991	227	595
WP_016560501.1	lcl|NZ_JQQT01000046.1_cds_WP_001049212.1_953	30.952	168	595
WP_016560501.1	lcl|NZ_JQQT01000101.1_cds_WP_000054169.1_2108	20.874	206	595
WP_016560501.1	lcl|NZ_JQQT01000058.1_cds_WP_061231848.1_1239	26.961	204	595
WP_016560501.1	lcl|NZ_JQQT01000030.1_cds_WP_000433117.1_647	23.853	218	595
WP_016560501.1	lcl|NZ_JQQT01000013.1_cds_WP_000626143.1_336	25.000	256	595
WP_016560501.1	lcl|NZ_JQQT01000070.1_cds_WP_000651462.1_1577	22.780	259	595
WP_016560501.1	lcl|NZ_JQQT01000130.1_cds_WP_001089503.1_2563	24.545	220	595
WP_016560501.1	lcl|NZ_JQQT01000085.1_cds_WP_000218834.1_1847	23.171	246	595
WP_016560501.1	lcl|NZ_JQQT01000123.1_cds_WP_000481721.1_2386	25.561	223	595
WP_016560501.1	lcl|NZ_JQQT01000123.1_cds_WP_000481721.1_2386	25.210	238	595
WP_016560501.1	lcl|NZ_JQQT01000188.1_cds_WP_000431147.1_3316	23.958	192	595
WP_004777131.1	lcl|NZ_JQQT01000189.1_cds_WP_000378097.1_3342	92.466	292	295
