WP_004753574.1	lcl|NZ_AKWG02000038.1_cds_WP_000340713.1_1878	98.837	86	106
WP_004755091.1	lcl|NZ_AKWG02000038.1_cds_WP_004768487.1_1877	97.097	310	314
WP_004755091.1	lcl|NZ_AKWG02000043.1_cds_WP_004753565.1_1583	24.471	331	314
WP_004755091.1	lcl|NZ_AKWG02000038.1_cds_WP_004768436.1_1831	21.107	289	314
WP_004755091.1	lcl|NZ_AKWG02000038.1_cds_WP_004768474.1_1804	23.132	281	314
WP_004755091.1	lcl|NZ_AKWG02000038.1_cds_WP_004768472.1_1829	20.513	312	314
WP_004766667.1	lcl|NZ_AKWG02000001.1_cds_WP_004752075.1_3722	41.429	140	185
WP_004766667.1	lcl|NZ_AKWG02000038.1_cds_WP_002725884.1_1848	35.028	177	185
WP_004755430.1	lcl|NZ_AKWG02000038.1_cds_WP_004768436.1_1831	31.034	319	329
WP_004755430.1	lcl|NZ_AKWG02000043.1_cds_WP_004753565.1_1583	31.746	315	329
WP_004755430.1	lcl|NZ_AKWG02000038.1_cds_WP_004768474.1_1804	30.564	337	329
WP_004755430.1	lcl|NZ_AKWG02000058.1_cds_WP_004751543.1_1104	32.362	309	329
WP_004755430.1	lcl|NZ_AKWG02000066.1_cds_WP_004768899.1_851	30.154	325	329
WP_004755430.1	lcl|NZ_AKWG02000038.1_cds_WP_004768472.1_1829	28.387	310	329
WP_004755430.1	lcl|NZ_AKWG02000058.1_cds_WP_004762820.1_1115	29.607	331	329
WP_004755430.1	lcl|NZ_AKWG02000084.1_cds_WP_004769131.1_206	27.729	339	329
WP_004755430.1	lcl|NZ_AKWG02000038.1_cds_WP_004768487.1_1877	25.455	330	329
WP_004755430.1	lcl|NZ_AKWG02000038.1_cds_WP_002759862.1_1826	26.277	274	329
WP_004755430.1	lcl|NZ_AKWG02000012.1_cds_WP_004768084.1_2720	30.000	180	329
WP_004755430.1	lcl|NZ_AKWG02000001.1_cds_WP_004751780.1_3921	28.839	267	329
WP_004755430.1	lcl|NZ_AKWG02000069.1_cds_WP_004750263.1_748	26.255	259	329
WP_004755430.1	lcl|NZ_AKWG02000030.1_cds_WP_004768293.1_2225	27.984	243	329
WP_004758405.1	lcl|NZ_AKWG02000038.1_cds_WP_002725899.1_1830	27.706	231	267
WP_004758405.1	lcl|NZ_AKWG02000038.1_cds_WP_004754191.1_1803	26.455	189	267
WP_004758405.1	lcl|NZ_AKWG02000084.1_cds_WP_004758023.1_228	33.036	112	267
WP_004758405.1	lcl|NZ_AKWG02000008.1_cds_WP_004758210.1_3228	27.660	188	267
WP_016748627.1	lcl|NZ_AKWG02000001.1_cds_WP_004751764.1_3993	26.364	330	509
WP_016748627.1	lcl|NZ_AKWG02000001.1_cds_WP_004767754.1_3992	31.111	90	509
WP_016748627.1	lcl|NZ_AKWG02000001.1_cds_WP_004751764.1_3993	26.364	330	509
WP_016748627.1	lcl|NZ_AKWG02000001.1_cds_WP_004767754.1_3992	31.111	90	509
WP_004755319.1	lcl|NZ_AKWG02000058.1_cds_WP_004751543.1_1104	25.830	271	330
WP_004755319.1	lcl|NZ_AKWG02000038.1_cds_WP_004768436.1_1831	22.909	275	330
WP_004755319.1	lcl|NZ_AKWG02000038.1_cds_WP_004768474.1_1804	26.048	334	330
WP_004755319.1	lcl|NZ_AKWG02000043.1_cds_WP_004753565.1_1583	26.812	276	330
WP_004755319.1	lcl|NZ_AKWG02000012.1_cds_WP_004768084.1_2720	27.092	251	330
