WP_004753574.1	lcl|NZ_JADDUS010000005.1_cds_WP_002725873.1_2765	89.535	86	106
WP_004755091.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	92.994	314	314
WP_004755091.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	22.936	327	314
WP_004755091.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	26.493	268	314
WP_004755091.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	23.843	281	314
WP_004755091.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	22.941	170	314
WP_004755091.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	27.586	203	314
WP_004755091.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	24.503	151	314
WP_004777161.1	lcl|NZ_JADDUS010000005.1_cds_WP_026054882.1_2763	86.575	365	365
WP_004766667.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733646.1_2762	96.757	185	185
WP_004766667.1	lcl|NZ_JADDUS010000003.1_cds_WP_002721790.1_1911	34.337	166	185
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	97.872	329	329
WP_004755430.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	30.159	315	329
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	31.157	337	329
WP_004755430.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	30.868	311	329
WP_004755430.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	27.566	341	329
WP_004755430.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728316.1_3025	28.485	330	329
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733638.1_2724	27.941	340	329
WP_004755430.1	lcl|NZ_JADDUS010000076.1_cds_WP_002741146.1_3081	29.487	312	329
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733546.1_2695	26.667	270	329
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740721.1_2758	28.387	310	329
WP_004755430.1	lcl|NZ_JADDUS010000007.1_cds_WP_002732331.1_3188	26.254	339	329
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_002744551.1_2730	29.889	271	329
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733698.1_2687	26.642	274	329
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	27.309	249	329
WP_004755430.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	23.975	317	329
WP_004755430.1	lcl|NZ_JADDUS010000059.1_cds_WP_002740236.1_2649	26.217	267	329
WP_004755430.1	lcl|NZ_JADDUS010000004.1_cds_WP_002721725.1_2426	25.223	337	329
