WP_004753574.1	lcl|NZ_JAHERX010000056.1_cds_WP_000340715.1_2812	94.186	86	106
WP_004755091.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	96.497	314	314
WP_004755091.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	24.471	331	314
WP_004755091.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	26.866	268	314
WP_004755091.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	23.264	288	314
WP_004777161.1	lcl|NZ_JAHERX010000056.1_cds_WP_000604525.1_2810	93.699	365	365
WP_004766667.1	lcl|NZ_JAHERX010000056.1_cds_WP_000884059.1_2809	96.757	185	185
WP_004766667.1	lcl|NZ_JAHERX010000002.1_cds_WP_000351733.1_1378	40.714	140	185
WP_004755430.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	97.568	329	329
WP_004755430.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	32.381	315	329
WP_004755430.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	30.746	335	329
WP_004755430.1	lcl|NZ_JAHERX010000119.1_cds_WP_002072074.1_423	31.613	310	329
WP_004755430.1	lcl|NZ_JAHERX010000062.1_cds_WP_000649924.1_3006	29.573	328	329
WP_004755430.1	lcl|NZ_JAHERX010000119.1_cds_WP_000709508.1_433	29.231	325	329
WP_004755430.1	lcl|NZ_JAHERX010000025.1_cds_WP_000688696.1_1756	29.455	275	329
WP_004755430.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	27.541	305	329
WP_004755430.1	lcl|NZ_JAHERX010000115.1_cds_WP_000475901.1_377	27.132	258	329
WP_004755430.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	25.786	318	329
WP_004755430.1	lcl|NZ_JAHERX010000008.1_cds_WP_001003560.1_3427	24.852	338	329
WP_004755430.1	lcl|NZ_JAHERX010000052.1_cds_WP_000378097.1_2715	24.419	172	329
WP_004758405.1	lcl|NZ_JAHERX010000056.1_cds_WP_000774259.1_2807	93.633	267	267
WP_004758405.1	lcl|NZ_JAHERX010000054.1_cds_WP_000842260.1_2768	26.842	190	267
WP_004758405.1	lcl|NZ_JAHERX010000003.1_cds_WP_000805357.1_1927	27.660	188	267
WP_004758405.1	lcl|NZ_JAHERX010000025.1_cds_WP_155572209.1_1734	27.835	97	267
