WP_004753574.1	lcl|NZ_JADDUP010000005.1_cds_WP_002725873.1_2626	89.535	86	106
WP_004755091.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733579.1_2627	92.994	314	314
WP_004755091.1	lcl|NZ_JADDUP010000017.1_cds_WP_002722638.1_577	22.936	327	314
WP_004755091.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733534.1_2630	26.493	268	314
WP_004755091.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740024.1_2721	23.843	281	314
WP_004755091.1	lcl|NZ_JADDUP010000028.1_cds_WP_002743770.1_1309	22.941	170	314
WP_004755091.1	lcl|NZ_JADDUP010000006.1_cds_WP_002728309.1_2989	27.586	203	314
WP_004755091.1	lcl|NZ_JADDUP010000005.1_cds_WP_016749081.1_2659	24.503	151	314
WP_004777161.1	lcl|NZ_JADDUP010000005.1_cds_WP_026054882.1_2628	86.575	365	365
WP_004766667.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733646.1_2629	96.757	185	185
WP_004766667.1	lcl|NZ_JADDUP010000003.1_cds_WP_002721790.1_1876	34.337	166	185
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733534.1_2630	97.872	329	329
WP_004755430.1	lcl|NZ_JADDUP010000017.1_cds_WP_002722638.1_577	30.159	315	329
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740024.1_2721	31.157	337	329
WP_004755430.1	lcl|NZ_JADDUP010000006.1_cds_WP_002728309.1_2989	30.868	311	329
WP_004755430.1	lcl|NZ_JADDUP010000028.1_cds_WP_002743770.1_1309	27.566	341	329
WP_004755430.1	lcl|NZ_JADDUP010000006.1_cds_WP_002728316.1_2986	28.485	330	329
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733638.1_2667	27.941	340	329
WP_004755430.1	lcl|NZ_JADDUP010000078.1_cds_WP_002741146.1_3071	29.487	312	329
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733546.1_2696	26.667	270	329
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740721.1_2633	28.387	310	329
WP_004755430.1	lcl|NZ_JADDUP010000008.1_cds_WP_002732331.1_3223	26.254	339	329
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_002744551.1_2661	29.889	271	329
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733698.1_2704	26.642	274	329
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733579.1_2627	27.309	249	329
WP_004755430.1	lcl|NZ_JADDUP010000005.1_cds_WP_016749081.1_2659	23.975	317	329
WP_004755430.1	lcl|NZ_JADDUP010000060.1_cds_WP_002740236.1_2742	26.217	267	329
