WP_004753574.1	lcl|NZ_ANMV01000100.1_cds_WP_000340715.1_1863	94.186	86	106
WP_004755091.1	lcl|NZ_ANMV01000100.1_cds_WP_000410273.1_1862	96.815	314	314
WP_004755091.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	24.471	331	314
WP_004755091.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	27.239	268	314
WP_004755091.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	22.837	289	314
WP_004755091.1	lcl|NZ_ANMV01000210.1_cds_WP_001033107.1_3943	21.245	273	314
WP_004777161.1	lcl|NZ_ANMV01000100.1_cds_WP_001967810.1_1861	93.973	365	365
WP_004766667.1	lcl|NZ_ANMV01000100.1_cds_WP_000884059.1_1860	96.757	185	185
WP_004766667.1	lcl|NZ_ANMV01000070.1_cds_WP_000351733.1_1161	40.714	140	185
WP_004755430.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	97.568	329	329
WP_004755430.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	32.381	315	329
WP_004755430.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	30.448	335	329
WP_004755430.1	lcl|NZ_ANMV01000180.1_cds_WP_001984071.1_3244	31.935	310	329
WP_004755430.1	lcl|NZ_ANMV01000100.1_cds_WP_000699346.1_1845	29.762	336	329
WP_004755430.1	lcl|NZ_ANMV01000122.1_cds_WP_000649923.1_2177	29.573	328	329
WP_004755430.1	lcl|NZ_ANMV01000097.1_cds_WP_000709513.1_1768	29.730	333	329
WP_004755430.1	lcl|NZ_ANMV01000180.1_cds_WP_000688696.1_3224	29.455	275	329
WP_004755430.1	lcl|NZ_ANMV01000100.1_cds_WP_001067556.1_1856	27.541	305	329
WP_004755430.1	lcl|NZ_ANMV01000015.1_cds_WP_000475904.1_271	27.372	274	329
WP_004755430.1	lcl|NZ_ANMV01000100.1_cds_WP_000410273.1_1862	26.101	318	329
WP_004755430.1	lcl|NZ_ANMV01000217.1_cds_WP_001074785.1_4019	29.057	265	329
WP_004755430.1	lcl|NZ_ANMV01000210.1_cds_WP_001033107.1_3943	26.045	311	329
WP_004755430.1	lcl|NZ_ANMV01000089.1_cds_WP_001003557.1_1575	25.000	332	329
WP_004758405.1	lcl|NZ_ANMV01000100.1_cds_WP_000774256.1_1858	93.633	267	267
WP_004758405.1	lcl|NZ_ANMV01000015.1_cds_WP_000842260.1_289	26.842	190	267
WP_004758405.1	lcl|NZ_ANMV01000183.1_cds_WP_000667727.1_3346	30.909	110	267
WP_004758405.1	lcl|NZ_ANMV01000091.1_cds_WP_000805359.1_1644	28.191	188	267
WP_016748627.1	lcl|NZ_ANMV01000100.1_cds_WP_000612794.1_1857	97.053	509	509
