WP_004753574.1	lcl|NZ_JQSA01000266.1_cds_WP_002725873.1_3295	89.535	86	106
WP_004755091.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	93.269	312	314
WP_004755091.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	22.630	327	314
WP_004755091.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	23.488	281	314
WP_004755091.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	22.485	169	314
WP_004755091.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	22.941	170	314
WP_004755091.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	27.586	203	314
WP_004766667.1	lcl|NZ_JQSA01000035.1_cds_WP_002750963.1_834	34.337	166	185
WP_004755430.1	lcl|NZ_JQSA01000154.1_cds_WP_061208754.1_2475	31.657	338	329
WP_004755430.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	30.794	315	329
WP_004755430.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	31.642	335	329
WP_004755430.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	31.126	302	329
WP_004755430.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	31.190	311	329
WP_004755430.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	27.566	341	329
WP_004755430.1	lcl|NZ_JQSA01000142.1_cds_WP_002754065.1_2292	28.485	330	329
WP_004755430.1	lcl|NZ_JQSA01000050.1_cds_WP_061207995.1_1073	30.032	313	329
WP_004755430.1	lcl|NZ_JQSA01000051.1_cds_WP_061208029.1_1123	26.296	270	329
WP_004755430.1	lcl|NZ_JQSA01000051.1_cds_WP_061208022.1_1115	26.642	274	329
WP_004755430.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	27.309	249	329
WP_004755430.1	lcl|NZ_JQSA01000151.1_cds_WP_002751102.1_2437	26.217	267	329
WP_004755430.1	lcl|NZ_JQSA01000174.1_cds_JG00_RS13715_2682	29.730	148	329
WP_004755430.1	lcl|NZ_JQSA01000117.1_cds_WP_011669202.1_2017	24.629	337	329
WP_004755430.1	lcl|NZ_JQSA01000116.1_cds_WP_061208495.1_2007	27.600	250	329
WP_004755430.1	lcl|NZ_JQSA01000051.1_cds_WP_061208031.1_1125	30.460	174	329
WP_004758405.1	lcl|NZ_JQSA01000228.1_cds_WP_061209102.1_3131	27.174	184	267
WP_004758405.1	lcl|NZ_JQSA01000051.1_cds_WP_061208032.1_1126	25.100	251	267
WP_004758405.1	lcl|NZ_JQSA01000057.1_cds_WP_061208084.1_1206	26.455	189	267
WP_004758405.1	lcl|NZ_JQSA01000192.1_cds_WP_061208961.1_2857	32.727	110	267
WP_004758405.1	lcl|NZ_JQSA01000218.1_cds_WP_002766579.1_3074	26.882	186	267
WP_004758405.1	lcl|NZ_JQSA01000203.1_cds_WP_061209013.1_2974	25.806	186	267
WP_016748627.1	lcl|NZ_JQSA01000007.1_cds_WP_061207534.1_171	26.727	333	509
WP_016748627.1	lcl|NZ_JQSA01000007.1_cds_WP_002751286.1_172	31.111	90	509
WP_016748627.1	lcl|NZ_JQSA01000007.1_cds_WP_061207534.1_171	26.727	333	509
WP_016748627.1	lcl|NZ_JQSA01000007.1_cds_WP_002751286.1_172	31.111	90	509
WP_004755319.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	26.007	273	330
WP_004755319.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	25.368	272	330
WP_004755319.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	28.369	282	330
WP_004755319.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	26.814	317	330
WP_004755319.1	lcl|NZ_JQSA01000154.1_cds_WP_061208754.1_2475	28.980	245	330
WP_004755319.1	lcl|NZ_JQSA01000050.1_cds_WP_061207995.1_1073	26.791	321	330
WP_004755319.1	lcl|NZ_JQSA01000117.1_cds_WP_011669202.1_2017	24.898	245	330
WP_004755319.1	lcl|NZ_JQSA01000174.1_cds_JG00_RS13715_2682	26.374	91	330
WP_004755319.1	lcl|NZ_JQSA01000174.1_cds_JG00_RS13715_2682	28.689	122	330
WP_004755319.1	lcl|NZ_JQSA01000051.1_cds_WP_061208029.1_1123	24.723	271	330
WP_004755319.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	26.761	142	330
WP_004755319.1	lcl|NZ_JQSA01000151.1_cds_WP_002751102.1_2437	25.417	240	330
WP_004755319.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	25.223	337	330
WP_004754883.1	lcl|NZ_JQSA01000057.1_cds_WP_061208080.1_1199	34.561	353	366
WP_004754883.1	lcl|NZ_JQSA01000130.1_cds_WP_061208571.1_2145	28.042	378	366
WP_004754883.1	lcl|NZ_JQSA01000228.1_cds_WP_061209108.1_3138	33.051	354	366
WP_004754883.1	lcl|NZ_JQSA01000054.1_cds_WP_061208059.1_1164	29.917	361	366
WP_004754883.1	lcl|NZ_JQSA01000228.1_cds_WP_061209098.1_3127	26.124	356	366
WP_004754883.1	lcl|NZ_JQSA01000174.1_cds_WP_061208874.1_2681	32.086	187	366
WP_016560370.1	lcl|NZ_JQSA01000057.1_cds_WP_061208080.1_1199	36.314	369	367
WP_016560370.1	lcl|NZ_JQSA01000054.1_cds_WP_061208059.1_1164	33.773	379	367
WP_016560370.1	lcl|NZ_JQSA01000228.1_cds_WP_061209108.1_3138	33.784	370	367
WP_016560370.1	lcl|NZ_JQSA01000130.1_cds_WP_061208571.1_2145	30.319	376	367
WP_016560370.1	lcl|NZ_JQSA01000228.1_cds_WP_061209098.1_3127	27.083	336	367
WP_016560370.1	lcl|NZ_JQSA01000174.1_cds_WP_061208874.1_2681	25.698	358	367
WP_002740998.1	lcl|NZ_JQSA01000210.1_cds_WP_011669455.1_3019	46.091	243	265
WP_004777170.1	lcl|NZ_JQSA01000038.1_cds_WP_061207877.1_854	38.158	304	310
WP_004777170.1	lcl|NZ_JQSA01000004.1_cds_WP_011669757.1_52	27.241	290	310
WP_004777170.1	lcl|NZ_JQSA01000018.1_cds_WP_002727177.1_513	24.887	221	310
WP_004777170.1	lcl|NZ_JQSA01000038.1_cds_WP_061207877.1_854	38.158	304	310
WP_004777170.1	lcl|NZ_JQSA01000004.1_cds_WP_011669757.1_52	27.241	290	310
WP_004777170.1	lcl|NZ_JQSA01000018.1_cds_WP_002727177.1_513	24.887	221	310
WP_004777149.1	lcl|NZ_JQSA01000095.1_cds_WP_061208385.1_1785	28.205	78	221
WP_004777149.1	lcl|NZ_JQSA01000089.1_cds_WP_011669877.1_1730	28.037	107	221
WP_162833666.1	lcl|NZ_JQSA01000167.1_cds_JG00_RS19370_2611	92.453	53	265
WP_162833666.1	lcl|NZ_JQSA01000032.1_cds_WP_235595094.1_737	72.727	44	265
WP_162833666.1	lcl|NZ_JQSA01000055.1_cds_JG00_RS20235_1179	88.571	35	265
WP_162833666.1	lcl|NZ_JQSA01000280.1_cds_JG00_RS20640_3333	88.235	34	265
WP_162833666.1	lcl|NZ_JQSA01000176.1_cds_JG00_RS13870_2716	34.127	126	265
WP_162833666.1	lcl|NZ_JQSA01000123.1_cds_JG00_RS20375_2062	88.000	25	265
WP_162833666.1	lcl|NZ_JQSA01000123.1_cds_JG00_RS20375_2062	71.429	21	265
WP_162833666.1	lcl|NZ_JQSA01000270.1_cds_JG00_RS20620_3304	68.571	35	265
WP_162833666.1	lcl|NZ_JQSA01000150.1_cds_JG00_RS20435_2419	71.875	32	265
WP_162833666.1	lcl|NZ_JQSA01000304.1_cds_JG00_RS20660_3368	88.462	26	265
WP_162833666.1	lcl|NZ_JQSA01000095.1_cds_JG00_RS20345_1798	88.462	26	265
WP_162833666.1	lcl|NZ_JQSA01000058.1_cds_JG00_RS20700_1216	84.615	26	265
WP_162833666.1	lcl|NZ_JQSA01000208.1_cds_JG00_RS20965_3007	84.615	26	265
WP_162833666.1	lcl|NZ_JQSA01000143.1_cds_JG00_RS20895_2319	84.615	26	265
WP_162833666.1	lcl|NZ_JQSA01000238.1_cds_JG00_RS20610_3192	84.000	25	265
WP_162833666.1	lcl|NZ_JQSA01000027.1_cds_JG00_RS20695_671	84.000	25	265
WP_162833666.1	lcl|NZ_JQSA01000229.1_cds_JG00_RS20590_3139	89.474	19	265
WP_162833666.1	lcl|NZ_JQSA01000175.1_cds_JG00_RS20490_2713	89.474	19	265
WP_162833666.1	lcl|NZ_JQSA01000060.1_cds_JG00_RS20255_1255	88.889	18	265
WP_162833666.1	lcl|NZ_JQSA01000065.1_cds_JG00_RS20280_1354	88.889	18	265
WP_162833666.1	lcl|NZ_JQSA01000290.1_cds_JG00_RS20645_3348	88.889	18	265
WP_162833666.1	lcl|NZ_JQSA01000167.1_cds_JG00_RS19370_2611	92.453	53	265
WP_162833666.1	lcl|NZ_JQSA01000032.1_cds_WP_235595094.1_737	72.727	44	265
WP_162833666.1	lcl|NZ_JQSA01000055.1_cds_JG00_RS20235_1179	88.571	35	265
WP_162833666.1	lcl|NZ_JQSA01000280.1_cds_JG00_RS20640_3333	88.235	34	265
WP_162833666.1	lcl|NZ_JQSA01000176.1_cds_JG00_RS13870_2716	34.127	126	265
WP_162833666.1	lcl|NZ_JQSA01000123.1_cds_JG00_RS20375_2062	88.000	25	265
WP_162833666.1	lcl|NZ_JQSA01000123.1_cds_JG00_RS20375_2062	71.429	21	265
WP_162833666.1	lcl|NZ_JQSA01000270.1_cds_JG00_RS20620_3304	68.571	35	265
WP_162833666.1	lcl|NZ_JQSA01000150.1_cds_JG00_RS20435_2419	71.875	32	265
WP_162833666.1	lcl|NZ_JQSA01000304.1_cds_JG00_RS20660_3368	88.462	26	265
WP_162833666.1	lcl|NZ_JQSA01000095.1_cds_JG00_RS20345_1798	88.462	26	265
WP_162833666.1	lcl|NZ_JQSA01000058.1_cds_JG00_RS20700_1216	84.615	26	265
WP_162833666.1	lcl|NZ_JQSA01000208.1_cds_JG00_RS20965_3007	84.615	26	265
WP_162833666.1	lcl|NZ_JQSA01000143.1_cds_JG00_RS20895_2319	84.615	26	265
WP_162833666.1	lcl|NZ_JQSA01000238.1_cds_JG00_RS20610_3192	84.000	25	265
WP_162833666.1	lcl|NZ_JQSA01000027.1_cds_JG00_RS20695_671	84.000	25	265
WP_162833666.1	lcl|NZ_JQSA01000229.1_cds_JG00_RS20590_3139	89.474	19	265
WP_162833666.1	lcl|NZ_JQSA01000175.1_cds_JG00_RS20490_2713	89.474	19	265
WP_162833666.1	lcl|NZ_JQSA01000060.1_cds_JG00_RS20255_1255	88.889	18	265
WP_162833666.1	lcl|NZ_JQSA01000065.1_cds_JG00_RS20280_1354	88.889	18	265
WP_162833666.1	lcl|NZ_JQSA01000290.1_cds_JG00_RS20645_3348	88.889	18	265
WP_016748629.1	lcl|NZ_JQSA01000072.1_cds_WP_061208227.1_1479	21.341	328	682
WP_016748630.1	lcl|NZ_JQSA01000067.1_cds_WP_061208170.1_1375	26.147	218	333
WP_016748630.1	lcl|NZ_JQSA01000067.1_cds_WP_061208170.1_1375	26.147	218	333
WP_016560406.1	lcl|NZ_JQSA01000051.1_cds_WP_081101349.1_1135	28.244	262	392
WP_016560406.1	lcl|NZ_JQSA01000089.1_cds_WP_061208348.1_1731	27.193	114	392
WP_016560406.1	lcl|NZ_JQSA01000051.1_cds_WP_061208034.1_1128	35.484	62	392
WP_016560406.1	lcl|NZ_JQSA01000218.1_cds_WP_061209067.1_3065	23.144	229	392
WP_016560406.1	lcl|NZ_JQSA01000234.1_cds_WP_011669711.1_3164	21.667	240	392
WP_016560441.1	lcl|NZ_JQSA01000095.1_cds_WP_002756073.1_1791	32.031	128	174
WP_016560426.1	lcl|NZ_JQSA01000130.1_cds_WP_061208571.1_2145	28.232	379	362
WP_016560426.1	lcl|NZ_JQSA01000228.1_cds_WP_061209108.1_3138	29.771	393	362
WP_016560426.1	lcl|NZ_JQSA01000057.1_cds_WP_061208080.1_1199	31.206	282	362
WP_016560426.1	lcl|NZ_JQSA01000174.1_cds_WP_061208874.1_2681	25.205	365	362
WP_016560426.1	lcl|NZ_JQSA01000228.1_cds_WP_061209098.1_3127	29.183	257	362
WP_016560426.1	lcl|NZ_JQSA01000054.1_cds_WP_061208059.1_1164	31.349	252	362
WP_016560426.1	lcl|NZ_JQSA01000035.1_cds_WP_061207853.1_800	28.696	115	362
WP_016560417.1	lcl|NZ_JQSA01000007.1_cds_WP_002728407.1_185	28.030	132	308
WP_016560417.1	lcl|NZ_JQSA01000007.1_cds_WP_002728407.1_185	28.030	132	308
WP_099046747.1	lcl|NZ_JQSA01000176.1_cds_JG00_RS13870_2716	88.034	117	256
WP_099046747.1	lcl|NZ_JQSA01000176.1_cds_JG00_RS13870_2716	60.784	51	256
WP_099046747.1	lcl|NZ_JQSA01000176.1_cds_WP_081098137.1_2715	95.122	41	256
WP_099046747.1	lcl|NZ_JQSA01000176.1_cds_JG00_RS13870_2716	88.034	117	256
WP_099046747.1	lcl|NZ_JQSA01000176.1_cds_JG00_RS13870_2716	60.784	51	256
WP_099046747.1	lcl|NZ_JQSA01000176.1_cds_WP_081098137.1_2715	95.122	41	256
WP_016560501.1	lcl|NZ_JQSA01000154.1_cds_WP_061208759.1_2473	54.223	592	595
WP_016560501.1	lcl|NZ_JQSA01000010.1_cds_WP_061207593.1_314	32.454	379	595
WP_016560501.1	lcl|NZ_JQSA01000005.1_cds_WP_061207469.1_61	28.415	366	595
WP_016560501.1	lcl|NZ_JQSA01000069.1_cds_WP_011671171.1_1431	33.740	246	595
WP_016560501.1	lcl|NZ_JQSA01000133.1_cds_WP_061208601.1_2210	31.674	221	595
WP_016560501.1	lcl|NZ_JQSA01000007.1_cds_WP_002751341.1_177	26.471	238	595
WP_016560501.1	lcl|NZ_JQSA01000225.1_cds_WP_061209087.1_3112	31.364	220	595
WP_016560501.1	lcl|NZ_JQSA01000027.1_cds_WP_002725984.1_679	28.889	225	595
WP_016560501.1	lcl|NZ_JQSA01000043.1_cds_WP_061207927.1_937	28.169	213	595
WP_016560501.1	lcl|NZ_JQSA01000254.1_cds_WP_061209175.1_3268	30.097	206	595
WP_016560501.1	lcl|NZ_JQSA01000035.1_cds_WP_061207856.1_814	28.571	245	595
WP_016560501.1	lcl|NZ_JQSA01000131.1_cds_WP_002724285.1_2170	26.721	247	595
WP_016560501.1	lcl|NZ_JQSA01000212.1_cds_WP_061209043.1_3028	26.577	222	595
WP_016560501.1	lcl|NZ_JQSA01000212.1_cds_WP_061209043.1_3028	25.806	155	595
WP_016560501.1	lcl|NZ_JQSA01000007.1_cds_WP_061207529.1_161	28.302	212	595
WP_016560501.1	lcl|NZ_JQSA01000102.1_cds_WP_002735056.1_1858	27.111	225	595
WP_016560501.1	lcl|NZ_JQSA01000128.1_cds_WP_061208560.1_2124	30.198	202	595
WP_016560501.1	lcl|NZ_JQSA01000128.1_cds_WP_061208560.1_2124	27.149	221	595
WP_016560501.1	lcl|NZ_JQSA01000033.1_cds_WP_002730493.1_754	24.074	216	595
WP_016560501.1	lcl|NZ_JQSA01000056.1_cds_WP_061208076.1_1196	25.101	247	595
WP_016560501.1	lcl|NZ_JQSA01000018.1_cds_WP_002721914.1_495	25.229	218	595
WP_016560501.1	lcl|NZ_JQSA01000035.1_cds_WP_011670070.1_833	26.050	238	595
WP_016560501.1	lcl|NZ_JQSA01000131.1_cds_WP_002724311.1_2169	25.000	240	595
WP_016560501.1	lcl|NZ_JQSA01000170.1_cds_WP_061208842.1_2628	24.419	258	595
WP_016560501.1	lcl|NZ_JQSA01000068.1_cds_WP_061208192.1_1412	22.115	208	595
WP_016560501.1	lcl|NZ_JQSA01000071.1_cds_WP_061208218.1_1465	24.000	225	595
WP_016560501.1	lcl|NZ_JQSA01000071.1_cds_WP_011670765.1_1468	24.870	193	595
WP_016560501.1	lcl|NZ_JQSA01000084.1_cds_WP_061208303.1_1634	23.750	240	595
WP_016560501.1	lcl|NZ_JQSA01000084.1_cds_WP_061208303.1_1634	24.268	239	595
WP_016560501.1	lcl|NZ_JQSA01000154.1_cds_WP_061208759.1_2473	54.223	592	595
WP_016560501.1	lcl|NZ_JQSA01000010.1_cds_WP_061207593.1_314	32.454	379	595
WP_016560501.1	lcl|NZ_JQSA01000005.1_cds_WP_061207469.1_61	28.415	366	595
WP_016560501.1	lcl|NZ_JQSA01000069.1_cds_WP_011671171.1_1431	33.740	246	595
WP_016560501.1	lcl|NZ_JQSA01000133.1_cds_WP_061208601.1_2210	31.674	221	595
WP_016560501.1	lcl|NZ_JQSA01000007.1_cds_WP_002751341.1_177	26.471	238	595
WP_016560501.1	lcl|NZ_JQSA01000225.1_cds_WP_061209087.1_3112	31.364	220	595
WP_016560501.1	lcl|NZ_JQSA01000027.1_cds_WP_002725984.1_679	28.889	225	595
WP_016560501.1	lcl|NZ_JQSA01000043.1_cds_WP_061207927.1_937	28.169	213	595
WP_016560501.1	lcl|NZ_JQSA01000254.1_cds_WP_061209175.1_3268	30.097	206	595
WP_016560501.1	lcl|NZ_JQSA01000035.1_cds_WP_061207856.1_814	28.571	245	595
WP_016560501.1	lcl|NZ_JQSA01000131.1_cds_WP_002724285.1_2170	26.721	247	595
WP_016560501.1	lcl|NZ_JQSA01000212.1_cds_WP_061209043.1_3028	26.577	222	595
WP_016560501.1	lcl|NZ_JQSA01000212.1_cds_WP_061209043.1_3028	25.806	155	595
WP_016560501.1	lcl|NZ_JQSA01000007.1_cds_WP_061207529.1_161	28.302	212	595
WP_016560501.1	lcl|NZ_JQSA01000102.1_cds_WP_002735056.1_1858	27.111	225	595
WP_016560501.1	lcl|NZ_JQSA01000128.1_cds_WP_061208560.1_2124	30.198	202	595
WP_016560501.1	lcl|NZ_JQSA01000128.1_cds_WP_061208560.1_2124	27.149	221	595
WP_016560501.1	lcl|NZ_JQSA01000033.1_cds_WP_002730493.1_754	24.074	216	595
WP_016560501.1	lcl|NZ_JQSA01000056.1_cds_WP_061208076.1_1196	25.101	247	595
WP_016560501.1	lcl|NZ_JQSA01000018.1_cds_WP_002721914.1_495	25.229	218	595
WP_016560501.1	lcl|NZ_JQSA01000035.1_cds_WP_011670070.1_833	26.050	238	595
WP_016560501.1	lcl|NZ_JQSA01000131.1_cds_WP_002724311.1_2169	25.000	240	595
WP_016560501.1	lcl|NZ_JQSA01000170.1_cds_WP_061208842.1_2628	24.419	258	595
WP_016560501.1	lcl|NZ_JQSA01000068.1_cds_WP_061208192.1_1412	22.115	208	595
WP_016560501.1	lcl|NZ_JQSA01000071.1_cds_WP_061208218.1_1465	24.000	225	595
WP_016560501.1	lcl|NZ_JQSA01000071.1_cds_WP_011670765.1_1468	24.870	193	595
WP_016560501.1	lcl|NZ_JQSA01000084.1_cds_WP_061208303.1_1634	23.750	240	595
WP_016560501.1	lcl|NZ_JQSA01000084.1_cds_WP_061208303.1_1634	24.268	239	595
WP_004777131.1	lcl|NZ_JQSA01000057.1_cds_WP_061208083.1_1204	28.041	296	295
WP_004777131.1	lcl|NZ_JQSA01000051.1_cds_WP_061208029.1_1123	25.904	166	295
WP_004777131.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	47.368	38	295
WP_004754985.1	lcl|NZ_JQSA01000228.1_cds_WP_061209108.1_3138	76.667	390	392
WP_004754985.1	lcl|NZ_JQSA01000130.1_cds_WP_061208571.1_2145	33.933	389	392
WP_004754985.1	lcl|NZ_JQSA01000228.1_cds_WP_061209098.1_3127	31.119	286	392
WP_004754985.1	lcl|NZ_JQSA01000174.1_cds_WP_061208874.1_2681	26.053	380	392
WP_004754985.1	lcl|NZ_JQSA01000057.1_cds_WP_061208080.1_1199	25.000	364	392
WP_004754985.1	lcl|NZ_JQSA01000054.1_cds_WP_061208059.1_1164	30.435	230	392
WP_004755121.1	lcl|NZ_JQSA01000228.1_cds_WP_061209100.1_3129	32.492	317	331
WP_004755121.1	lcl|NZ_JQSA01000195.1_cds_WP_061208977.1_2895	30.942	223	331
WP_004755121.1	lcl|NZ_JQSA01000051.1_cds_WP_061208040.1_1136	27.564	312	331
WP_004755121.1	lcl|NZ_JQSA01000154.1_cds_WP_061208758.1_2479	25.403	248	331
WP_004755121.1	lcl|NZ_JQSA01000228.1_cds_WP_061209100.1_3129	32.492	317	331
WP_004755121.1	lcl|NZ_JQSA01000195.1_cds_WP_061208977.1_2895	30.942	223	331
WP_004755121.1	lcl|NZ_JQSA01000051.1_cds_WP_061208040.1_1136	27.564	312	331
WP_004755121.1	lcl|NZ_JQSA01000154.1_cds_WP_061208758.1_2479	25.403	248	331
WP_000440092.1	lcl|NZ_JQSA01000052.1_cds_WP_061208046.1_1142	28.936	235	250
WP_004753708.1	lcl|NZ_JQSA01000145.1_cds_WP_061208679.1_2346	24.149	323	442
WP_004753708.1	lcl|NZ_JQSA01000035.1_cds_WP_061207847.1_789	20.930	430	442
WP_004753708.1	lcl|NZ_JQSA01000035.1_cds_WP_061207843.1_779	25.740	338	442
WP_004777157.1	lcl|NZ_JQSA01000050.1_cds_WP_061207987.1_1063	33.977	259	261
WP_004777157.1	lcl|NZ_JQSA01000087.1_cds_WP_061208333.1_1698	26.728	217	261
WP_004754565.1	lcl|NZ_JQSA01000051.1_cds_WP_061208036.1_1130	30.483	269	331
WP_004758378.1	lcl|NZ_JQSA01000051.1_cds_WP_061208042.1_1138	38.346	133	155
WP_004754396.1	lcl|NZ_JQSA01000228.1_cds_WP_061209100.1_3129	37.615	327	350
WP_004754396.1	lcl|NZ_JQSA01000051.1_cds_WP_061208040.1_1136	35.015	337	350
WP_004754396.1	lcl|NZ_JQSA01000195.1_cds_WP_061208977.1_2895	33.333	288	350
WP_004754396.1	lcl|NZ_JQSA01000154.1_cds_WP_061208758.1_2479	35.036	137	350
WP_004754396.1	lcl|NZ_JQSA01000228.1_cds_WP_061209100.1_3129	37.615	327	350
WP_004754396.1	lcl|NZ_JQSA01000051.1_cds_WP_061208040.1_1136	35.015	337	350
WP_004754396.1	lcl|NZ_JQSA01000195.1_cds_WP_061208977.1_2895	33.333	288	350
WP_004754396.1	lcl|NZ_JQSA01000154.1_cds_WP_061208758.1_2479	35.036	137	350
WP_004754697.1	lcl|NZ_JQSA01000007.1_cds_WP_011670268.1_174	39.130	253	292
WP_004754697.1	lcl|NZ_JQSA01000059.1_cds_WP_011671003.1_1223	26.984	189	292
