WP_004753574.1	lcl|NZ_LUVO01000314.1_cds_WP_000340713.1_3597	98.837	86	106
WP_004755091.1	lcl|NZ_LUVO01000314.1_cds_WP_000412665.1_3596	96.795	312	314
WP_004755091.1	lcl|NZ_LUVO01000314.1_cds_WP_000699347.1_3592	24.437	311	314
WP_004755091.1	lcl|NZ_LUVO01000273.1_cds_WP_000744700.1_2584	24.471	331	314
WP_004755091.1	lcl|NZ_LUVO01000322.1_cds_WP_000723094.1_3743	23.264	288	314
WP_004755091.1	lcl|NZ_LUVO01000314.1_cds_WP_000723077.1_3583	21.014	276	314
WP_004766667.1	lcl|NZ_LUVO01000326.1_cds_WP_000351733.1_3893	40.714	140	185
WP_004755430.1	lcl|NZ_LUVO01000314.1_cds_WP_000699347.1_3592	30.659	349	329
WP_004755430.1	lcl|NZ_LUVO01000273.1_cds_WP_000744700.1_2584	32.381	315	329
WP_004755430.1	lcl|NZ_LUVO01000322.1_cds_WP_000723094.1_3743	30.746	335	329
WP_004755430.1	lcl|NZ_LUVO01000314.1_cds_WP_000723077.1_3583	31.457	302	329
WP_004755430.1	lcl|NZ_LUVO01000324.1_cds_WP_001984071.1_3813	31.935	310	329
WP_004755430.1	lcl|NZ_LUVO01000291.1_cds_WP_000649923.1_3211	29.573	328	329
WP_004755430.1	lcl|NZ_LUVO01000210.1_cds_WP_000709511.1_2123	29.730	333	329
WP_004755430.1	lcl|NZ_LUVO01000324.1_cds_WP_000688695.1_3793	29.091	275	329
WP_004755430.1	lcl|NZ_LUVO01000314.1_cds_WP_000412665.1_3596	25.157	318	329
WP_004755430.1	lcl|NZ_LUVO01000314.1_cds_WP_000377753.1_3550	32.099	162	329
WP_004755430.1	lcl|NZ_LUVO01000080.1_cds_WP_001074783.1_1290	28.302	265	329
WP_004755430.1	lcl|NZ_LUVO01000032.1_cds_WP_001003558.1_508	25.150	334	329
WP_004755430.1	lcl|NZ_LUVO01000314.1_cds_WP_000048849.1_3573	24.797	246	329
WP_004758405.1	lcl|NZ_LUVO01000314.1_cds_WP_000432841.1_3578	30.043	233	267
WP_004758405.1	lcl|NZ_LUVO01000322.1_cds_WP_000842260.1_3742	26.842	190	267
WP_004758405.1	lcl|NZ_LUVO01000314.1_cds_WP_000869621.1_3551	22.727	242	267
WP_004758405.1	lcl|NZ_LUVO01000124.1_cds_WP_000667727.1_1699	30.909	110	267
WP_004758405.1	lcl|NZ_LUVO01000016.1_cds_WP_000805359.1_239	28.191	188	267
WP_016748627.1	lcl|NZ_LUVO01000223.1_cds_WP_000291586.1_2160	27.469	324	509
WP_016748627.1	lcl|NZ_LUVO01000223.1_cds_WP_000364507.1_2161	31.111	90	509
WP_016748627.1	lcl|NZ_LUVO01000223.1_cds_WP_000291586.1_2160	27.469	324	509
WP_016748627.1	lcl|NZ_LUVO01000223.1_cds_WP_000364507.1_2161	31.111	90	509
WP_004755319.1	lcl|NZ_LUVO01000324.1_cds_WP_001984071.1_3813	24.632	272	330
WP_004755319.1	lcl|NZ_LUVO01000314.1_cds_WP_000723077.1_3583	24.164	269	330
WP_004755319.1	lcl|NZ_LUVO01000273.1_cds_WP_000744700.1_2584	26.266	316	330
WP_004755319.1	lcl|NZ_LUVO01000322.1_cds_WP_000723094.1_3743	24.625	333	330
WP_004755319.1	lcl|NZ_LUVO01000032.1_cds_WP_001003558.1_508	28.287	251	330
WP_004755319.1	lcl|NZ_LUVO01000314.1_cds_WP_000699347.1_3592	24.609	256	330
WP_004755319.1	lcl|NZ_LUVO01000314.1_cds_WP_000048849.1_3573	30.469	128	330
WP_004755319.1	lcl|NZ_LUVO01000291.1_cds_WP_000649923.1_3211	29.644	253	330
WP_004755319.1	lcl|NZ_LUVO01000324.1_cds_WP_000688695.1_3793	25.792	221	330
WP_004755319.1	lcl|NZ_LUVO01000314.1_cds_WP_000697617.1_3548	25.197	254	330
WP_004754883.1	lcl|NZ_LUVO01000322.1_cds_WP_000575187.1_3749	35.244	349	366
WP_004754883.1	lcl|NZ_LUVO01000314.1_cds_WP_000738262.1_3569	32.898	383	366
WP_004754883.1	lcl|NZ_LUVO01000086.1_cds_WP_001281957.1_1329	27.704	379	366
WP_004754883.1	lcl|NZ_LUVO01000314.1_cds_WP_001154829.1_3570	27.378	347	366
WP_004754883.1	lcl|NZ_LUVO01000310.1_cds_WP_000538758.1_3475	29.412	357	366
WP_004754883.1	lcl|NZ_LUVO01000314.1_cds_WP_001054317.1_3582	27.247	356	366
WP_004754883.1	lcl|NZ_LUVO01000107.1_cds_WP_001982414.1_1536	31.579	190	366
WP_016560370.1	lcl|NZ_LUVO01000322.1_cds_WP_000575187.1_3749	35.714	364	367
WP_016560370.1	lcl|NZ_LUVO01000310.1_cds_WP_000538758.1_3475	31.649	376	367
WP_016560370.1	lcl|NZ_LUVO01000314.1_cds_WP_000738262.1_3569	32.410	361	367
WP_016560370.1	lcl|NZ_LUVO01000314.1_cds_WP_001154829.1_3570	32.432	333	367
WP_016560370.1	lcl|NZ_LUVO01000086.1_cds_WP_001281957.1_1329	30.159	378	367
WP_016560370.1	lcl|NZ_LUVO01000314.1_cds_WP_001054317.1_3582	26.844	339	367
WP_016560370.1	lcl|NZ_LUVO01000107.1_cds_WP_001982414.1_1536	25.140	358	367
WP_002740998.1	lcl|NZ_LUVO01000323.1_cds_WP_001002663.1_3767	46.091	243	265
WP_004777170.1	lcl|NZ_LUVO01000112.1_cds_WP_000501205.1_1567	36.513	304	310
WP_004777170.1	lcl|NZ_LUVO01000262.1_cds_WP_001183723.1_2324	26.471	306	310
WP_004777170.1	lcl|NZ_LUVO01000020.1_cds_WP_000279894.1_362	23.282	262	310
WP_004777170.1	lcl|NZ_LUVO01000112.1_cds_WP_000501205.1_1567	36.513	304	310
WP_004777170.1	lcl|NZ_LUVO01000262.1_cds_WP_001183723.1_2324	26.471	306	310
WP_004777170.1	lcl|NZ_LUVO01000020.1_cds_WP_000279894.1_362	23.282	262	310
WP_004777149.1	lcl|NZ_LUVO01000273.1_cds_WP_001082178.1_2555	29.487	78	221
WP_004777149.1	lcl|NZ_LUVO01000278.1_cds_WP_001069832.1_2723	28.440	109	221
WP_004777149.1	lcl|NZ_LUVO01000314.1_cds_WP_000862006.1_3543	32.143	112	221
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_WP_225740214.1_3599	95.489	133	265
WP_162833666.1	lcl|NZ_LUVO01000279.1_cds_WP_100220569.1_2757	90.226	133	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_WP_000612368.1_3598	100.000	97	265
WP_162833666.1	lcl|NZ_LUVO01000279.1_cds_WP_042710462.1_2756	85.567	97	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_A1343_RS22895_3545	43.137	102	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_A1343_RS22895_3545	38.136	118	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_A1343_RS22895_3545	52.381	21	265
WP_162833666.1	lcl|NZ_LUVO01000280.1_cds_A1343_RS23560_2811	96.774	31	265
WP_162833666.1	lcl|NZ_LUVO01000118.1_cds_A1343_RS08425_1659	41.860	86	265
WP_162833666.1	lcl|NZ_LUVO01000118.1_cds_A1343_RS23435_1658	50.000	44	265
WP_162833666.1	lcl|NZ_LUVO01000118.1_cds_A1343_RS23435_1658	45.000	20	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_WP_225740214.1_3599	95.489	133	265
WP_162833666.1	lcl|NZ_LUVO01000279.1_cds_WP_100220569.1_2757	90.226	133	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_WP_000612368.1_3598	100.000	97	265
WP_162833666.1	lcl|NZ_LUVO01000279.1_cds_WP_042710462.1_2756	85.567	97	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_A1343_RS22895_3545	43.137	102	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_A1343_RS22895_3545	38.136	118	265
WP_162833666.1	lcl|NZ_LUVO01000314.1_cds_A1343_RS22895_3545	52.381	21	265
WP_162833666.1	lcl|NZ_LUVO01000280.1_cds_A1343_RS23560_2811	96.774	31	265
WP_162833666.1	lcl|NZ_LUVO01000118.1_cds_A1343_RS08425_1659	41.860	86	265
