WP_004753574.1	lcl|NZ_AFJP01000278.1_cds_WP_000340715.1_479	94.186	86	106
WP_004755091.1	lcl|NZ_AFJP01000278.1_cds_WP_000410273.1_478	96.815	314	314
WP_004755091.1	lcl|NZ_AFJP01000278.1_cds_WP_000093099.1_458	57.143	63	314
WP_004755091.1	lcl|NZ_AFJP01000085.1_cds_WP_000744700.1_2132	24.471	331	314
WP_004755091.1	lcl|NZ_AFJP01000278.1_cds_WP_000646250.1_475	27.239	268	314
WP_004755091.1	lcl|NZ_AFJP01000289.1_cds_WP_000723090.1_243	22.917	288	314
WP_004755091.1	lcl|NZ_AFJP01000278.1_cds_WP_000600889.1_449	24.194	186	314
WP_004777161.1	lcl|NZ_AFJP01000278.1_cds_WP_000604524.1_477	94.247	365	365
WP_004766667.1	lcl|NZ_AFJP01000278.1_cds_WP_000884059.1_476	96.757	185	185
WP_004766667.1	lcl|NZ_AFJP01000029.1_cds_WP_000351733.1_3537	40.714	140	185
WP_004755430.1	lcl|NZ_AFJP01000278.1_cds_WP_000646250.1_475	97.568	329	329
WP_004755430.1	lcl|NZ_AFJP01000085.1_cds_WP_000744700.1_2132	32.381	315	329
WP_004755430.1	lcl|NZ_AFJP01000289.1_cds_WP_000723090.1_243	31.045	335	329
WP_004755430.1	lcl|NZ_AFJP01000278.1_cds_WP_000600889.1_449	31.677	322	329
WP_004755430.1	lcl|NZ_AFJP01000300.1_cds_WP_001984071.1_41	31.935	310	329
WP_004755430.1	lcl|NZ_AFJP01000129.1_cds_WP_000649925.1_1727	29.573	328	329
WP_004755430.1	lcl|NZ_AFJP01000010.1_cds_WP_000709511.1_3639	29.730	333	329
WP_004755430.1	lcl|NZ_AFJP01000289.1_cds_WP_000601375.1_217	25.000	300	329
WP_004755430.1	lcl|NZ_AFJP01000054.1_cds_WP_000688695.1_2623	29.091	275	329
WP_004755430.1	lcl|NZ_AFJP01000278.1_cds_WP_001067557.1_472	27.541	305	329
WP_004755430.1	lcl|NZ_AFJP01000289.1_cds_WP_000475904.1_226	27.372	274	329
WP_004755430.1	lcl|NZ_AFJP01000278.1_cds_WP_000410273.1_478	26.101	318	329
WP_004755430.1	lcl|NZ_AFJP01000093.1_cds_WP_001074785.1_1969	29.057	265	329
WP_004755430.1	lcl|NZ_AFJP01000067.1_cds_WP_001003555.1_2376	25.148	338	329
WP_004755430.1	lcl|NZ_AFJP01000289.1_cds_WP_000487322.1_215	26.994	326	329
WP_004758405.1	lcl|NZ_AFJP01000278.1_cds_WP_000774262.1_474	93.633	267	267
WP_004758405.1	lcl|NZ_AFJP01000289.1_cds_WP_000859505.1_214	26.693	251	267
WP_004758405.1	lcl|NZ_AFJP01000278.1_cds_WP_000800438.1_444	25.630	238	267
WP_004758405.1	lcl|NZ_AFJP01000289.1_cds_WP_000842260.1_244	26.842	190	267
WP_004758405.1	lcl|NZ_AFJP01000203.1_cds_WP_000667727.1_755	30.909	110	267
WP_004758405.1	lcl|NZ_AFJP01000295.1_cds_WP_000805357.1_102	27.660	188	267
WP_016748627.1	lcl|NZ_AFJP01000278.1_cds_WP_000612797.1_473	96.267	509	509
WP_016748627.1	lcl|NZ_AFJP01000037.1_cds_WP_000291591.1_3129	27.469	324	509
WP_016748627.1	lcl|NZ_AFJP01000037.1_cds_WP_000364507.1_3130	31.111	90	509
WP_016748627.1	lcl|NZ_AFJP01000278.1_cds_WP_000612797.1_473	96.267	509	509
WP_016748627.1	lcl|NZ_AFJP01000037.1_cds_WP_000291591.1_3129	27.469	324	509
WP_016748627.1	lcl|NZ_AFJP01000037.1_cds_WP_000364507.1_3130	31.111	90	509
WP_004755319.1	lcl|NZ_AFJP01000278.1_cds_WP_001067557.1_472	96.667	330	330
WP_004755319.1	lcl|NZ_AFJP01000278.1_cds_WP_000646250.1_475	28.990	307	330
WP_004755319.1	lcl|NZ_AFJP01000278.1_cds_WP_000600889.1_449	27.068	266	330
WP_004755319.1	lcl|NZ_AFJP01000300.1_cds_WP_001984071.1_41	24.632	272	330
WP_004755319.1	lcl|NZ_AFJP01000085.1_cds_WP_000744700.1_2132	26.266	316	330
WP_004755319.1	lcl|NZ_AFJP01000067.1_cds_WP_001003555.1_2376	28.287	251	330
WP_004755319.1	lcl|NZ_AFJP01000289.1_cds_WP_000723090.1_243	24.925	333	330
WP_004755319.1	lcl|NZ_AFJP01000129.1_cds_WP_000649925.1_1727	29.644	253	330
WP_004755319.1	lcl|NZ_AFJP01000054.1_cds_WP_000688695.1_2623	25.792	221	330
WP_004755319.1	lcl|NZ_AFJP01000289.1_cds_WP_000601375.1_217	25.362	276	330
WP_004755319.1	lcl|NZ_AFJP01000289.1_cds_WP_000487322.1_215	26.855	283	330
WP_004754883.1	lcl|NZ_AFJP01000278.1_cds_WP_001198107.1_471	95.902	366	366
WP_004754883.1	lcl|NZ_AFJP01000278.1_cds_WP_000608295.1_470	40.000	365	366
WP_004754883.1	lcl|NZ_AFJP01000289.1_cds_WP_000575178.1_237	34.262	359	366
WP_004754883.1	lcl|NZ_AFJP01000097.1_cds_WP_001281953.1_1912	28.232	379	366
WP_004754883.1	lcl|NZ_AFJP01000278.1_cds_WP_000346036.1_441	28.090	356	366
WP_004754883.1	lcl|NZ_AFJP01000278.1_cds_WP_000582222.1_460	32.958	355	366
WP_004754883.1	lcl|NZ_AFJP01000180.1_cds_WP_000538752.1_1008	29.412	357	366
