WP_004753574.1	lcl|NZ_JADDWK010000005.1_cds_WP_002725873.1_2681	89.535	86	106
WP_004755091.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733579.1_2682	92.994	314	314
WP_004755091.1	lcl|NZ_JADDWK010000018.1_cds_WP_002722638.1_684	22.936	327	314
WP_004755091.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733534.1_2685	26.493	268	314
WP_004755091.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740024.1_2776	23.843	281	314
WP_004755091.1	lcl|NZ_JADDWK010000014.1_cds_WP_002743770.1_452	22.941	170	314
WP_004755091.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728309.1_3038	27.586	203	314
WP_004755091.1	lcl|NZ_JADDWK010000005.1_cds_WP_016749081.1_2714	24.503	151	314
WP_004777161.1	lcl|NZ_JADDWK010000005.1_cds_WP_026054882.1_2683	86.575	365	365
WP_004766667.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733646.1_2684	96.757	185	185
WP_004766667.1	lcl|NZ_JADDWK010000003.1_cds_WP_002721790.1_2067	34.337	166	185
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733534.1_2685	97.872	329	329
WP_004755430.1	lcl|NZ_JADDWK010000018.1_cds_WP_002722638.1_684	30.159	315	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740024.1_2776	31.157	337	329
WP_004755430.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728309.1_3038	30.868	311	329
WP_004755430.1	lcl|NZ_JADDWK010000014.1_cds_WP_002743770.1_452	27.566	341	329
WP_004755430.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728316.1_3035	28.485	330	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733638.1_2722	27.941	340	329
WP_004755430.1	lcl|NZ_JADDWK010000076.1_cds_WP_002741146.1_3096	29.487	312	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733546.1_2751	26.667	270	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740721.1_2688	28.387	310	329
WP_004755430.1	lcl|NZ_JADDWK010000007.1_cds_WP_002732331.1_3122	26.254	339	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002744551.1_2716	29.889	271	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733698.1_2759	26.642	274	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733579.1_2682	27.309	249	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_016749081.1_2714	23.975	317	329
WP_004755430.1	lcl|NZ_JADDWK010000059.1_cds_WP_002740236.1_2673	26.217	267	329
WP_004755430.1	lcl|NZ_JADDWK010000004.1_cds_WP_002721725.1_2456	25.223	337	329
WP_004755430.1	lcl|NZ_JADDWK010000004.1_cds_WP_002739935.1_2368	27.869	244	329
WP_004755430.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733757.1_2749	31.034	174	329
