WP_004753574.1	lcl|NZ_JADDWF010000005.1_cds_WP_002725873.1_2765	89.535	86	106
WP_004755091.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	92.994	314	314
WP_004755091.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	22.936	327	314
WP_004755091.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	26.493	268	314
WP_004755091.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	23.843	281	314
WP_004755091.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	22.941	170	314
WP_004755091.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	27.586	203	314
WP_004755091.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	24.503	151	314
WP_004777161.1	lcl|NZ_JADDWF010000005.1_cds_WP_026054882.1_2763	86.575	365	365
WP_004766667.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733646.1_2762	96.757	185	185
WP_004766667.1	lcl|NZ_JADDWF010000003.1_cds_WP_002721790.1_2042	34.337	166	185
WP_004755430.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	97.872	329	329
WP_004755430.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	30.159	315	329
WP_004755430.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	31.157	337	329
WP_004755430.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	30.868	311	329
WP_004755430.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	27.566	341	329
WP_004755430.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728316.1_3024	28.485	330	329
WP_004755430.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733638.1_2724	27.941	340	329
WP_004755430.1	lcl|NZ_JADDWF010000077.1_cds_WP_002741146.1_3099	29.487	312	329
WP_004755430.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733546.1_2695	26.667	270	329
