WP_004753574.1	lcl|NZ_AOVA01000158.1_cds_WP_000340715.1_3420	94.186	86	106
WP_004755091.1	lcl|NZ_AOVA01000158.1_cds_WP_000410273.1_3421	96.815	314	314
WP_004755091.1	lcl|NZ_AOVA01000158.1_cds_WP_000093099.1_3441	57.143	63	314
WP_004755091.1	lcl|NZ_AOVA01000165.1_cds_WP_000744700.1_3644	24.471	331	314
WP_004755091.1	lcl|NZ_AOVA01000158.1_cds_WP_000646250.1_3424	27.239	268	314
WP_004755091.1	lcl|NZ_AOVA01000158.1_cds_WP_000723090.1_3503	22.917	288	314
WP_004755091.1	lcl|NZ_AOVA01000158.1_cds_WP_000600889.1_3450	24.194	186	314
WP_004777161.1	lcl|NZ_AOVA01000158.1_cds_WP_000604524.1_3422	94.247	365	365
WP_004766667.1	lcl|NZ_AOVA01000158.1_cds_WP_000884059.1_3423	96.757	185	185
WP_004766667.1	lcl|NZ_AOVA01000025.1_cds_WP_000351733.1_289	40.714	140	185
WP_004755430.1	lcl|NZ_AOVA01000158.1_cds_WP_000646250.1_3424	97.568	329	329
WP_004755430.1	lcl|NZ_AOVA01000165.1_cds_WP_000744700.1_3644	32.381	315	329
WP_004755430.1	lcl|NZ_AOVA01000158.1_cds_WP_000723090.1_3503	31.045	335	329
WP_004755430.1	lcl|NZ_AOVA01000158.1_cds_WP_000600889.1_3450	31.677	322	329
WP_004755430.1	lcl|NZ_AOVA01000051.1_cds_WP_001984071.1_619	31.935	310	329
WP_004755430.1	lcl|NZ_AOVA01000085.1_cds_WP_000649925.1_1316	29.573	328	329
WP_004755430.1	lcl|NZ_AOVA01000145.1_cds_WP_000709511.1_2919	29.730	333	329
WP_004755430.1	lcl|NZ_AOVA01000158.1_cds_WP_000601375.1_3477	25.000	300	329
WP_004755430.1	lcl|NZ_AOVA01000127.1_cds_WP_000688695.1_2543	29.091	275	329
WP_004755430.1	lcl|NZ_AOVA01000158.1_cds_WP_001067557.1_3427	27.541	305	329
WP_004755430.1	lcl|NZ_AOVA01000158.1_cds_WP_000475904.1_3486	27.372	274	329
WP_004755430.1	lcl|NZ_AOVA01000158.1_cds_WP_000410273.1_3421	26.101	318	329
WP_004755430.1	lcl|NZ_AOVA01000141.1_cds_WP_001074785.1_2865	29.057	265	329
WP_004755430.1	lcl|NZ_AOVA01000152.1_cds_WP_001003555.1_3131	25.148	338	329
WP_004755430.1	lcl|NZ_AOVA01000158.1_cds_WP_000487322.1_3475	26.994	326	329
WP_004758405.1	lcl|NZ_AOVA01000158.1_cds_WP_000774262.1_3425	93.633	267	267
WP_004758405.1	lcl|NZ_AOVA01000158.1_cds_WP_000859505.1_3474	26.693	251	267
WP_004758405.1	lcl|NZ_AOVA01000158.1_cds_WP_000800438.1_3455	25.630	238	267
WP_004758405.1	lcl|NZ_AOVA01000158.1_cds_WP_000842260.1_3504	26.842	190	267
WP_004758405.1	lcl|NZ_AOVA01000086.1_cds_WP_000667727.1_1415	30.909	110	267
WP_004758405.1	lcl|NZ_AOVA01000067.1_cds_WP_000805357.1_888	27.660	188	267
WP_016748627.1	lcl|NZ_AOVA01000158.1_cds_WP_000612797.1_3426	96.267	509	509
WP_016748627.1	lcl|NZ_AOVA01000125.1_cds_WP_000291591.1_2437	27.469	324	509
WP_016748627.1	lcl|NZ_AOVA01000125.1_cds_WP_000364507.1_2438	31.111	90	509
WP_016748627.1	lcl|NZ_AOVA01000158.1_cds_WP_000612797.1_3426	96.267	509	509
WP_016748627.1	lcl|NZ_AOVA01000125.1_cds_WP_000291591.1_2437	27.469	324	509
WP_016748627.1	lcl|NZ_AOVA01000125.1_cds_WP_000364507.1_2438	31.111	90	509
WP_004755319.1	lcl|NZ_AOVA01000158.1_cds_WP_001067557.1_3427	96.667	330	330
WP_004755319.1	lcl|NZ_AOVA01000158.1_cds_WP_000646250.1_3424	28.990	307	330
WP_004755319.1	lcl|NZ_AOVA01000158.1_cds_WP_000600889.1_3450	27.068	266	330
WP_004755319.1	lcl|NZ_AOVA01000051.1_cds_WP_001984071.1_619	24.632	272	330
WP_004755319.1	lcl|NZ_AOVA01000165.1_cds_WP_000744700.1_3644	26.266	316	330
WP_004755319.1	lcl|NZ_AOVA01000152.1_cds_WP_001003555.1_3131	28.287	251	330
WP_004755319.1	lcl|NZ_AOVA01000158.1_cds_WP_000723090.1_3503	24.925	333	330
WP_004755319.1	lcl|NZ_AOVA01000085.1_cds_WP_000649925.1_1316	29.644	253	330
WP_004755319.1	lcl|NZ_AOVA01000127.1_cds_WP_000688695.1_2543	25.792	221	330
WP_004755319.1	lcl|NZ_AOVA01000158.1_cds_WP_000601375.1_3477	25.362	276	330
WP_004755319.1	lcl|NZ_AOVA01000158.1_cds_WP_000487322.1_3475	26.855	283	330
WP_004754883.1	lcl|NZ_AOVA01000158.1_cds_WP_001198107.1_3428	95.902	366	366
WP_004754883.1	lcl|NZ_AOVA01000158.1_cds_WP_000608295.1_3429	40.000	365	366
WP_004754883.1	lcl|NZ_AOVA01000158.1_cds_WP_000575178.1_3497	34.262	359	366
WP_004754883.1	lcl|NZ_AOVA01000043.1_cds_WP_001281953.1_521	28.232	379	366
WP_004754883.1	lcl|NZ_AOVA01000158.1_cds_WP_000346036.1_3458	28.090	356	366
WP_004754883.1	lcl|NZ_AOVA01000158.1_cds_WP_000582222.1_3439	32.958	355	366
WP_004754883.1	lcl|NZ_AOVA01000137.1_cds_WP_000538752.1_2748	29.412	357	366
WP_004754883.1	lcl|NZ_AOVA01000158.1_cds_WP_000947844.1_3451	26.957	345	366
WP_004754883.1	lcl|NZ_AOVA01000064.1_cds_WP_001982414.1_812	31.579	190	366
WP_016560370.1	lcl|NZ_AOVA01000158.1_cds_WP_000608295.1_3429	96.458	367	367
WP_016560370.1	lcl|NZ_AOVA01000158.1_cds_WP_001198107.1_3428	39.178	365	367
WP_016560370.1	lcl|NZ_AOVA01000158.1_cds_WP_000575178.1_3497	36.043	369	367
WP_016560370.1	lcl|NZ_AOVA01000137.1_cds_WP_000538752.1_2748	31.649	376	367
WP_016560370.1	lcl|NZ_AOVA01000158.1_cds_WP_000582222.1_3439	35.692	325	367
WP_016560370.1	lcl|NZ_AOVA01000043.1_cds_WP_001281953.1_521	30.423	378	367
WP_016560370.1	lcl|NZ_AOVA01000158.1_cds_WP_000346036.1_3458	24.665	373	367
WP_016560370.1	lcl|NZ_AOVA01000158.1_cds_WP_000947844.1_3451	26.404	356	367
