WP_004753574.1	lcl|NZ_AOVM01000050.1_cds_WP_000340715.1_989	94.186	86	106
WP_004755091.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	96.815	314	314
WP_004755091.1	lcl|NZ_AOVM01000050.1_cds_WP_000093099.1_968	57.143	63	314
WP_004755091.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	24.471	331	314
WP_004755091.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	27.239	268	314
WP_004755091.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	22.917	288	314
WP_004755091.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	24.194	186	314
WP_004777161.1	lcl|NZ_AOVM01000050.1_cds_WP_000604524.1_987	94.247	365	365
WP_004766667.1	lcl|NZ_AOVM01000050.1_cds_WP_000884059.1_986	96.757	185	185
WP_004766667.1	lcl|NZ_AOVM01000123.1_cds_WP_000351733.1_2962	40.714	140	185
WP_004755430.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	97.568	329	329
WP_004755430.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	32.381	315	329
WP_004755430.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	31.045	335	329
WP_004755430.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	31.677	322	329
WP_004755430.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	31.935	310	329
WP_004755430.1	lcl|NZ_AOVM01000101.1_cds_WP_000649925.1_2208	29.573	328	329
WP_004755430.1	lcl|NZ_AOVM01000028.1_cds_WP_000709511.1_526	29.730	333	329
WP_004755430.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	25.000	300	329
WP_004755430.1	lcl|NZ_AOVM01000087.1_cds_WP_000688695.1_1797	29.091	275	329
WP_004755430.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	27.541	305	329
WP_004755430.1	lcl|NZ_AOVM01000050.1_cds_WP_000475904.1_923	27.372	274	329
WP_004755430.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	26.101	318	329
WP_004755430.1	lcl|NZ_AOVM01000016.1_cds_WP_001074785.1_235	29.057	265	329
WP_004755430.1	lcl|NZ_AOVM01000106.1_cds_WP_001003555.1_2368	25.148	338	329
WP_004755430.1	lcl|NZ_AOVM01000050.1_cds_WP_000487322.1_934	26.994	326	329
WP_004758405.1	lcl|NZ_AOVM01000050.1_cds_WP_000774262.1_984	93.633	267	267
WP_004758405.1	lcl|NZ_AOVM01000050.1_cds_WP_000859505.1_935	26.693	251	267
WP_004758405.1	lcl|NZ_AOVM01000050.1_cds_WP_000800438.1_954	25.630	238	267
WP_004758405.1	lcl|NZ_AOVM01000050.1_cds_WP_000842260.1_905	26.842	190	267
WP_004758405.1	lcl|NZ_AOVM01000137.1_cds_WP_000667727.1_3538	30.909	110	267
WP_004758405.1	lcl|NZ_AOVM01000108.1_cds_WP_000805357.1_2411	27.660	188	267
WP_016748627.1	lcl|NZ_AOVM01000050.1_cds_WP_000612797.1_983	96.267	509	509
WP_016748627.1	lcl|NZ_AOVM01000047.1_cds_WP_000291591.1_822	27.469	324	509
WP_016748627.1	lcl|NZ_AOVM01000047.1_cds_WP_000364507.1_821	31.111	90	509
WP_016748627.1	lcl|NZ_AOVM01000050.1_cds_WP_000612797.1_983	96.267	509	509
WP_016748627.1	lcl|NZ_AOVM01000047.1_cds_WP_000291591.1_822	27.469	324	509
WP_016748627.1	lcl|NZ_AOVM01000047.1_cds_WP_000364507.1_821	31.111	90	509
WP_004755319.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	96.667	330	330
WP_004755319.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	28.990	307	330
WP_004755319.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	27.068	266	330
WP_004755319.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	24.632	272	330
WP_004755319.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	26.266	316	330
WP_004755319.1	lcl|NZ_AOVM01000106.1_cds_WP_001003555.1_2368	28.287	251	330
WP_004755319.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	24.925	333	330
WP_004755319.1	lcl|NZ_AOVM01000101.1_cds_WP_000649925.1_2208	29.644	253	330
WP_004755319.1	lcl|NZ_AOVM01000087.1_cds_WP_000688695.1_1797	25.792	221	330
WP_004755319.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	25.362	276	330
WP_004755319.1	lcl|NZ_AOVM01000050.1_cds_WP_000487322.1_934	26.855	283	330
WP_004754883.1	lcl|NZ_AOVM01000050.1_cds_WP_001198107.1_981	95.902	366	366
WP_004754883.1	lcl|NZ_AOVM01000050.1_cds_WP_000608295.1_980	40.000	365	366
