WP_004753574.1	lcl|NZ_AHON02000027.1_cds_WP_004462903.1_2798	93.023	86	106
WP_004755091.1	lcl|NZ_AHON02000027.1_cds_WP_004464977.1_2797	92.903	310	314
WP_004755091.1	lcl|NZ_AHON02000026.1_cds_WP_004476620.1_2914	24.691	324	314
WP_004755091.1	lcl|NZ_AHON02000027.1_cds_WP_004464967.1_2747	23.656	279	314
WP_004755091.1	lcl|NZ_AHON02000029.1_cds_WP_004484594.1_2541	24.398	332	314
WP_004755091.1	lcl|NZ_AHON02000027.1_cds_WP_004465002.1_2745	25.294	170	314
WP_004755091.1	lcl|NZ_AHON02000027.1_cds_WP_004476514.1_2724	23.239	284	314
WP_004755091.1	lcl|NZ_AHON02000051.1_cds_WP_004468319.1_1521	22.941	170	314
WP_004766667.1	lcl|NZ_AHON02000087.1_cds_WP_004477391.1_196	35.714	154	185
WP_004766667.1	lcl|NZ_AHON02000027.1_cds_WP_004475196.1_2764	35.593	177	185
WP_004755430.1	lcl|NZ_AHON02000027.1_cds_WP_004464967.1_2747	32.087	321	329
WP_004755430.1	lcl|NZ_AHON02000026.1_cds_WP_004476620.1_2914	30.159	315	329
WP_004755430.1	lcl|NZ_AHON02000027.1_cds_WP_004476514.1_2724	31.343	335	329
WP_004755430.1	lcl|NZ_AHON02000063.1_cds_WP_004461234.1_942	32.476	311	329
WP_004755430.1	lcl|NZ_AHON02000027.1_cds_WP_004465002.1_2745	30.164	305	329
WP_004755430.1	lcl|NZ_AHON02000051.1_cds_WP_004468319.1_1521	27.381	336	329
WP_004755430.1	lcl|NZ_AHON02000029.1_cds_WP_004484594.1_2541	30.154	325	329
WP_004755430.1	lcl|NZ_AHON02000063.1_cds_WP_004461242.1_939	28.882	322	329
WP_004755430.1	lcl|NZ_AHON02000059.1_cds_WP_032916356.1_1224	25.797	345	329
WP_004755430.1	lcl|NZ_AHON02000027.1_cds_WP_004464977.1_2797	25.633	316	329
WP_004755430.1	lcl|NZ_AHON02000080.1_cds_WP_004485272.1_396	27.273	264	329
WP_004755430.1	lcl|NZ_AHON02000027.1_cds_WP_004465101.1_2743	27.854	219	329
WP_004755430.1	lcl|NZ_AHON02000039.1_cds_WP_004484709.1_2076	24.773	331	329
WP_004755430.1	lcl|NZ_AHON02000059.1_cds_WP_004485000.1_1169	27.869	244	329
WP_004758405.1	lcl|NZ_AHON02000027.1_cds_WP_004475169.1_2746	26.423	246	267
WP_004758405.1	lcl|NZ_AHON02000051.1_cds_WP_004484915.1_1562	30.808	198	267
WP_004758405.1	lcl|NZ_AHON02000027.1_cds_WP_004476528.1_2723	26.842	190	267
WP_004758405.1	lcl|NZ_AHON02000063.1_cds_WP_016754360.1_973	26.882	186	267
WP_004758405.1	lcl|NZ_AHON02000051.1_cds_WP_004476073.1_1520	25.789	190	267
WP_016748627.1	lcl|NZ_AHON02000013.1_cds_WP_004463881.1_3409	27.607	326	509
WP_016748627.1	lcl|NZ_AHON02000013.1_cds_WP_004460640.1_3408	33.333	90	509
WP_016748627.1	lcl|NZ_AHON02000013.1_cds_WP_004463881.1_3409	27.607	326	509
WP_016748627.1	lcl|NZ_AHON02000013.1_cds_WP_004460640.1_3408	33.333	90	509
WP_004755319.1	lcl|NZ_AHON02000063.1_cds_WP_004461234.1_942	24.908	273	330
WP_004755319.1	lcl|NZ_AHON02000027.1_cds_WP_004464967.1_2747	22.909	275	330
WP_004755319.1	lcl|NZ_AHON02000026.1_cds_WP_004476620.1_2914	28.261	276	330
WP_004755319.1	lcl|NZ_AHON02000027.1_cds_WP_004476514.1_2724	26.946	334	330
WP_004755319.1	lcl|NZ_AHON02000059.1_cds_WP_032916356.1_1224	25.909	220	330
WP_004755319.1	lcl|NZ_AHON02000039.1_cds_WP_004484709.1_2076	25.103	243	330
WP_004755319.1	lcl|NZ_AHON02000029.1_cds_WP_004484594.1_2541	29.675	246	330
WP_004755319.1	lcl|NZ_AHON02000051.1_cds_WP_004468319.1_1521	27.143	140	330
WP_004755319.1	lcl|NZ_AHON02000080.1_cds_WP_004485272.1_396	27.632	152	330
WP_004754883.1	lcl|NZ_AHON02000027.1_cds_WP_004484515.1_2731	32.267	344	366
WP_004754883.1	lcl|NZ_AHON02000051.1_cds_WP_004466571.1_1569	28.989	376	366
WP_004754883.1	lcl|NZ_AHON02000027.1_cds_WP_004476587.1_2787	34.202	307	366
WP_004754883.1	lcl|NZ_AHON02000027.1_cds_WP_004465299.1_2770	29.668	391	366
WP_004754883.1	lcl|NZ_AHON02000042.1_cds_WP_004465893.1_2015	31.025	361	366
WP_004754883.1	lcl|NZ_AHON02000027.1_cds_WP_004476552.1_2790	37.379	206	366
WP_004754883.1	lcl|NZ_AHON02000059.1_cds_WP_004460480.1_1223	32.447	188	366
WP_016560370.1	lcl|NZ_AHON02000027.1_cds_WP_004484515.1_2731	35.143	350	367
WP_016560370.1	lcl|NZ_AHON02000042.1_cds_WP_004465893.1_2015	32.982	379	367
WP_016560370.1	lcl|NZ_AHON02000027.1_cds_WP_004465299.1_2770	31.452	372	367
WP_016560370.1	lcl|NZ_AHON02000051.1_cds_WP_004466571.1_1569	30.423	378	367
WP_016560370.1	lcl|NZ_AHON02000027.1_cds_WP_004476587.1_2787	33.218	289	367
WP_016560370.1	lcl|NZ_AHON02000027.1_cds_WP_004476552.1_2790	28.249	354	367
WP_016560370.1	lcl|NZ_AHON02000059.1_cds_WP_004460480.1_1223	26.257	358	367
WP_016560370.1	lcl|NZ_AHON02000087.1_cds_WP_032925994.1_231	34.831	89	367
WP_002740998.1	lcl|NZ_AHON02000014.1_cds_WP_004457662.1_3246	46.091	243	265
WP_004777170.1	lcl|NZ_AHON02000013.1_cds_WP_004474516.1_3577	37.966	295	310
WP_004777170.1	lcl|NZ_AHON02000001.1_cds_WP_004473577.1_3777	26.623	308	310
WP_004777170.1	lcl|NZ_AHON02000088.1_cds_WP_004476265.1_52	24.434	221	310
WP_004777170.1	lcl|NZ_AHON02000013.1_cds_WP_004474516.1_3577	37.966	295	310
WP_004777170.1	lcl|NZ_AHON02000001.1_cds_WP_004473577.1_3777	26.623	308	310
WP_004777170.1	lcl|NZ_AHON02000088.1_cds_WP_004476265.1_52	24.434	221	310
WP_004777149.1	lcl|NZ_AHON02000045.1_cds_WP_004462594.1_1812	27.723	101	221
WP_162833666.1	lcl|NZ_AHON02000034.1_cds_WP_232610196.1_2223	90.943	265	265
WP_162833666.1	lcl|NZ_AHON02000013.1_cds_WP_172635633.1_3473	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000024.1_cds_WP_172635633.1_3010	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000029.1_cds_WP_172635633.1_2621	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000029.1_cds_WP_172635633.1_2620	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000029.1_cds_WP_172635633.1_2497	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000039.1_cds_WP_172635633.1_2117	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000043.1_cds_WP_172635633.1_1913	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000044.1_cds_WP_172635633.1_1863	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000049.1_cds_WP_172635633.1_1751	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_WP_172635633.1_1627	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_WP_172635633.1_1463	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000053.1_cds_WP_172635633.1_1429	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000061.1_cds_WP_172635633.1_1149	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000062.1_cds_WP_172635633.1_1088	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000063.1_cds_WP_172635633.1_990	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000063.1_cds_WP_172635633.1_933	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000073.1_cds_WP_172635633.1_610	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000078.1_cds_WP_172635633.1_461	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000087.1_cds_WP_172635633.1_257	88.679	265	265
WP_162833666.1	lcl|NZ_AHON02000011.1_cds_WP_198430309.1_3669	88.302	265	265
WP_162833666.1	lcl|NZ_AHON02000082.1_cds_WP_198430309.1_310	88.302	265	265
WP_162833666.1	lcl|NZ_AHON02000072.1_cds_WP_100224625.1_637	88.302	265	265
WP_162833666.1	lcl|NZ_AHON02000082.1_cds_WP_232610246.1_313	88.302	265	265
WP_162833666.1	lcl|NZ_AHON02000001.1_cds_WP_198430289.1_3782	87.925	265	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_WP_198430289.1_1556	87.925	265	265
WP_162833666.1	lcl|NZ_AHON02000059.1_cds_WP_198430289.1_1259	87.925	265	265
WP_162833666.1	lcl|NZ_AHON02000088.1_cds_WP_198430289.1_134	87.925	265	265
WP_162833666.1	lcl|NZ_AHON02000036.1_cds_LEP1GSC179_RS22185_2173	88.158	152	265
WP_162833666.1	lcl|NZ_AHON02000036.1_cds_LEP1GSC179_RS22185_2173	84.874	119	265
WP_162833666.1	lcl|NZ_AHON02000044.1_cds_LEP1GSC179_RS21010_1856	71.910	267	265
WP_162833666.1	lcl|NZ_AHON02000044.1_cds_LEP1GSC179_RS21010_1856	71.250	80	265
WP_162833666.1	lcl|NZ_AHON02000064.1_cds_LEP1GSC179_RS22960_743	83.553	152	265
WP_162833666.1	lcl|NZ_AHON02000064.1_cds_LEP1GSC179_RS22960_743	84.167	120	265
WP_162833666.1	lcl|NZ_AHON02000046.1_cds_LEP1GSC179_RS21050_1796	89.610	154	265
WP_162833666.1	lcl|NZ_AHON02000046.1_cds_LEP1GSC179_RS21050_1796	84.848	99	265
WP_162833666.1	lcl|NZ_AHON02000046.1_cds_LEP1GSC179_RS21050_1796	57.895	19	265
WP_162833666.1	lcl|NZ_AHON02000015.1_cds_LEP1GSC179_RS20355_3174	66.292	267	265
WP_162833666.1	lcl|NZ_AHON02000015.1_cds_LEP1GSC179_RS20355_3174	79.730	74	265
WP_162833666.1	lcl|NZ_AHON02000083.1_cds_WP_157786615.1_270	89.796	147	265
WP_162833666.1	lcl|NZ_AHON02000050.1_cds_WP_157786610.1_1705	89.630	135	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_LEP1GSC179_RS23975_1442	77.600	125	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_LEP1GSC179_RS23975_1442	75.581	86	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_LEP1GSC179_RS23975_1442	60.714	56	265
WP_162833666.1	lcl|NZ_AHON02000019.1_cds_WP_032925337.1_3047	88.034	117	265
WP_162833666.1	lcl|NZ_AHON02000013.1_cds_WP_004475361.1_3506	86.087	115	265
WP_162833666.1	lcl|NZ_AHON02000064.1_cds_WP_004475361.1_825	86.087	115	265
WP_162833666.1	lcl|NZ_AHON02000074.1_cds_WP_004475361.1_588	85.965	114	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_LEP1GSC179_RS22785_1440	84.167	120	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_LEP1GSC179_RS22785_1440	87.234	94	265
WP_162833666.1	lcl|NZ_AHON02000051.1_cds_LEP1GSC179_RS22785_1440	75.641	78	265
WP_162833666.1	lcl|NZ_AHON02000041.1_cds_WP_004477107.1_2070	85.455	110	265
WP_162833666.1	lcl|NZ_AHON02000066.1_cds_WP_032925827.1_735	85.455	110	265
WP_162833666.1	lcl|NZ_AHON02000085.1_cds_WP_157786617.1_267	88.073	109	265
WP_162833666.1	lcl|NZ_AHON02000082.1_cds_WP_032925951.1_318	85.294	102	265
WP_162833666.1	lcl|NZ_AHON02000013.1_cds_LEP1GSC179_RS0217860_3323	86.170	94	265
WP_162833666.1	lcl|NZ_AHON02000013.1_cds_LEP1GSC179_RS0217860_3323	86.567	67	265
WP_162833666.1	lcl|NZ_AHON02000053.1_cds_WP_032925617.1_1432	86.517	89	265
WP_162833666.1	lcl|NZ_AHON02000078.1_cds_WP_052598149.1_402	77.174	92	265
WP_162833666.1	lcl|NZ_AHON02000078.1_cds_WP_052598149.1_402	93.750	16	265
WP_162833666.1	lcl|NZ_AHON02000078.1_cds_WP_052598149.1_402	70.833	24	265
WP_162833666.1	lcl|NZ_AHON02000061.1_cds_WP_032925716.1_1143	83.333	72	265
WP_162833666.1	lcl|NZ_AHON02000013.1_cds_LEP1GSC179_RS23765_3559	89.231	65	265
WP_162833666.1	lcl|NZ_AHON02000033.1_cds_WP_032925435.1_2246	82.090	67	265
WP_162833666.1	lcl|NZ_AHON02000013.1_cds_WP_032925292.1_3507	96.491	57	265
WP_162833666.1	lcl|NZ_AHON02000078.1_cds_WP_032925917.1_401	94.340	53	265
