WP_004753574.1	lcl|NZ_LUHH01000031.1_cds_WP_000340715.1_1849	94.186	86	106
WP_004755091.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	96.497	314	314
WP_004755091.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	24.471	331	314
WP_004755091.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	26.866	268	314
WP_004755091.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	23.264	288	314
WP_004777161.1	lcl|NZ_LUHH01000031.1_cds_WP_000604525.1_1851	93.699	365	365
WP_004766667.1	lcl|NZ_LUHH01000031.1_cds_WP_000884059.1_1852	96.757	185	185
WP_004766667.1	lcl|NZ_LUHH01000031.1_cds_WP_000351733.1_2189	40.714	140	185
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	97.568	329	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	32.381	315	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	30.746	335	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	31.613	310	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_000649924.1_944	29.573	328	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_000709508.1_3545	29.231	325	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_000688696.1_3516	29.455	275	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	27.541	305	329
WP_004755430.1	lcl|NZ_LUHH01000001.1_cds_WP_000475901.1_334	27.132	258	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	25.786	318	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_001074779.1_2399	28.679	265	329
WP_004755430.1	lcl|NZ_LUHH01000031.1_cds_WP_001003560.1_3791	24.852	338	329
WP_004755430.1	lcl|NZ_LUHH01000001.1_cds_WP_000378097.1_300	24.419	172	329
WP_004758405.1	lcl|NZ_LUHH01000031.1_cds_WP_000774259.1_1854	93.633	267	267
WP_004758405.1	lcl|NZ_LUHH01000031.1_cds_WP_000842260.1_1876	26.842	190	267
WP_004758405.1	lcl|NZ_LUHH01000031.1_cds_WP_000667727.1_3494	30.909	110	267
WP_004758405.1	lcl|NZ_LUHH01000031.1_cds_WP_000805357.1_3444	27.660	188	267
WP_016748627.1	lcl|NZ_LUHH01000031.1_cds_WP_002072162.1_1855	97.250	509	509
WP_016748627.1	lcl|NZ_LUHH01000031.1_cds_WP_000291581.1_2471	27.469	324	509
WP_016748627.1	lcl|NZ_LUHH01000031.1_cds_WP_000364504.1_2470	31.111	90	509
WP_016748627.1	lcl|NZ_LUHH01000031.1_cds_WP_002072162.1_1855	97.250	509	509
WP_016748627.1	lcl|NZ_LUHH01000031.1_cds_WP_000291581.1_2471	27.469	324	509
WP_016748627.1	lcl|NZ_LUHH01000031.1_cds_WP_000364504.1_2470	31.111	90	509
WP_004755319.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	96.667	330	330
WP_004755319.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	29.316	307	330
WP_004755319.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	25.000	272	330
WP_004755319.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	26.582	316	330
WP_004755319.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	24.625	333	330
WP_004755319.1	lcl|NZ_LUHH01000031.1_cds_WP_001003560.1_3791	27.888	251	330
WP_004755319.1	lcl|NZ_LUHH01000031.1_cds_WP_000649924.1_944	29.644	253	330
WP_004755319.1	lcl|NZ_LUHH01000031.1_cds_WP_000688696.1_3516	25.792	221	330
WP_004754883.1	lcl|NZ_LUHH01000031.1_cds_WP_001198107.1_1857	95.902	366	366
WP_004754883.1	lcl|NZ_LUHH01000031.1_cds_WP_000608294.1_1858	39.726	365	366
WP_004754883.1	lcl|NZ_LUHH01000001.1_cds_WP_000575181.1_345	33.705	359	366
WP_004754883.1	lcl|NZ_LUHH01000001.1_cds_WP_000172659.1_301	31.937	382	366
WP_004754883.1	lcl|NZ_LUHH01000031.1_cds_WP_001281953.1_3500	28.232	379	366
WP_004754883.1	lcl|NZ_LUHH01000005.1_cds_WP_000228801.1_357	33.136	338	366
WP_004754883.1	lcl|NZ_LUHH01000021.1_cds_WP_000538754.1_478	29.412	357	366
WP_004754883.1	lcl|NZ_LUHH01000031.1_cds_WP_001982414.1_1198	31.579	190	366
WP_016560370.1	lcl|NZ_LUHH01000031.1_cds_WP_000608294.1_1858	96.730	367	367
WP_016560370.1	lcl|NZ_LUHH01000031.1_cds_WP_001198107.1_1857	39.178	365	367
