WP_004753574.1	lcl|NZ_JADHZU010000048.1_cds_WP_000340715.1_2730	94.186	86	106
WP_004755091.1	lcl|NZ_JADHZU010000048.1_cds_WP_000410266.1_2731	96.497	314	314
WP_004755091.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	24.471	331	314
WP_004755091.1	lcl|NZ_JADHZU010000048.1_cds_WP_000646254.1_2734	26.866	268	314
WP_004755091.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	23.264	288	314
WP_004777161.1	lcl|NZ_JADHZU010000048.1_cds_WP_000604525.1_2732	93.699	365	365
WP_004766667.1	lcl|NZ_JADHZU010000048.1_cds_WP_000884059.1_2733	96.757	185	185
WP_004766667.1	lcl|NZ_JADHZU010000002.1_cds_WP_000351733.1_1738	40.714	140	185
WP_004755430.1	lcl|NZ_JADHZU010000048.1_cds_WP_000646254.1_2734	97.568	329	329
WP_004755430.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	32.381	315	329
WP_004755430.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	30.746	335	329
WP_004755430.1	lcl|NZ_JADHZU010000014.1_cds_WP_002072074.1_401	31.613	310	329
WP_004755430.1	lcl|NZ_JADHZU010000003.1_cds_WP_000649924.1_2426	29.573	328	329
WP_004755430.1	lcl|NZ_JADHZU010000014.1_cds_WP_000709508.1_411	29.231	325	329
WP_004755430.1	lcl|NZ_JADHZU010000014.1_cds_WP_000688696.1_381	29.455	275	329
WP_004755430.1	lcl|NZ_JADHZU010000048.1_cds_WP_001067557.1_2737	27.541	305	329
WP_004755430.1	lcl|NZ_JADHZU010000027.1_cds_WP_000475901.1_1491	27.132	258	329
WP_004755430.1	lcl|NZ_JADHZU010000048.1_cds_WP_000410266.1_2731	25.786	318	329
WP_004755430.1	lcl|NZ_JADHZU010000005.1_cds_WP_001074779.1_3217	28.679	265	329
WP_004755430.1	lcl|NZ_JADHZU010000004.1_cds_WP_001003560.1_2839	24.852	338	329
WP_004755430.1	lcl|NZ_JADHZU010000027.1_cds_WP_000378097.1_1457	24.419	172	329
WP_004758405.1	lcl|NZ_JADHZU010000048.1_cds_WP_000774259.1_2735	93.633	267	267
WP_004758405.1	lcl|NZ_JADHZU010000017.1_cds_WP_000842260.1_563	26.842	190	267
WP_004758405.1	lcl|NZ_JADHZU010000019.1_cds_WP_000805357.1_765	27.660	188	267
WP_004758405.1	lcl|NZ_JADHZU010000014.1_cds_WP_155572209.1_359	27.835	97	267
WP_016748627.1	lcl|NZ_JADHZU010000048.1_cds_WP_002072162.1_2736	97.250	509	509
WP_016748627.1	lcl|NZ_JADHZU010000005.1_cds_WP_000291581.1_3145	27.469	324	509
WP_016748627.1	lcl|NZ_JADHZU010000005.1_cds_WP_000364504.1_3146	31.111	90	509
WP_016748627.1	lcl|NZ_JADHZU010000048.1_cds_WP_002072162.1_2736	97.250	509	509
WP_016748627.1	lcl|NZ_JADHZU010000005.1_cds_WP_000291581.1_3145	27.469	324	509
WP_016748627.1	lcl|NZ_JADHZU010000005.1_cds_WP_000364504.1_3146	31.111	90	509
WP_004755319.1	lcl|NZ_JADHZU010000048.1_cds_WP_001067557.1_2737	96.667	330	330
WP_004755319.1	lcl|NZ_JADHZU010000048.1_cds_WP_000646254.1_2734	29.316	307	330
WP_004755319.1	lcl|NZ_JADHZU010000014.1_cds_WP_002072074.1_401	25.000	272	330
WP_004755319.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	26.582	316	330
WP_004755319.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	24.625	333	330
WP_004755319.1	lcl|NZ_JADHZU010000004.1_cds_WP_001003560.1_2839	27.888	251	330
WP_004755319.1	lcl|NZ_JADHZU010000003.1_cds_WP_000649924.1_2426	29.644	253	330
WP_004755319.1	lcl|NZ_JADHZU010000014.1_cds_WP_000688696.1_381	25.792	221	330
WP_004754883.1	lcl|NZ_JADHZU010000048.1_cds_WP_001198107.1_2738	95.902	366	366
WP_004754883.1	lcl|NZ_JADHZU010000048.1_cds_WP_000608294.1_2739	39.726	365	366
WP_004754883.1	lcl|NZ_JADHZU010000027.1_cds_WP_000575181.1_1502	33.705	359	366
WP_004754883.1	lcl|NZ_JADHZU010000027.1_cds_WP_000172659.1_1458	31.937	382	366
WP_004754883.1	lcl|NZ_JADHZU010000014.1_cds_WP_001281953.1_365	28.232	379	366
WP_004754883.1	lcl|NZ_JADHZU010000065.1_cds_WP_000228801.1_3350	33.136	338	366
WP_004754883.1	lcl|NZ_JADHZU010000046.1_cds_WP_000538754.1_2686	29.412	357	366
WP_004754883.1	lcl|NZ_JADHZU010000021.1_cds_WP_001982414.1_1179	31.579	190	366
WP_016560370.1	lcl|NZ_JADHZU010000048.1_cds_WP_000608294.1_2739	96.730	367	367
WP_016560370.1	lcl|NZ_JADHZU010000048.1_cds_WP_001198107.1_2738	39.178	365	367
WP_016560370.1	lcl|NZ_JADHZU010000027.1_cds_WP_000575181.1_1502	35.772	369	367
WP_016560370.1	lcl|NZ_JADHZU010000027.1_cds_WP_000172659.1_1458	31.967	366	367
WP_016560370.1	lcl|NZ_JADHZU010000046.1_cds_WP_000538754.1_2686	31.649	376	367
WP_016560370.1	lcl|NZ_JADHZU010000065.1_cds_WP_000228801.1_3350	33.243	367	367
WP_016560370.1	lcl|NZ_JADHZU010000014.1_cds_WP_001281953.1_365	30.423	378	367
WP_016560370.1	lcl|NZ_JADHZU010000021.1_cds_WP_001982414.1_1179	25.140	358	367
WP_004755296.1	lcl|NZ_JADHZU010000048.1_cds_WP_000689740.1_2740	91.728	544	544
WP_004755296.1	lcl|NZ_JADHZU010000048.1_cds_WP_000689740.1_2740	91.728	544	544
WP_002740998.1	lcl|NZ_JADHZU010000048.1_cds_WP_000342716.1_2741	94.717	265	265
WP_002740998.1	lcl|NZ_JADHZU010000035.1_cds_WP_001002662.1_2117	46.091	243	265
WP_004777170.1	lcl|NZ_JADHZU010000048.1_cds_WP_001246619.1_2742	94.194	310	310
WP_004777170.1	lcl|NZ_JADHZU010000038.1_cds_WP_000501205.1_2233	36.513	304	310
WP_004777170.1	lcl|NZ_JADHZU010000018.1_cds_WP_001183721.1_671	26.471	306	310
WP_004777170.1	lcl|NZ_JADHZU010000002.1_cds_WP_000279896.1_1659	22.901	262	310
WP_004777170.1	lcl|NZ_JADHZU010000048.1_cds_WP_001246619.1_2742	94.194	310	310
WP_004777170.1	lcl|NZ_JADHZU010000038.1_cds_WP_000501205.1_2233	36.513	304	310
WP_004777170.1	lcl|NZ_JADHZU010000018.1_cds_WP_001183721.1_671	26.471	306	310
WP_004777170.1	lcl|NZ_JADHZU010000002.1_cds_WP_000279896.1_1659	22.901	262	310
WP_004754589.1	lcl|NZ_JADHZU010000048.1_cds_WP_000479980.1_2743	94.697	264	264
WP_002733551.1	lcl|NZ_JADHZU010000048.1_cds_WP_000715958.1_2744	96.124	129	130
WP_004777167.1	lcl|NZ_JADHZU010000048.1_cds_WP_001088861.1_2745	98.611	144	144
WP_004777149.1	lcl|NZ_JADHZU010000048.1_cds_WP_000517242.1_2746	95.023	221	221
WP_004777149.1	lcl|NZ_JADHZU010000013.1_cds_WP_001082181.1_338	29.487	78	221
WP_004777149.1	lcl|NZ_JADHZU010000030.1_cds_WP_001069832.1_1852	28.440	109	221
WP_162833666.1	lcl|NZ_JADHZU010000002.1_cds_ISU89_RS20395_1597	90.698	129	265
WP_162833666.1	lcl|NZ_JADHZU010000112.1_cds_ISU89_RS19225_95	50.926	108	265
WP_162833666.1	lcl|NZ_JADHZU010000112.1_cds_ISU89_RS19225_95	44.330	97	265
WP_162833666.1	lcl|NZ_JADHZU010000048.1_cds_WP_001018782.1_2748	84.507	71	265
WP_162833666.1	lcl|NZ_JADHZU010000002.1_cds_WP_002071328.1_1598	96.552	58	265
WP_162833666.1	lcl|NZ_JADHZU010000203.1_cds_ISU89_RS19605_1186	52.941	102	265
WP_162833666.1	lcl|NZ_JADHZU010000203.1_cds_ISU89_RS19605_1186	40.278	72	265
WP_162833666.1	lcl|NZ_JADHZU010000068.1_cds_ISU89_RS18710_3387	41.176	119	265
WP_162833666.1	lcl|NZ_JADHZU010000072.1_cds_ISU89_RS18870_3534	38.400	125	265
WP_162833666.1	lcl|NZ_JADHZU010000080.1_cds_ISU89_RS18995_3671	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000067.1_cds_ISU89_RS18640_3373	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000067.1_cds_ISU89_RS18605_3367	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000062.1_cds_ISU89_RS18375_3319	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000062.1_cds_ISU89_RS18305_3305	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000056.1_cds_ISU89_RS17950_3070	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000054.1_cds_ISU89_RS17690_3019	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000048.1_cds_ISU89_RS16945_2722	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000047.1_cds_ISU89_RS16940_2721	37.600	125	265
WP_162833666.1	lcl|NZ_JADHZU010000038.1_cds_ISU89_RS15620_2242	37.600	125	265
