WP_004753574.1	lcl|NZ_JADDXK010000017.1_cds_WP_002725873.1_1156	89.535	86	106
WP_004755091.1	lcl|NZ_JADDXK010000017.1_cds_WP_061209188.1_1155	93.269	312	314
WP_004755091.1	lcl|NZ_JADDXK010000259.1_cds_WP_061208146.1_1852	22.630	327	314
WP_004755091.1	lcl|NZ_JADDXK010000304.1_cds_WP_011671706.1_2422	23.488	281	314
WP_004755091.1	lcl|NZ_JADDXK010000155.1_cds_WP_061209097.1_686	22.485	169	314
WP_004755091.1	lcl|NZ_JADDXK010000181.1_cds_WP_002729504.1_974	22.941	170	314
WP_004755091.1	lcl|NZ_JADDXK010000231.1_cds_WP_061208650.1_1563	27.586	203	314
WP_004766667.1	lcl|NZ_JADDXK010000209.1_cds_WP_002750963.1_1380	34.337	166	185
WP_004755430.1	lcl|NZ_JADDXK010000308.1_cds_WP_061208754.1_2483	31.657	338	329
WP_004755430.1	lcl|NZ_JADDXK010000259.1_cds_WP_061208146.1_1852	30.794	315	329
WP_004755430.1	lcl|NZ_JADDXK010000304.1_cds_WP_011671706.1_2422	31.642	335	329
WP_004755430.1	lcl|NZ_JADDXK010000155.1_cds_WP_061209097.1_686	31.126	302	329
WP_004755430.1	lcl|NZ_JADDXK010000231.1_cds_WP_061208650.1_1563	31.190	311	329
WP_004755430.1	lcl|NZ_JADDXK010000181.1_cds_WP_002729504.1_974	27.566	341	329
WP_004755430.1	lcl|NZ_JADDXK010000231.1_cds_WP_002754065.1_1560	28.485	330	329
WP_004755430.1	lcl|NZ_JADDXK010000094.1_cds_WP_061207995.1_3262	30.032	313	329
WP_004755430.1	lcl|NZ_JADDXK010000273.1_cds_WP_061208029.1_2090	26.296	270	329
WP_004755430.1	lcl|NZ_JADDXK010000036.1_cds_WP_061208022.1_2568	26.642	274	329
WP_004755430.1	lcl|NZ_JADDXK010000017.1_cds_WP_061209188.1_1155	27.309	249	329
WP_004755430.1	lcl|NZ_JADDXK010000262.1_cds_WP_002751102.1_1916	26.217	267	329
WP_004755430.1	lcl|NZ_JADDXK010000049.1_cds_IP954_RS02375_2707	29.730	148	329
WP_004755430.1	lcl|NZ_JADDXK010000213.1_cds_WP_061208495.1_1460	27.600	250	329
WP_004755430.1	lcl|NZ_JADDXK010000273.1_cds_WP_061208031.1_2088	30.460	174	329
WP_004755430.1	lcl|NZ_JADDXK010000135.1_cds_WP_193825486.1_457	27.624	181	329
WP_004758405.1	lcl|NZ_JADDXK010000155.1_cds_WP_061209102.1_681	27.174	184	267
WP_004758405.1	lcl|NZ_JADDXK010000273.1_cds_WP_061208032.1_2087	25.100	251	267
