WP_004753574.1	lcl|NZ_AFLU02000062.1_cds_WP_000340715.1_412	94.186	86	106
WP_004755091.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	96.815	314	314
WP_004755091.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	24.471	331	314
WP_004755091.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	27.239	268	314
WP_004755091.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	22.837	289	314
WP_004755091.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	21.245	273	314
WP_004777161.1	lcl|NZ_AFLU02000062.1_cds_WP_001967810.1_414	93.973	365	365
WP_004766667.1	lcl|NZ_AFLU02000062.1_cds_WP_000884059.1_415	96.757	185	185
WP_004766667.1	lcl|NZ_AFLU02000034.1_cds_WP_000351733.1_1841	40.714	140	185
WP_004755430.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	97.568	329	329
WP_004755430.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	32.381	315	329
WP_004755430.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	30.448	335	329
WP_004755430.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	31.935	310	329
WP_004755430.1	lcl|NZ_AFLU02000062.1_cds_WP_000699346.1_430	29.762	336	329
WP_004755430.1	lcl|NZ_AFLU02000023.1_cds_WP_000649923.1_2553	29.573	328	329
WP_004755430.1	lcl|NZ_AFLU02000004.1_cds_WP_000709513.1_3764	29.730	333	329
WP_004755430.1	lcl|NZ_AFLU02000004.1_cds_WP_000688696.1_3733	29.455	275	329
WP_004755430.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	27.541	305	329
WP_004755430.1	lcl|NZ_AFLU02000062.1_cds_WP_000475904.1_473	27.372	274	329
WP_004755430.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	26.101	318	329
WP_004755430.1	lcl|NZ_AFLU02000070.1_cds_WP_001074785.1_108	29.057	265	329
WP_004755430.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	26.045	311	329
WP_004755430.1	lcl|NZ_AFLU02000020.1_cds_WP_001003557.1_2865	25.000	332	329
WP_004758405.1	lcl|NZ_AFLU02000062.1_cds_WP_000774256.1_417	93.633	267	267
WP_004758405.1	lcl|NZ_AFLU02000062.1_cds_WP_000842260.1_491	26.842	190	267
WP_004758405.1	lcl|NZ_AFLU02000009.1_cds_WP_000667727.1_3542	30.909	110	267
WP_004758405.1	lcl|NZ_AFLU02000042.1_cds_WP_000805359.1_1539	28.191	188	267
WP_016748627.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	97.053	509	509
WP_016748627.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	27.469	324	509
WP_016748627.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	31.111	90	509
WP_016748627.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	97.053	509	509
WP_016748627.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	27.469	324	509
WP_016748627.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	31.111	90	509
WP_004755319.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	96.364	330	330
WP_004755319.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	28.990	307	330
WP_004755319.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	24.632	272	330
WP_004755319.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	26.266	316	330
WP_004755319.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	24.925	333	330
WP_004755319.1	lcl|NZ_AFLU02000020.1_cds_WP_001003557.1_2865	28.287	251	330
WP_004755319.1	lcl|NZ_AFLU02000062.1_cds_WP_000699346.1_430	27.907	215	330
WP_004755319.1	lcl|NZ_AFLU02000023.1_cds_WP_000649923.1_2553	29.644	253	330
WP_004755319.1	lcl|NZ_AFLU02000004.1_cds_WP_000688696.1_3733	25.792	221	330
WP_004754883.1	lcl|NZ_AFLU02000062.1_cds_WP_000575178.1_484	34.262	359	366
WP_004754883.1	lcl|NZ_AFLU02000009.1_cds_WP_001281953.1_3536	28.232	379	366
WP_004754883.1	lcl|NZ_AFLU02000062.1_cds_WP_000172653.1_448	31.300	377	366
WP_004754883.1	lcl|NZ_AFLU02000062.1_cds_WP_000331751.1_442	32.958	355	366
WP_004754883.1	lcl|NZ_AFLU02000043.1_cds_WP_000538750.1_1435	29.412	357	366
WP_004754883.1	lcl|NZ_AFLU02000016.1_cds_WP_001982414.1_2969	31.579	190	366
WP_016560370.1	lcl|NZ_AFLU02000062.1_cds_WP_000575178.1_484	36.043	369	367
WP_016560370.1	lcl|NZ_AFLU02000062.1_cds_WP_000172653.1_448	32.295	353	367
WP_016560370.1	lcl|NZ_AFLU02000043.1_cds_WP_000538750.1_1435	31.649	376	367
WP_016560370.1	lcl|NZ_AFLU02000062.1_cds_WP_000331751.1_442	35.692	325	367
WP_016560370.1	lcl|NZ_AFLU02000009.1_cds_WP_001281953.1_3536	30.423	378	367
WP_016560370.1	lcl|NZ_AFLU02000016.1_cds_WP_001982414.1_2969	25.140	358	367
WP_004755296.1	lcl|NZ_AFLU02000062.1_cds_WP_000776640.1_420	37.912	546	544
WP_004755296.1	lcl|NZ_AFLU02000062.1_cds_WP_000776640.1_420	37.912	546	544
WP_002740998.1	lcl|NZ_AFLU02000062.1_cds_WP_000424609.1_421	67.045	264	265
WP_002740998.1	lcl|NZ_AFLU02000049.1_cds_WP_001002663.1_1125	46.091	243	265
WP_004777170.1	lcl|NZ_AFLU02000062.1_cds_WP_002074065.1_422	89.032	310	310
WP_004777170.1	lcl|NZ_AFLU02000069.1_cds_WP_000501205.1_203	36.513	304	310
WP_004777170.1	lcl|NZ_AFLU02000025.1_cds_WP_001183723.1_2350	26.471	306	310
WP_004777170.1	lcl|NZ_AFLU02000034.1_cds_WP_000279894.1_1913	23.282	262	310
WP_004777170.1	lcl|NZ_AFLU02000062.1_cds_WP_002074065.1_422	89.032	310	310
WP_004777170.1	lcl|NZ_AFLU02000069.1_cds_WP_000501205.1_203	36.513	304	310
WP_004777170.1	lcl|NZ_AFLU02000025.1_cds_WP_001183723.1_2350	26.471	306	310
