WP_004753574.1	lcl|NZ_BOPY01000005.1_cds_WP_002733653.1_1345	88.372	86	106
WP_004755091.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	92.994	314	314
WP_004755091.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	22.936	327	314
WP_004755091.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	26.493	268	314
WP_004755091.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	23.843	281	314
WP_004755091.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	22.941	170	314
WP_004755091.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	27.586	203	314
WP_004755091.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	24.503	151	314
WP_004777161.1	lcl|NZ_BOPY01000005.1_cds_WP_026054882.1_1343	86.575	365	365
WP_004766667.1	lcl|NZ_BOPY01000005.1_cds_WP_002733646.1_1342	96.757	185	185
WP_004766667.1	lcl|NZ_BOPY01000003.1_cds_WP_002721790.1_836	34.337	166	185
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	97.872	329	329
WP_004755430.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	30.159	315	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	30.564	337	329
WP_004755430.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	30.868	311	329
WP_004755430.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	27.566	341	329
WP_004755430.1	lcl|NZ_BOPY01000002.1_cds_WP_002735602.1_449	28.485	330	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_002733638.1_1309	27.941	340	329
WP_004755430.1	lcl|NZ_BOPY01000001.1_cds_WP_002732362.1_194	29.487	312	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_002733546.1_1275	26.667	270	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	28.387	310	329
WP_004755430.1	lcl|NZ_BOPY01000001.1_cds_WP_002732331.1_283	26.254	339	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_002744551.1_1315	29.889	271	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_002733698.1_1267	26.642	274	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	27.309	249	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	23.975	317	329
WP_004755430.1	lcl|NZ_BOPY01000006.1_cds_WP_002728462.1_1540	26.217	267	329
WP_004755430.1	lcl|NZ_BOPY01000031.1_cds_WP_002732574.1_3255	24.924	329	329
WP_004755430.1	lcl|NZ_BOPY01000018.1_cds_WP_002728696.1_2781	27.459	244	329
WP_004755430.1	lcl|NZ_BOPY01000005.1_cds_WP_002733757.1_1277	31.034	174	329
WP_004758405.1	lcl|NZ_BOPY01000005.1_cds_WP_002733627.1_1340	97.004	267	267
WP_004758405.1	lcl|NZ_BOPY01000005.1_cds_WP_002733554.1_1278	24.701	251	267
WP_004758405.1	lcl|NZ_BOPY01000005.1_cds_WP_002733775.1_1304	24.370	238	267
WP_004758405.1	lcl|NZ_BOPY01000005.1_cds_WP_002727921.1_1249	26.455	189	267
WP_004758405.1	lcl|NZ_BOPY01000002.1_cds_WP_002729040.1_627	32.727	110	267
WP_004758405.1	lcl|NZ_BOPY01000004.1_cds_WP_002766579.1_1148	26.882	186	267
WP_004758405.1	lcl|NZ_BOPY01000004.1_cds_WP_002729513.1_957	25.806	186	267
WP_016748627.1	lcl|NZ_BOPY01000005.1_cds_WP_002738292.1_1339	99.607	509	509
