WP_004753574.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002725873.1_2643	89.535	86	106
WP_004755091.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	92.994	314	314
WP_004755091.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	22.936	327	314
WP_004755091.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	26.493	268	314
WP_004755091.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	23.843	281	314
WP_004755091.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	22.941	170	314
WP_004755091.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	27.586	203	314
WP_004755091.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	24.503	151	314
WP_004777161.1	lcl|NZ_JADHZJ010000059.1_cds_WP_026054882.1_2641	86.575	365	365
WP_004766667.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733646.1_2640	96.757	185	185
WP_004766667.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002721790.1_2451	34.337	166	185
WP_004755430.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	97.872	329	329
WP_004755430.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	30.159	315	329
WP_004755430.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	31.157	337	329
WP_004755430.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	30.868	311	329
WP_004755430.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	27.566	341	329
WP_004755430.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728316.1_2222	28.485	330	329
WP_004755430.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	27.941	340	329
WP_004755430.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	29.487	312	329
WP_004755430.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733546.1_148	26.667	270	329
WP_004755430.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	28.387	310	329
WP_004755430.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002732331.1_3211	26.254	339	329
WP_004755430.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	29.889	271	329
WP_004755430.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733698.1_156	26.642	274	329
WP_004755430.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	27.309	249	329
WP_004755430.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	23.975	317	329
WP_004755430.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	26.217	267	329
WP_004755430.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	25.223	337	329
WP_004755430.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002739935.1_903	27.869	244	329
WP_004755430.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733757.1_146	31.034	174	329
WP_004758405.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733627.1_2638	97.004	267	267
WP_004758405.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002738295.1_145	24.701	251	267
WP_004758405.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740926.1_124	24.790	238	267
WP_004758405.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002727921.1_174	26.455	189	267
WP_004758405.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002729040.1_1124	32.727	110	267
WP_004758405.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002766579.1_1942	26.882	186	267
