WP_004753574.1	lcl|NZ_AOWS01000152.1_cds_WP_000340715.1_3490	94.186	86	106
WP_004755091.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	96.815	314	314
WP_004755091.1	lcl|NZ_AOWS01000152.1_cds_WP_000093099.1_3469	57.143	63	314
WP_004755091.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	24.471	331	314
WP_004755091.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	27.239	268	314
WP_004755091.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	22.917	288	314
WP_004755091.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	24.194	186	314
WP_004777161.1	lcl|NZ_AOWS01000152.1_cds_WP_000604524.1_3488	94.247	365	365
WP_004766667.1	lcl|NZ_AOWS01000152.1_cds_WP_000884059.1_3487	96.757	185	185
WP_004766667.1	lcl|NZ_AOWS01000082.1_cds_WP_000351733.1_1235	40.714	140	185
WP_004755430.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	97.568	329	329
WP_004755430.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	32.381	315	329
WP_004755430.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	31.045	335	329
WP_004755430.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	31.677	322	329
WP_004755430.1	lcl|NZ_AOWS01000134.1_cds_WP_001984071.1_2798	31.935	310	329
WP_004755430.1	lcl|NZ_AOWS01000144.1_cds_WP_000649925.1_3060	29.573	328	329
WP_004755430.1	lcl|NZ_AOWS01000052.1_cds_WP_000709511.1_708	29.730	333	329
WP_004755430.1	lcl|NZ_AOWS01000152.1_cds_WP_000601375.1_3433	25.000	300	329
WP_004755430.1	lcl|NZ_AOWS01000134.1_cds_WP_000688695.1_2778	29.091	275	329
WP_004755430.1	lcl|NZ_AOWS01000152.1_cds_WP_001067557.1_3483	27.541	305	329
WP_004755430.1	lcl|NZ_AOWS01000152.1_cds_WP_000475904.1_3424	27.372	274	329
WP_004755430.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	26.101	318	329
WP_004755430.1	lcl|NZ_AOWS01000132.1_cds_WP_001074785.1_2694	29.057	265	329
WP_004755430.1	lcl|NZ_AOWS01000113.1_cds_WP_001003555.1_1861	25.148	338	329
WP_004755430.1	lcl|NZ_AOWS01000152.1_cds_WP_000487322.1_3435	26.994	326	329
WP_004758405.1	lcl|NZ_AOWS01000152.1_cds_WP_000774262.1_3485	93.633	267	267
WP_004758405.1	lcl|NZ_AOWS01000152.1_cds_WP_000859505.1_3436	26.693	251	267
WP_004758405.1	lcl|NZ_AOWS01000152.1_cds_WP_000800438.1_3455	25.630	238	267
WP_004758405.1	lcl|NZ_AOWS01000152.1_cds_WP_000842260.1_3406	26.842	190	267
WP_004758405.1	lcl|NZ_AOWS01000103.1_cds_WP_000667727.1_1668	30.909	110	267
WP_004758405.1	lcl|NZ_AOWS01000110.1_cds_WP_000805357.1_1761	27.660	188	267
WP_016748627.1	lcl|NZ_AOWS01000152.1_cds_WP_000612797.1_3484	96.267	509	509
WP_016748627.1	lcl|NZ_AOWS01000132.1_cds_WP_000291591.1_2618	27.469	324	509
WP_016748627.1	lcl|NZ_AOWS01000132.1_cds_WP_000364507.1_2619	31.111	90	509
WP_016748627.1	lcl|NZ_AOWS01000152.1_cds_WP_000612797.1_3484	96.267	509	509
WP_016748627.1	lcl|NZ_AOWS01000132.1_cds_WP_000291591.1_2618	27.469	324	509
WP_016748627.1	lcl|NZ_AOWS01000132.1_cds_WP_000364507.1_2619	31.111	90	509
WP_004755319.1	lcl|NZ_AOWS01000152.1_cds_WP_001067557.1_3483	96.667	330	330
WP_004755319.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	28.990	307	330
WP_004755319.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	27.068	266	330
WP_004755319.1	lcl|NZ_AOWS01000134.1_cds_WP_001984071.1_2798	24.632	272	330
WP_004755319.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	26.266	316	330
WP_004755319.1	lcl|NZ_AOWS01000113.1_cds_WP_001003555.1_1861	28.287	251	330
WP_004755319.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	24.925	333	330
WP_004755319.1	lcl|NZ_AOWS01000144.1_cds_WP_000649925.1_3060	29.644	253	330
WP_004755319.1	lcl|NZ_AOWS01000134.1_cds_WP_000688695.1_2778	25.792	221	330
WP_004755319.1	lcl|NZ_AOWS01000152.1_cds_WP_000601375.1_3433	25.362	276	330
WP_004755319.1	lcl|NZ_AOWS01000152.1_cds_WP_000487322.1_3435	26.855	283	330
WP_004754883.1	lcl|NZ_AOWS01000152.1_cds_WP_001198107.1_3482	95.902	366	366
WP_004754883.1	lcl|NZ_AOWS01000152.1_cds_WP_000608295.1_3481	40.000	365	366
WP_004754883.1	lcl|NZ_AOWS01000152.1_cds_WP_000575178.1_3413	34.262	359	366
WP_004754883.1	lcl|NZ_AOWS01000134.1_cds_WP_001281953.1_2764	28.232	379	366
WP_004754883.1	lcl|NZ_AOWS01000152.1_cds_WP_000346036.1_3452	28.090	356	366
WP_004754883.1	lcl|NZ_AOWS01000152.1_cds_WP_000582222.1_3471	32.958	355	366
WP_004754883.1	lcl|NZ_AOWS01000102.1_cds_WP_000538752.1_1611	29.412	357	366
WP_004754883.1	lcl|NZ_AOWS01000152.1_cds_WP_000947844.1_3459	26.957	345	366
WP_004754883.1	lcl|NZ_AOWS01000153.1_cds_WP_001982414.1_3542	31.579	190	366
WP_016560370.1	lcl|NZ_AOWS01000152.1_cds_WP_000608295.1_3481	96.458	367	367
WP_016560370.1	lcl|NZ_AOWS01000152.1_cds_WP_001198107.1_3482	39.178	365	367
WP_016560370.1	lcl|NZ_AOWS01000152.1_cds_WP_000575178.1_3413	36.043	369	367
