WP_004753574.1	lcl|NZ_AFKQ01000031.1_cds_WP_000340715.1_3322	94.186	86	106
WP_004755091.1	lcl|NZ_AFKQ01000031.1_cds_WP_000410273.1_3323	96.815	314	314
WP_004755091.1	lcl|NZ_AFKQ01000031.1_cds_WP_000093099.1_3343	57.143	63	314
WP_004755091.1	lcl|NZ_AFKQ01000029.1_cds_WP_000744700.1_3437	24.471	331	314
WP_004755091.1	lcl|NZ_AFKQ01000031.1_cds_WP_000646252.1_3326	27.239	268	314
WP_004755091.1	lcl|NZ_AFKQ01000036.1_cds_WP_000723090.1_3205	22.917	288	314
WP_004755091.1	lcl|NZ_AFKQ01000031.1_cds_WP_000600889.1_3352	24.194	186	314
WP_004777161.1	lcl|NZ_AFKQ01000031.1_cds_WP_000604524.1_3324	94.247	365	365
WP_004766667.1	lcl|NZ_AFKQ01000031.1_cds_WP_000884059.1_3325	96.757	185	185
WP_004766667.1	lcl|NZ_AFKQ01000202.1_cds_WP_000351733.1_909	40.714	140	185
WP_004755430.1	lcl|NZ_AFKQ01000031.1_cds_WP_000646252.1_3326	97.264	329	329
WP_004755430.1	lcl|NZ_AFKQ01000029.1_cds_WP_000744700.1_3437	32.381	315	329
WP_004755430.1	lcl|NZ_AFKQ01000036.1_cds_WP_000723090.1_3205	31.045	335	329
WP_004755430.1	lcl|NZ_AFKQ01000031.1_cds_WP_000600889.1_3352	31.677	322	329
WP_004755430.1	lcl|NZ_AFKQ01000125.1_cds_WP_001984071.1_1694	31.935	310	329
WP_004755430.1	lcl|NZ_AFKQ01000049.1_cds_WP_000649925.1_2802	29.573	328	329
WP_004755430.1	lcl|NZ_AFKQ01000359.1_cds_WP_000709511.1_15	29.730	333	329
WP_004755430.1	lcl|NZ_AFKQ01000031.1_cds_WP_000601375.1_3379	25.000	300	329
WP_004755430.1	lcl|NZ_AFKQ01000179.1_cds_WP_000688695.1_1202	29.091	275	329
WP_004755430.1	lcl|NZ_AFKQ01000031.1_cds_WP_001067557.1_3329	27.541	305	329
WP_004755430.1	lcl|NZ_AFKQ01000036.1_cds_WP_000475898.1_3188	27.941	272	329
WP_004755430.1	lcl|NZ_AFKQ01000031.1_cds_WP_000410273.1_3323	26.101	318	329
WP_004755430.1	lcl|NZ_AFKQ01000186.1_cds_WP_001074785.1_1096	29.057	265	329
WP_004755430.1	lcl|NZ_AFKQ01000030.1_cds_WP_001003555.1_3405	25.148	338	329
WP_004755430.1	lcl|NZ_AFKQ01000031.1_cds_WP_000487322.1_3377	26.994	326	329
WP_004758405.1	lcl|NZ_AFKQ01000031.1_cds_WP_000774262.1_3327	93.633	267	267
WP_004758405.1	lcl|NZ_AFKQ01000031.1_cds_WP_000859505.1_3376	26.693	251	267
WP_004758405.1	lcl|NZ_AFKQ01000031.1_cds_WP_000800438.1_3357	25.630	238	267
WP_004758405.1	lcl|NZ_AFKQ01000036.1_cds_WP_000842260.1_3206	26.842	190	267
WP_004758405.1	lcl|NZ_AFKQ01000057.1_cds_WP_000667727.1_2640	30.909	110	267
WP_004758405.1	lcl|NZ_AFKQ01000046.1_cds_WP_000805357.1_2915	27.660	188	267
WP_016748627.1	lcl|NZ_AFKQ01000031.1_cds_WP_000612797.1_3328	96.267	509	509
WP_016748627.1	lcl|NZ_AFKQ01000150.1_cds_WP_000291591.1_1520	27.469	324	509
WP_016748627.1	lcl|NZ_AFKQ01000150.1_cds_WP_000364507.1_1519	31.111	90	509
WP_016748627.1	lcl|NZ_AFKQ01000031.1_cds_WP_000612797.1_3328	96.267	509	509
WP_016748627.1	lcl|NZ_AFKQ01000150.1_cds_WP_000291591.1_1520	27.469	324	509
