WP_004753574.1	lcl|NZ_RQGE01000007.1_cds_WP_035983633.1_2821	62.821	78	106
WP_004755091.1	lcl|NZ_RQGE01000007.1_cds_WP_004783745.1_2824	80.323	310	314
WP_004755091.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	27.707	314	314
WP_004755091.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	24.214	318	314
WP_004755091.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	22.120	217	314
WP_004755091.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	23.529	170	314
WP_004766667.1	lcl|NZ_RQGE01000023.1_cds_WP_004788859.1_422	32.258	124	185
WP_004755430.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	30.892	314	329
WP_004755430.1	lcl|NZ_RQGE01000010.1_cds_WP_135596231.1_554	30.990	313	329
WP_004755430.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	27.778	342	329
WP_004755430.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	29.032	341	329
WP_004755430.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	28.302	318	329
WP_004755430.1	lcl|NZ_RQGE01000010.1_cds_WP_004787140.1_739	27.187	320	329
WP_004755430.1	lcl|NZ_RQGE01000010.1_cds_WP_135596306.1_805	30.709	254	329
WP_004755430.1	lcl|NZ_RQGE01000007.1_cds_WP_004783745.1_2824	25.472	318	329
WP_004755430.1	lcl|NZ_RQGE01000020.1_cds_WP_208325413.1_2101	26.840	231	329
WP_004755430.1	lcl|NZ_RQGE01000003.1_cds_WP_135595835.1_3605	24.906	265	329
WP_004755430.1	lcl|NZ_RQGE01000035.1_cds_WP_135597277.1_2655	25.946	185	329
WP_004755430.1	lcl|NZ_RQGE01000006.1_cds_WP_035983311.1_1360	28.226	248	329
WP_004755430.1	lcl|NZ_RQGE01000010.1_cds_WP_004786178.1_797	22.628	274	329
WP_004755430.1	lcl|NZ_RQGE01000007.1_cds_WP_004783983.1_2825	24.590	244	329
WP_004758405.1	lcl|NZ_RQGE01000021.1_cds_WP_020777677.1_2900	24.904	261	267
WP_004758405.1	lcl|NZ_RQGE01000010.1_cds_WP_135596319.1_833	33.043	115	267
WP_004758405.1	lcl|NZ_RQGE01000010.1_cds_WP_081581548.1_665	27.485	171	267
WP_004758405.1	lcl|NZ_RQGE01000007.1_cds_WP_135596082.1_2822	24.339	189	267
WP_004758405.1	lcl|NZ_RQGE01000020.1_cds_WP_004787917.1_2113	27.895	190	267
WP_016748627.1	lcl|NZ_RQGE01000023.1_cds_WP_135596906.1_444	24.224	322	509
WP_016748627.1	lcl|NZ_RQGE01000023.1_cds_WP_004788552.1_445	30.233	86	509
WP_016748627.1	lcl|NZ_RQGE01000023.1_cds_WP_135596906.1_444	24.224	322	509
WP_016748627.1	lcl|NZ_RQGE01000023.1_cds_WP_004788552.1_445	30.233	86	509
WP_004755319.1	lcl|NZ_RQGE01000010.1_cds_WP_135596231.1_554	24.590	305	330
WP_004755319.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	27.536	276	330
WP_004755319.1	lcl|NZ_RQGE01000010.1_cds_WP_135596306.1_805	29.060	234	330
WP_004755319.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	26.126	333	330
WP_004755319.1	lcl|NZ_RQGE01000010.1_cds_WP_004786178.1_797	25.581	258	330
WP_004755319.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	26.510	298	330
WP_004755319.1	lcl|NZ_RQGE01000007.1_cds_WP_004783983.1_2825	31.250	128	330
WP_004755319.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	24.172	302	330
WP_004755319.1	lcl|NZ_RQGE01000006.1_cds_WP_035983311.1_1360	25.604	207	330
WP_004755319.1	lcl|NZ_RQGE01000035.1_cds_WP_135597277.1_2655	29.114	158	330
WP_004755319.1	lcl|NZ_RQGE01000010.1_cds_WP_004787140.1_739	28.000	150	330
WP_004754883.1	lcl|NZ_RQGE01000007.1_cds_WP_135596090.1_2849	34.899	298	366
WP_004754883.1	lcl|NZ_RQGE01000014.1_cds_WP_004785484.1_3235	28.871	381	366
WP_004754883.1	lcl|NZ_RQGE01000007.1_cds_WP_135596086.1_2837	32.222	360	366
WP_004754883.1	lcl|NZ_RQGE01000007.1_cds_WP_020777538.1_2826	31.414	382	366
WP_004754883.1	lcl|NZ_RQGE01000030.1_cds_WP_135597190.1_1154	29.296	355	366
WP_004754883.1	lcl|NZ_RQGE01000025.1_cds_WP_135597019.1_1759	22.714	339	366
WP_016560370.1	lcl|NZ_RQGE01000007.1_cds_WP_135596090.1_2849	37.793	299	367
WP_016560370.1	lcl|NZ_RQGE01000007.1_cds_WP_020777538.1_2826	31.978	369	367
WP_016560370.1	lcl|NZ_RQGE01000007.1_cds_WP_135596086.1_2837	32.958	355	367
WP_016560370.1	lcl|NZ_RQGE01000030.1_cds_WP_135597190.1_1154	29.144	374	367
WP_016560370.1	lcl|NZ_RQGE01000014.1_cds_WP_004785484.1_3235	27.513	378	367
WP_016560370.1	lcl|NZ_RQGE01000025.1_cds_WP_135597019.1_1759	26.611	357	367
WP_002740998.1	lcl|NZ_RQGE01000025.1_cds_WP_004785686.1_1704	42.798	243	265
WP_004777170.1	lcl|NZ_RQGE01000035.1_cds_WP_004785161.1_2561	35.484	310	310
WP_004777170.1	lcl|NZ_RQGE01000013.1_cds_WP_020776580.1_2465	32.231	242	310
WP_004777170.1	lcl|NZ_RQGE01000023.1_cds_WP_020777765.1_357	22.433	263	310
WP_004777170.1	lcl|NZ_RQGE01000035.1_cds_WP_004785161.1_2561	35.484	310	310
WP_004777170.1	lcl|NZ_RQGE01000013.1_cds_WP_020776580.1_2465	32.231	242	310
WP_004777170.1	lcl|NZ_RQGE01000023.1_cds_WP_020777765.1_357	22.433	263	310
WP_002733551.1	lcl|NZ_RQGE01000036.1_cds_WP_004789100.1_3049	26.667	105	130
WP_004777149.1	lcl|NZ_RQGE01000020.1_cds_WP_135596650.1_2308	30.303	99	221
WP_004777149.1	lcl|NZ_RQGE01000023.1_cds_WP_135596854.1_332	30.476	105	221
WP_016748629.1	lcl|NZ_RQGE01000023.1_cds_WP_135596754.1_53	25.424	413	682
WP_016748630.1	lcl|NZ_RQGE01000006.1_cds_WP_135595914.1_1247	24.186	215	333
WP_016748630.1	lcl|NZ_RQGE01000021.1_cds_WP_135596678.1_2921	24.870	193	333
WP_016748630.1	lcl|NZ_RQGE01000006.1_cds_WP_135595914.1_1247	24.186	215	333
WP_016748630.1	lcl|NZ_RQGE01000021.1_cds_WP_135596678.1_2921	24.870	193	333
WP_016560406.1	lcl|NZ_RQGE01000007.1_cds_WP_135596045.1_2728	30.189	106	392
WP_016560406.1	lcl|NZ_RQGE01000007.1_cds_WP_135596089.1_2847	28.926	121	392
WP_016560406.1	lcl|NZ_RQGE01000020.1_cds_WP_135596650.1_2308	26.425	193	392
WP_016560406.1	lcl|NZ_RQGE01000023.1_cds_WP_135596751.1_49	23.750	240	392
WP_016560441.1	lcl|NZ_RQGE01000014.1_cds_WP_135596495.1_3171	32.192	146	174
WP_016560426.1	lcl|NZ_RQGE01000007.1_cds_WP_135596086.1_2837	36.306	314	362
WP_016560426.1	lcl|NZ_RQGE01000007.1_cds_WP_135596090.1_2849	37.190	242	362
WP_016560426.1	lcl|NZ_RQGE01000014.1_cds_WP_004785484.1_3235	27.676	383	362
WP_016560426.1	lcl|NZ_RQGE01000007.1_cds_WP_020777538.1_2826	26.718	393	362
WP_016560426.1	lcl|NZ_RQGE01000030.1_cds_WP_135597190.1_1154	31.008	258	362
WP_016560426.1	lcl|NZ_RQGE01000025.1_cds_WP_135597019.1_1759	22.404	366	362
WP_016560426.1	lcl|NZ_RQGE01000013.1_cds_WP_004786073.1_2535	26.364	110	362
WP_016560501.1	lcl|NZ_RQGE01000010.1_cds_WP_004786686.1_849	36.187	257	595
WP_016560501.1	lcl|NZ_RQGE01000030.1_cds_WP_135597112.1_966	29.442	394	595
WP_016560501.1	lcl|NZ_RQGE01000014.1_cds_WP_135596504.1_3191	35.088	228	595
WP_016560501.1	lcl|NZ_RQGE01000010.1_cds_WP_004785196.1_549	35.622	233	595
WP_016560501.1	lcl|NZ_RQGE01000010.1_cds_WP_135596229.1_547	33.913	230	595
WP_016560501.1	lcl|NZ_RQGE01000008.1_cds_WP_135596095.1_1814	27.795	331	595
WP_016560501.1	lcl|NZ_RQGE01000036.1_cds_WP_004788856.1_3013	30.415	217	595
WP_016560501.1	lcl|NZ_RQGE01000023.1_cds_WP_035983849.1_450	25.455	220	595
WP_016560501.1	lcl|NZ_RQGE01000010.1_cds_WP_004787254.1_572	30.594	219	595
WP_016560501.1	lcl|NZ_RQGE01000013.1_cds_WP_004784912.1_2416	28.636	220	595
WP_016560501.1	lcl|NZ_RQGE01000010.1_cds_WP_004786219.1_637	27.397	219	595
WP_016560501.1	lcl|NZ_RQGE01000012.1_cds_WP_020777344.1_3396	27.074	229	595
WP_016560501.1	lcl|NZ_RQGE01000023.1_cds_WP_004789028.1_286	27.928	222	595
WP_016560501.1	lcl|NZ_RQGE01000013.1_cds_WP_004787619.1_2344	24.800	250	595
WP_016560501.1	lcl|NZ_RQGE01000013.1_cds_WP_004787619.1_2344	25.806	155	595
WP_016560501.1	lcl|NZ_RQGE01000013.1_cds_WP_020776627.1_2345	26.126	222	595
WP_016560501.1	lcl|NZ_RQGE01000013.1_cds_WP_004784813.1_2496	27.197	239	595
WP_016560501.1	lcl|NZ_RQGE01000013.1_cds_WP_004785018.1_2504	28.505	214	595
WP_016560501.1	lcl|NZ_RQGE01000007.1_cds_WP_004783594.1_2844	25.455	220	595
WP_016560501.1	lcl|NZ_RQGE01000021.1_cds_WP_004788506.1_2954	27.027	222	595
WP_016560501.1	lcl|NZ_RQGE01000006.1_cds_WP_004784095.1_1484	26.222	225	595
WP_016560501.1	lcl|NZ_RQGE01000008.1_cds_WP_004786938.1_1963	30.412	194	595
