WP_004753574.1	lcl|NZ_AKWM02000063.1_cds_WP_002764162.1_805	89.535	86	106
WP_004755091.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	91.987	312	314
WP_004755091.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	25.564	266	314
WP_004755091.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	24.383	324	314
WP_004755091.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	22.776	281	314
WP_004755091.1	lcl|NZ_AKWM02000041.1_cds_WP_002763171.1_1690	25.893	336	314
WP_004755091.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	20.370	162	314
WP_004755091.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	21.765	170	314
WP_004755091.1	lcl|NZ_AKWM02000051.1_cds_WP_002763744.1_1256	23.026	152	314
WP_004777161.1	lcl|NZ_AKWM02000063.1_cds_WP_002764163.1_803	84.932	365	365
WP_004766667.1	lcl|NZ_AKWM02000063.1_cds_WP_002764164.1_802	94.595	185	185
WP_004766667.1	lcl|NZ_AKWM02000057.1_cds_WP_002763945.1_1103	33.133	166	185
WP_004755430.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	93.921	329	329
WP_004755430.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	31.429	315	329
WP_004755430.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	31.111	315	329
WP_004755430.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	30.861	337	329
WP_004755430.1	lcl|NZ_AKWM02000038.1_cds_WP_002748230.1_2021	31.511	311	329
WP_004755430.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	27.566	341	329
WP_004755430.1	lcl|NZ_AKWM02000041.1_cds_WP_002763171.1_1690	30.476	315	329
WP_004755430.1	lcl|NZ_AKWM02000038.1_cds_WP_002748209.1_2024	28.571	322	329
WP_004755430.1	lcl|NZ_AKWM02000039.1_cds_WP_004282556.1_1965	25.685	292	329
WP_004755430.1	lcl|NZ_AKWM02000063.1_cds_WP_002764172.1_798	30.000	260	329
WP_004755430.1	lcl|NZ_AKWM02000032.1_cds_WP_002747140.1_2196	26.549	339	329
WP_004755430.1	lcl|NZ_AKWM02000051.1_cds_WP_002763748.1_1254	29.889	271	329
WP_004755430.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	27.778	252	329
WP_004755430.1	lcl|NZ_AKWM02000051.1_cds_WP_002763744.1_1256	23.659	317	329
WP_004755430.1	lcl|NZ_AKWM02000039.1_cds_WP_002762918.1_1954	25.210	238	329
WP_004755430.1	lcl|NZ_AKWM02000024.1_cds_WP_002761787.1_2677	26.537	309	329
WP_004755430.1	lcl|NZ_AKWM02000049.1_cds_WP_002763556.1_1412	25.378	331	329
WP_004755430.1	lcl|NZ_AKWM02000005.1_cds_WP_004282358.1_3423	28.629	248	329
WP_004755430.1	lcl|NZ_AKWM02000039.1_cds_WP_004282566.1_1967	30.409	171	329
WP_004758405.1	lcl|NZ_AKWM02000063.1_cds_WP_002764176.1_800	91.386	267	267
WP_004758405.1	lcl|NZ_AKWM02000039.1_cds_WP_004282527.1_1968	25.498	251	267
WP_004758405.1	lcl|NZ_AKWM02000051.1_cds_WP_002763695.1_1245	26.033	242	267
WP_004758405.1	lcl|NZ_AKWM02000039.1_cds_WP_004280167.1_1934	26.316	190	267
WP_004758405.1	lcl|NZ_AKWM02000022.1_cds_WP_002761552.1_2755	33.636	110	267
