WP_004753574.1	lcl|NZ_AKWT02000035.1_cds_WP_004462903.1_1826	93.023	86	106
WP_004755091.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	92.675	314	314
WP_004755091.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	24.691	324	314
WP_004755091.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	21.377	276	314
WP_004755091.1	lcl|NZ_AKWT02000051.1_cds_WP_004472946.1_1379	24.398	332	314
WP_004755091.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	23.488	281	314
WP_004755091.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	22.941	170	314
WP_004766667.1	lcl|NZ_AKWT02000018.1_cds_WP_004460143.1_2990	35.714	154	185
WP_004755430.1	lcl|NZ_AKWT02000035.1_cds_WP_004462894.1_1831	31.214	346	329
WP_004755430.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	30.159	315	329
WP_004755430.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	31.343	335	329
WP_004755430.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	30.769	299	329
WP_004755430.1	lcl|NZ_AKWT02000027.1_cds_WP_004461234.1_2456	32.476	311	329
WP_004755430.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	27.381	336	329
WP_004755430.1	lcl|NZ_AKWT02000051.1_cds_WP_004472946.1_1379	30.154	325	329
WP_004755430.1	lcl|NZ_AKWT02000027.1_cds_WP_004467290.1_2453	28.882	322	329
WP_004755430.1	lcl|NZ_AKWT02000035.1_cds_WP_004472311.1_1876	24.907	269	329
WP_004755430.1	lcl|NZ_AKWT02000064.1_cds_WP_032916356.1_377	25.797	345	329
WP_004755430.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	25.633	316	329
WP_004755430.1	lcl|NZ_AKWT02000035.1_cds_WP_004491549.1_1884	26.050	238	329
WP_004755430.1	lcl|NZ_AKWT02000063.1_cds_WP_004492058.1_591	27.273	264	329
WP_004755430.1	lcl|NZ_AKWT02000032.1_cds_WP_004476349.1_2206	24.773	331	329
WP_004755430.1	lcl|NZ_AKWT02000064.1_cds_WP_004472818.1_431	27.273	286	329
WP_004755430.1	lcl|NZ_AKWT02000035.1_cds_WP_004479573.1_1874	30.460	174	329
WP_004758405.1	lcl|NZ_AKWT02000035.1_cds_WP_004491544.1_1847	25.773	194	267
WP_004758405.1	lcl|NZ_AKWT02000035.1_cds_WP_004477718.1_1873	25.498	251	267
WP_004758405.1	lcl|NZ_AKWT02000005.1_cds_WP_004490850.1_3551	30.808	198	267
WP_004758405.1	lcl|NZ_AKWT02000035.1_cds_WP_004491495.1_1903	26.842	190	267
WP_004758405.1	lcl|NZ_AKWT02000027.1_cds_WP_016754360.1_2486	26.882	186	267
WP_004758405.1	lcl|NZ_AKWT02000040.1_cds_WP_004477855.1_1716	25.789	190	267
WP_016748627.1	lcl|NZ_AKWT02000052.1_cds_WP_004473482.1_1100	27.607	326	509
WP_016748627.1	lcl|NZ_AKWT02000052.1_cds_WP_004460640.1_1099	33.333	90	509
WP_016748627.1	lcl|NZ_AKWT02000052.1_cds_WP_004473482.1_1100	27.607	326	509
WP_016748627.1	lcl|NZ_AKWT02000052.1_cds_WP_004460640.1_1099	33.333	90	509
WP_004755319.1	lcl|NZ_AKWT02000027.1_cds_WP_004461234.1_2456	24.908	273	330
WP_004755319.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	28.261	276	330
WP_004755319.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	24.164	269	330
WP_004755319.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	27.246	334	330
WP_004755319.1	lcl|NZ_AKWT02000064.1_cds_WP_032916356.1_377	25.909	220	330
WP_004755319.1	lcl|NZ_AKWT02000035.1_cds_WP_004462894.1_1831	28.017	232	330
WP_004755319.1	lcl|NZ_AKWT02000032.1_cds_WP_004476349.1_2206	25.103	243	330
WP_004755319.1	lcl|NZ_AKWT02000051.1_cds_WP_004472946.1_1379	29.675	246	330
WP_004755319.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	27.143	140	330
WP_004755319.1	lcl|NZ_AKWT02000035.1_cds_WP_004472311.1_1876	24.254	268	330
WP_004755319.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	24.332	337	330
WP_004755319.1	lcl|NZ_AKWT02000063.1_cds_WP_004492058.1_591	28.462	130	330
WP_004754883.1	lcl|NZ_AKWT02000035.1_cds_WP_004462146.1_1895	32.558	344	366
WP_004754883.1	lcl|NZ_AKWT02000005.1_cds_WP_004466571.1_3558	28.989	376	366
WP_004754883.1	lcl|NZ_AKWT02000035.1_cds_WP_004483440.1_1854	32.768	354	366
WP_004754883.1	lcl|NZ_AKWT02000003.1_cds_WP_004490829.1_3627	31.025	361	366
WP_004754883.1	lcl|NZ_AKWT02000035.1_cds_WP_004462128.1_1843	25.843	356	366
WP_004754883.1	lcl|NZ_AKWT02000064.1_cds_WP_004460480.1_378	32.447	188	366
WP_016560370.1	lcl|NZ_AKWT02000035.1_cds_WP_004462146.1_1895	35.429	350	367
WP_016560370.1	lcl|NZ_AKWT02000003.1_cds_WP_004490829.1_3627	32.982	379	367
WP_016560370.1	lcl|NZ_AKWT02000035.1_cds_WP_004483440.1_1854	33.514	370	367
WP_016560370.1	lcl|NZ_AKWT02000005.1_cds_WP_004466571.1_3558	30.423	378	367
WP_016560370.1	lcl|NZ_AKWT02000035.1_cds_WP_004462128.1_1843	27.463	335	367
WP_016560370.1	lcl|NZ_AKWT02000064.1_cds_WP_004460480.1_378	26.257	358	367
WP_016560370.1	lcl|NZ_AKWT02000018.1_cds_WP_032923125.1_3025	34.831	89	367
WP_002740998.1	lcl|NZ_AKWT02000026.1_cds_WP_004472620.1_2504	46.091	243	265
WP_004777170.1	lcl|NZ_AKWT02000052.1_cds_WP_004491870.1_1147	37.966	295	310
WP_004777170.1	lcl|NZ_AKWT02000007.1_cds_WP_004473577.1_3494	26.623	308	310
WP_004777170.1	lcl|NZ_AKWT02000063.1_cds_WP_004480963.1_626	24.434	221	310
WP_004777170.1	lcl|NZ_AKWT02000052.1_cds_WP_004491870.1_1147	37.966	295	310
WP_004777170.1	lcl|NZ_AKWT02000007.1_cds_WP_004473577.1_3494	26.623	308	310
WP_004777170.1	lcl|NZ_AKWT02000063.1_cds_WP_004480963.1_626	24.434	221	310
WP_004777149.1	lcl|NZ_AKWT02000067.1_cds_WP_004472978.1_305	27.723	101	221
WP_162833666.1	lcl|NZ_AKWT02000016.1_cds_WP_196219193.1_3103	88.302	265	265
WP_162833666.1	lcl|NZ_AKWT02000064.1_cds_LEP1GSC070_RS22235_468	52.326	86	265
WP_162833666.1	lcl|NZ_AKWT02000035.1_cds_LEP1GSC070_RS21290_1871	65.217	46	265
WP_162833666.1	lcl|NZ_AKWT02000035.1_cds_LEP1GSC070_RS21290_1871	36.364	88	265
WP_162833666.1	lcl|NZ_AKWT02000063.1_cds_WP_155118546.1_522	31.818	88	265
WP_162833666.1	lcl|NZ_AKWT02000014.1_cds_LEP1GSC070_RS21955_3135	45.455	55	265
WP_162833666.1	lcl|NZ_AKWT02000016.1_cds_WP_196219193.1_3103	88.302	265	265
WP_162833666.1	lcl|NZ_AKWT02000064.1_cds_LEP1GSC070_RS22235_468	52.326	86	265
WP_162833666.1	lcl|NZ_AKWT02000035.1_cds_LEP1GSC070_RS21290_1871	65.217	46	265
WP_162833666.1	lcl|NZ_AKWT02000035.1_cds_LEP1GSC070_RS21290_1871	36.364	88	265
WP_162833666.1	lcl|NZ_AKWT02000063.1_cds_WP_155118546.1_522	31.818	88	265
WP_162833666.1	lcl|NZ_AKWT02000014.1_cds_LEP1GSC070_RS21955_3135	45.455	55	265
WP_016748629.1	lcl|NZ_AKWT02000064.1_cds_WP_004492117.1_370	21.951	328	682
WP_016748630.1	lcl|NZ_AKWT02000058.1_cds_WP_004492026.1_809	26.606	218	333
WP_016748630.1	lcl|NZ_AKWT02000058.1_cds_WP_004492026.1_809	26.606	218	333
WP_016560406.1	lcl|NZ_AKWT02000035.1_cds_WP_032923328.1_1861	28.986	138	392
WP_016560406.1	lcl|NZ_AKWT02000067.1_cds_WP_004462595.1_304	26.316	114	392
WP_016560406.1	lcl|NZ_AKWT02000025.1_cds_WP_004485455.1_2625	22.083	240	392
WP_016560406.1	lcl|NZ_AKWT02000035.1_cds_WP_004477762.1_1868	27.200	125	392
WP_016560406.1	lcl|NZ_AKWT02000032.1_cds_WP_004480578.1_2079	24.706	170	392
WP_016560441.1	lcl|NZ_AKWT02000032.1_cds_WP_032923258.1_2073	29.921	127	174
WP_016560426.1	lcl|NZ_AKWT02000005.1_cds_WP_004466571.1_3558	29.659	381	362
WP_016560426.1	lcl|NZ_AKWT02000035.1_cds_WP_004483440.1_1854	29.517	393	362
WP_016560426.1	lcl|NZ_AKWT02000035.1_cds_WP_004462146.1_1895	32.906	234	362
WP_016560426.1	lcl|NZ_AKWT02000035.1_cds_WP_004462128.1_1843	28.319	339	362
WP_016560426.1	lcl|NZ_AKWT02000064.1_cds_WP_004460480.1_378	26.158	367	362
WP_016560426.1	lcl|NZ_AKWT02000003.1_cds_WP_004490829.1_3627	33.333	252	362
WP_016560426.1	lcl|NZ_AKWT02000018.1_cds_WP_032923125.1_3025	31.092	119	362
WP_099046747.1	lcl|NZ_AKWT02000063.1_cds_WP_155118546.1_522	53.043	115	256
WP_099046747.1	lcl|NZ_AKWT02000063.1_cds_WP_155118546.1_522	75.000	28	256
WP_099046747.1	lcl|NZ_AKWT02000016.1_cds_WP_196219193.1_3103	29.924	264	256
WP_099046747.1	lcl|NZ_AKWT02000062.1_cds_WP_196218944.1_701	70.455	44	256
WP_099046747.1	lcl|NZ_AKWT02000062.1_cds_WP_196218944.1_701	69.811	53	256
WP_099046747.1	lcl|NZ_AKWT02000020.1_cds_WP_004469652.1_2804	70.370	27	256
WP_099046747.1	lcl|NZ_AKWT02000035.1_cds_LEP1GSC070_RS21290_1871	23.404	141	256
WP_099046747.1	lcl|NZ_AKWT02000064.1_cds_LEP1GSC070_RS22235_468	27.184	103	256
WP_099046747.1	lcl|NZ_AKWT02000063.1_cds_WP_155118546.1_522	53.043	115	256
WP_099046747.1	lcl|NZ_AKWT02000063.1_cds_WP_155118546.1_522	75.000	28	256
WP_099046747.1	lcl|NZ_AKWT02000016.1_cds_WP_196219193.1_3103	29.924	264	256
WP_099046747.1	lcl|NZ_AKWT02000062.1_cds_WP_196218944.1_701	70.455	44	256
WP_099046747.1	lcl|NZ_AKWT02000062.1_cds_WP_196218944.1_701	69.811	53	256
WP_099046747.1	lcl|NZ_AKWT02000020.1_cds_WP_004469652.1_2804	70.370	27	256
WP_099046747.1	lcl|NZ_AKWT02000035.1_cds_LEP1GSC070_RS21290_1871	23.404	141	256
