WP_004753574.1	lcl|NZ_NPEJ01000001.1_cds_WP_035983633.1_66	62.821	78	106
WP_004755091.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	80.645	310	314
WP_004755091.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	27.707	314	314
WP_004755091.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	24.214	318	314
WP_004755091.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	23.394	218	314
WP_004755091.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	23.529	170	314
WP_004766667.1	lcl|NZ_NPEJ01000009.1_cds_WP_004788859.1_3921	32.258	124	185
WP_004755430.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	30.573	314	329
WP_004755430.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	30.990	313	329
WP_004755430.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	27.485	342	329
WP_004755430.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	29.032	341	329
WP_004755430.1	lcl|NZ_NPEJ01000020.1_cds_WP_004787140.1_1296	27.187	320	329
WP_004755430.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	27.157	313	329
WP_004755430.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719111.1_2427	31.496	254	329
WP_004755430.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	25.157	318	329
WP_004755430.1	lcl|NZ_NPEJ01000005.1_cds_WP_207763527.1_2985	26.840	231	329
WP_004755430.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734655.1_11	26.217	267	329
WP_004755430.1	lcl|NZ_NPEJ01000034.1_cds_WP_100740434.1_2219	28.226	248	329
WP_004755430.1	lcl|NZ_NPEJ01000031.1_cds_WP_100735066.1_2109	25.946	185	329
WP_004755430.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716954.1_62	24.590	244	329
WP_004755430.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719104.1_2419	24.498	249	329
WP_004758405.1	lcl|NZ_NPEJ01000003.1_cds_WP_020777677.1_1901	24.904	261	267
WP_004758405.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716951.1_65	23.944	213	267
WP_004758405.1	lcl|NZ_NPEJ01000036.1_cds_WP_100735224.1_2282	28.249	177	267
WP_004758405.1	lcl|NZ_NPEJ01000005.1_cds_WP_100719638.1_2973	28.042	189	267
WP_016748627.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719957.1_1537	23.913	322	509
WP_016748627.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719956.1_1538	30.233	86	509
WP_016748627.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719957.1_1537	23.913	322	509
WP_016748627.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719956.1_1538	30.233	86	509
WP_004755319.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	24.590	305	330
WP_004755319.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	27.899	276	330
WP_004755319.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719111.1_2427	30.043	233	330
WP_004755319.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	26.126	333	330
WP_004755319.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719104.1_2419	25.591	254	330
WP_004755319.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	25.660	265	330
WP_004755319.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716954.1_62	31.250	128	330
