WP_004753574.1	lcl|NZ_RQHM01000008.1_cds_WP_135594790.1_126	64.865	74	106
WP_004755091.1	lcl|NZ_RQHM01000008.1_cds_WP_135594788.1_127	83.226	310	314
WP_004755091.1	lcl|NZ_RQHM01000008.1_cds_WP_135605693.1_2335	22.840	324	314
WP_004755091.1	lcl|NZ_RQHM01000008.1_cds_WP_135592297.1_198	26.203	187	314
WP_004755091.1	lcl|NZ_RQHM01000008.1_cds_WP_135594687.1_180	21.523	302	314
WP_004755091.1	lcl|NZ_RQHM01000008.1_cds_WP_135594691.1_178	23.214	280	314
WP_004755091.1	lcl|NZ_RQHM01000002.1_cds_WP_100715920.1_3401	24.118	170	314
WP_004766667.1	lcl|NZ_RQHM01000008.1_cds_WP_135594725.1_158	32.124	193	185
WP_004766667.1	lcl|NZ_RQHM01000008.1_cds_WP_100717084.1_571	31.783	129	185
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135594691.1_178	32.226	301	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135594687.1_180	30.492	305	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135605693.1_2335	29.936	314	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135605246.1_1775	31.290	310	329
WP_004755430.1	lcl|NZ_RQHM01000002.1_cds_WP_100715920.1_3401	29.326	341	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135592297.1_198	28.060	335	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135605665.1_2308	29.393	313	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_100725525.1_1953	28.125	320	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135594788.1_127	28.302	318	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135605429.1_2004	27.092	251	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135604042.1_171	21.691	272	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135604041.1_168	34.194	155	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135594683.1_182	26.538	260	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135605415.1_1996	24.164	269	329
WP_004755430.1	lcl|NZ_RQHM01000002.1_cds_WP_210409557.1_3412	26.840	231	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135605717.1_2388	28.226	248	329
WP_004755430.1	lcl|NZ_RQHM01000008.1_cds_WP_135604102.1_215	24.364	275	329
WP_004755430.1	lcl|NZ_RQHM01000004.1_cds_WP_100720563.1_3136	26.257	179	329
WP_004758405.1	lcl|NZ_RQHM01000008.1_cds_WP_135594704.1_170	28.571	217	267
WP_004758405.1	lcl|NZ_RQHM01000008.1_cds_WP_135594689.1_179	27.350	234	267
WP_004758405.1	lcl|NZ_RQHM01000008.1_cds_WP_100727872.1_276	24.904	261	267
WP_004758405.1	lcl|NZ_RQHM01000008.1_cds_WP_100719234.1_1885	27.811	169	267
WP_004758405.1	lcl|NZ_RQHM01000008.1_cds_WP_135604079.1_199	25.641	195	267
WP_004758405.1	lcl|NZ_RQHM01000002.1_cds_WP_100727919.1_3400	28.421	190	267
WP_016748627.1	lcl|NZ_RQHM01000008.1_cds_WP_100726724.1_549	25.836	329	509
WP_016748627.1	lcl|NZ_RQHM01000008.1_cds_WP_135604374.1_548	32.759	58	509
WP_016748627.1	lcl|NZ_RQHM01000008.1_cds_WP_100726724.1_549	25.836	329	509
WP_016748627.1	lcl|NZ_RQHM01000008.1_cds_WP_135604374.1_548	32.759	58	509
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135605429.1_2004	27.547	265	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135605246.1_1775	23.741	278	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135605693.1_2335	27.899	276	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135594691.1_178	23.333	270	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135605665.1_2308	26.415	318	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135592297.1_198	23.839	323	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135605415.1_1996	22.989	261	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135594687.1_180	23.485	264	330
WP_004755319.1	lcl|NZ_RQHM01000002.1_cds_WP_100715920.1_3401	23.841	302	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135604042.1_171	26.515	132	330
WP_004755319.1	lcl|NZ_RQHM01000004.1_cds_WP_100720563.1_3136	25.620	242	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135605717.1_2388	24.645	211	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_135594788.1_127	23.324	343	330
WP_004755319.1	lcl|NZ_RQHM01000008.1_cds_WP_100725525.1_1953	28.477	151	330
WP_004754883.1	lcl|NZ_RQHM01000008.1_cds_WP_100716152.1_2066	30.208	384	366
WP_004754883.1	lcl|NZ_RQHM01000008.1_cds_WP_135604024.1_153	29.775	356	366
WP_004754883.1	lcl|NZ_RQHM01000008.1_cds_WP_135594781.1_130	30.641	359	366
WP_004754883.1	lcl|NZ_RQHM01000008.1_cds_WP_135603999.1_139	28.967	397	366
WP_004754883.1	lcl|NZ_RQHM01000008.1_cds_WP_100718929.1_1116	29.577	355	366
WP_004754883.1	lcl|NZ_RQHM01000008.1_cds_WP_100715612.1_1460	21.958	337	366
WP_016560370.1	lcl|NZ_RQHM01000008.1_cds_WP_135594781.1_130	36.571	350	367
WP_016560370.1	lcl|NZ_RQHM01000008.1_cds_WP_135603999.1_139	32.381	315	367
WP_016560370.1	lcl|NZ_RQHM01000008.1_cds_WP_100718929.1_1116	28.912	377	367
WP_016560370.1	lcl|NZ_RQHM01000008.1_cds_WP_100716152.1_2066	28.307	378	367
WP_016560370.1	lcl|NZ_RQHM01000008.1_cds_WP_135604024.1_153	23.342	377	367
WP_016560370.1	lcl|NZ_RQHM01000008.1_cds_WP_100715612.1_1460	27.171	357	367
WP_016560370.1	lcl|NZ_RQHM01000004.1_cds_WP_100720384.1_2820	33.019	106	367
WP_002740998.1	lcl|NZ_RQHM01000008.1_cds_WP_100715657.1_1513	42.798	243	265
WP_004777170.1	lcl|NZ_RQHM01000004.1_cds_WP_135603758.1_3230	36.129	310	310
WP_004777170.1	lcl|NZ_RQHM01000004.1_cds_WP_100717700.1_2892	29.487	312	310
WP_004777170.1	lcl|NZ_RQHM01000008.1_cds_WP_100718541.1_634	21.756	262	310
