WP_004753574.1	lcl|NZ_LIHE01000147.1_cds_WP_000340715.1_865	94.186	86	106
WP_004755091.1	lcl|NZ_LIHE01000147.1_cds_WP_000410273.1_864	96.815	314	314
WP_004755091.1	lcl|NZ_LIHE01000021.1_cds_WP_000744695.1_1616	24.471	331	314
WP_004755091.1	lcl|NZ_LIHE01000147.1_cds_WP_000646255.1_861	27.239	268	314
WP_004755091.1	lcl|NZ_LIHE01000139.1_cds_WP_000723081.1_730	22.917	288	314
WP_004755091.1	lcl|NZ_LIHE01000006.1_cds_WP_000649929.1_3077	26.911	327	314
WP_004755091.1	lcl|NZ_LIHE01000180.1_cds_WP_000600891.1_1273	24.194	186	314
WP_004777161.1	lcl|NZ_LIHE01000147.1_cds_WP_000604524.1_863	94.247	365	365
WP_004766667.1	lcl|NZ_LIHE01000147.1_cds_WP_000884059.1_862	96.757	185	185
WP_004766667.1	lcl|NZ_LIHE01000126.1_cds_WP_000351733.1_564	40.714	140	185
WP_004755430.1	lcl|NZ_LIHE01000147.1_cds_WP_000646255.1_861	97.264	329	329
WP_004755430.1	lcl|NZ_LIHE01000021.1_cds_WP_000744695.1_1616	32.381	315	329
WP_004755430.1	lcl|NZ_LIHE01000180.1_cds_WP_000600891.1_1273	31.988	322	329
WP_004755430.1	lcl|NZ_LIHE01000139.1_cds_WP_000723081.1_730	31.045	335	329
WP_004755430.1	lcl|NZ_LIHE01000010.1_cds_WP_002064390.1_114	31.613	310	329
WP_004755430.1	lcl|NZ_LIHE01000006.1_cds_WP_000649929.1_3077	29.573	328	329
WP_004755430.1	lcl|NZ_LIHE01000010.1_cds_WP_000709511.1_124	29.730	333	329
WP_004755430.1	lcl|NZ_LIHE01000111.1_cds_WP_000601375.1_334	25.000	300	329
WP_004755430.1	lcl|NZ_LIHE01000034.1_cds_WP_000688698.1_2359	29.455	275	329
WP_004755430.1	lcl|NZ_LIHE01000147.1_cds_WP_001067557.1_858	27.541	305	329
WP_004755430.1	lcl|NZ_LIHE01000179.1_cds_WP_000475897.1_1220	27.372	274	329
WP_004755430.1	lcl|NZ_LIHE01000147.1_cds_WP_000410273.1_864	26.101	318	329
WP_004755430.1	lcl|NZ_LIHE01000110.1_cds_WP_001074779.1_328	28.679	265	329
WP_004755430.1	lcl|NZ_LIHE01000027.1_cds_WP_001003563.1_2018	26.378	254	329
WP_004755430.1	lcl|NZ_LIHE01000111.1_cds_WP_000487319.1_336	27.301	326	329
WP_004758405.1	lcl|NZ_LIHE01000147.1_cds_WP_000774259.1_860	93.633	267	267
WP_004758405.1	lcl|NZ_LIHE01000111.1_cds_WP_000859505.1_337	26.693	251	267
WP_004758405.1	lcl|NZ_LIHE01000180.1_cds_WP_000800439.1_1268	25.641	234	267
WP_004758405.1	lcl|NZ_LIHE01000139.1_cds_WP_000842260.1_731	26.842	190	267
WP_004758405.1	lcl|NZ_LIHE01000047.1_cds_WP_000667727.1_2742	30.909	110	267
WP_004758405.1	lcl|NZ_LIHE01000002.1_cds_WP_000805357.1_1500	27.660	188	267
WP_016748627.1	lcl|NZ_LIHE01000147.1_cds_WP_000612799.1_859	97.053	509	509
WP_016748627.1	lcl|NZ_LIHE01000052.1_cds_WP_000291581.1_2922	27.469	324	509
WP_016748627.1	lcl|NZ_LIHE01000052.1_cds_WP_000364504.1_2923	31.111	90	509
WP_016748627.1	lcl|NZ_LIHE01000147.1_cds_WP_000612799.1_859	97.053	509	509
WP_016748627.1	lcl|NZ_LIHE01000052.1_cds_WP_000291581.1_2922	27.469	324	509
WP_016748627.1	lcl|NZ_LIHE01000052.1_cds_WP_000364504.1_2923	31.111	90	509
WP_004755319.1	lcl|NZ_LIHE01000147.1_cds_WP_001067557.1_858	96.667	330	330
WP_004755319.1	lcl|NZ_LIHE01000147.1_cds_WP_000646255.1_861	29.316	307	330
WP_004755319.1	lcl|NZ_LIHE01000180.1_cds_WP_000600891.1_1273	27.444	266	330
WP_004755319.1	lcl|NZ_LIHE01000010.1_cds_WP_002064390.1_114	25.000	272	330
WP_004755319.1	lcl|NZ_LIHE01000021.1_cds_WP_000744695.1_1616	26.899	316	330
WP_004755319.1	lcl|NZ_LIHE01000139.1_cds_WP_000723081.1_730	24.925	333	330
WP_004755319.1	lcl|NZ_LIHE01000027.1_cds_WP_001003563.1_2018	27.490	251	330
WP_004755319.1	lcl|NZ_LIHE01000006.1_cds_WP_000649929.1_3077	29.644	253	330
WP_004755319.1	lcl|NZ_LIHE01000034.1_cds_WP_000688698.1_2359	24.887	221	330
WP_004755319.1	lcl|NZ_LIHE01000111.1_cds_WP_000601375.1_334	25.362	276	330
WP_004755319.1	lcl|NZ_LIHE01000111.1_cds_WP_000487319.1_336	26.855	283	330
WP_004754883.1	lcl|NZ_LIHE01000147.1_cds_WP_001198107.1_857	95.902	366	366
WP_004754883.1	lcl|NZ_LIHE01000147.1_cds_WP_000608291.1_856	39.726	365	366
WP_004754883.1	lcl|NZ_LIHE01000266.1_cds_WP_000575181.1_1988	33.705	359	366
WP_004754883.1	lcl|NZ_LIHE01000034.1_cds_WP_001281953.1_2343	28.232	379	366
WP_004754883.1	lcl|NZ_LIHE01000111.1_cds_WP_000346041.1_353	28.090	356	366
WP_004754883.1	lcl|NZ_LIHE01000020.1_cds_WP_000538755.1_1537	29.412	357	366
WP_004754883.1	lcl|NZ_LIHE01000180.1_cds_WP_000947841.1_1272	26.957	345	366
WP_004754883.1	lcl|NZ_LIHE01000063.1_cds_WP_001982414.1_3178	31.579	190	366
WP_016560370.1	lcl|NZ_LIHE01000147.1_cds_WP_000608291.1_856	96.458	367	367
WP_016560370.1	lcl|NZ_LIHE01000147.1_cds_WP_001198107.1_857	39.178	365	367
WP_016560370.1	lcl|NZ_LIHE01000266.1_cds_WP_000575181.1_1988	35.772	369	367
WP_016560370.1	lcl|NZ_LIHE01000020.1_cds_WP_000538755.1_1537	31.649	376	367
WP_016560370.1	lcl|NZ_LIHE01000034.1_cds_WP_001281953.1_2343	30.423	378	367
WP_016560370.1	lcl|NZ_LIHE01000111.1_cds_WP_000346041.1_353	24.933	373	367
WP_016560370.1	lcl|NZ_LIHE01000180.1_cds_WP_000947841.1_1272	26.124	356	367
WP_016560370.1	lcl|NZ_LIHE01000063.1_cds_WP_001982414.1_3178	25.140	358	367
WP_004755296.1	lcl|NZ_LIHE01000147.1_cds_WP_057140045.1_855	90.909	429	544
WP_004755296.1	lcl|NZ_LIHE01000288.1_cds_AR647_RS19815_2104	93.548	62	544
WP_004755296.1	lcl|NZ_LIHE01000147.1_cds_WP_057140045.1_855	90.909	429	544
WP_004755296.1	lcl|NZ_LIHE01000288.1_cds_AR647_RS19815_2104	93.548	62	544
WP_002740998.1	lcl|NZ_LIHE01000288.1_cds_WP_000342716.1_2103	94.717	265	265
WP_002740998.1	lcl|NZ_LIHE01000243.1_cds_WP_001002662.1_1851	46.091	243	265
WP_004777170.1	lcl|NZ_LIHE01000288.1_cds_WP_001246623.1_2102	94.194	310	310
WP_004777170.1	lcl|NZ_LIHE01000119.1_cds_WP_000501205.1_455	36.513	304	310
WP_004777170.1	lcl|NZ_LIHE01000125.1_cds_WP_001183714.1_552	26.471	306	310
WP_004777170.1	lcl|NZ_LIHE01000080.1_cds_WP_000279890.1_3572	22.901	262	310
WP_004777170.1	lcl|NZ_LIHE01000288.1_cds_WP_001246623.1_2102	94.194	310	310
WP_004777170.1	lcl|NZ_LIHE01000119.1_cds_WP_000501205.1_455	36.513	304	310
WP_004777170.1	lcl|NZ_LIHE01000125.1_cds_WP_001183714.1_552	26.471	306	310
WP_004777170.1	lcl|NZ_LIHE01000080.1_cds_WP_000279890.1_3572	22.901	262	310
WP_004754589.1	lcl|NZ_LIHE01000256.1_cds_WP_000479984.1_1929	95.076	264	264
WP_002733551.1	lcl|NZ_LIHE01000256.1_cds_WP_000715958.1_1928	96.124	129	130
WP_004777167.1	lcl|NZ_LIHE01000256.1_cds_WP_001088861.1_1927	98.611	144	144
WP_004777149.1	lcl|NZ_LIHE01000256.1_cds_WP_000517242.1_1926	95.023	221	221
WP_004777149.1	lcl|NZ_LIHE01000030.1_cds_WP_001082179.1_2223	29.487	78	221
WP_004777149.1	lcl|NZ_LIHE01000229.1_cds_WP_001206408.1_1740	30.097	103	221
WP_004777149.1	lcl|NZ_LIHE01000118.1_cds_WP_001069832.1_435	28.440	109	221
WP_162833666.1	lcl|NZ_LIHE01000099.1_cds_WP_103739332.1_3925	47.826	253	265
WP_162833666.1	lcl|NZ_LIHE01000060.1_cds_WP_139325164.1_3127	45.703	256	265
WP_162833666.1	lcl|NZ_LIHE01000018.1_cds_WP_176031292.1_1229	45.736	258	265
WP_162833666.1	lcl|NZ_LIHE01000125.1_cds_WP_195892417.1_554	45.312	256	265
WP_162833666.1	lcl|NZ_LIHE01000015.1_cds_WP_195892409.1_891	44.961	258	265
WP_162833666.1	lcl|NZ_LIHE01000176.1_cds_AR647_RS17440_1204	52.294	109	265
WP_162833666.1	lcl|NZ_LIHE01000176.1_cds_AR647_RS17440_1204	50.000	44	265
WP_162833666.1	lcl|NZ_LIHE01000305.1_cds_AR647_RS19955_2252	50.450	111	265
WP_162833666.1	lcl|NZ_LIHE01000260.1_cds_AR647_RS19485_1975	58.140	86	265
WP_162833666.1	lcl|NZ_LIHE01000039.1_cds_WP_139256268.1_2449	57.143	70	265
WP_162833666.1	lcl|NZ_LIHE01000103.1_cds_WP_154598437.1_192	57.143	70	265
WP_162833666.1	lcl|NZ_LIHE01000258.1_cds_AR647_RS19455_1935	40.496	121	265
WP_162833666.1	lcl|NZ_LIHE01000229.1_cds_WP_082271592.1_1745	41.667	108	265
WP_162833666.1	lcl|NZ_LIHE01000214.1_cds_AR647_RS23830_1657	93.548	31	265
WP_162833666.1	lcl|NZ_LIHE01000214.1_cds_AR647_RS23830_1657	80.000	15	265
WP_162833666.1	lcl|NZ_LIHE01000105.1_cds_WP_154598439.1_214	52.000	50	265
WP_162833666.1	lcl|NZ_LIHE01000141.1_cds_AR647_RS15850_797	38.384	99	265
WP_162833666.1	lcl|NZ_LIHE01000309.1_cds_WP_154598474.1_2258	53.191	47	265
WP_162833666.1	lcl|NZ_LIHE01000269.1_cds_WP_057140118.1_2002	42.857	84	265
WP_162833666.1	lcl|NZ_LIHE01000117.1_cds_WP_057140000.1_422	41.975	81	265
WP_162833666.1	lcl|NZ_LIHE01000133.1_cds_WP_057140026.1_670	46.575	73	265
WP_162833666.1	lcl|NZ_LIHE01000006.1_cds_AR647_RS20345_3069	41.176	85	265
WP_162833666.1	lcl|NZ_LIHE01000082.1_cds_WP_057139944.1_3606	43.662	71	265
WP_162833666.1	lcl|NZ_LIHE01000135.1_cds_WP_057140028.1_682	43.478	69	265
WP_162833666.1	lcl|NZ_LIHE01000209.1_cds_WP_000596480.1_1598	51.163	43	265
WP_162833666.1	lcl|NZ_LIHE01000141.1_cds_AR647_RS23470_798	51.163	43	265
WP_162833666.1	lcl|NZ_LIHE01000141.1_cds_AR647_RS23470_798	45.000	20	265
WP_162833666.1	lcl|NZ_LIHE01000099.1_cds_WP_103739332.1_3925	47.826	253	265
WP_162833666.1	lcl|NZ_LIHE01000060.1_cds_WP_139325164.1_3127	45.703	256	265
WP_162833666.1	lcl|NZ_LIHE01000018.1_cds_WP_176031292.1_1229	45.736	258	265
WP_162833666.1	lcl|NZ_LIHE01000125.1_cds_WP_195892417.1_554	45.312	256	265
WP_162833666.1	lcl|NZ_LIHE01000015.1_cds_WP_195892409.1_891	44.961	258	265
WP_162833666.1	lcl|NZ_LIHE01000176.1_cds_AR647_RS17440_1204	52.294	109	265
WP_162833666.1	lcl|NZ_LIHE01000176.1_cds_AR647_RS17440_1204	50.000	44	265
WP_162833666.1	lcl|NZ_LIHE01000305.1_cds_AR647_RS19955_2252	50.450	111	265
WP_162833666.1	lcl|NZ_LIHE01000260.1_cds_AR647_RS19485_1975	58.140	86	265
WP_162833666.1	lcl|NZ_LIHE01000039.1_cds_WP_139256268.1_2449	57.143	70	265
WP_162833666.1	lcl|NZ_LIHE01000103.1_cds_WP_154598437.1_192	57.143	70	265
WP_162833666.1	lcl|NZ_LIHE01000258.1_cds_AR647_RS19455_1935	40.496	121	265
WP_162833666.1	lcl|NZ_LIHE01000229.1_cds_WP_082271592.1_1745	41.667	108	265
WP_162833666.1	lcl|NZ_LIHE01000214.1_cds_AR647_RS23830_1657	93.548	31	265
WP_162833666.1	lcl|NZ_LIHE01000214.1_cds_AR647_RS23830_1657	80.000	15	265
WP_162833666.1	lcl|NZ_LIHE01000105.1_cds_WP_154598439.1_214	52.000	50	265
WP_162833666.1	lcl|NZ_LIHE01000141.1_cds_AR647_RS15850_797	38.384	99	265
WP_162833666.1	lcl|NZ_LIHE01000309.1_cds_WP_154598474.1_2258	53.191	47	265
WP_162833666.1	lcl|NZ_LIHE01000269.1_cds_WP_057140118.1_2002	42.857	84	265
WP_162833666.1	lcl|NZ_LIHE01000117.1_cds_WP_057140000.1_422	41.975	81	265
WP_162833666.1	lcl|NZ_LIHE01000133.1_cds_WP_057140026.1_670	46.575	73	265
WP_162833666.1	lcl|NZ_LIHE01000006.1_cds_AR647_RS20345_3069	41.176	85	265
WP_162833666.1	lcl|NZ_LIHE01000082.1_cds_WP_057139944.1_3606	43.662	71	265
WP_162833666.1	lcl|NZ_LIHE01000135.1_cds_WP_057140028.1_682	43.478	69	265
WP_162833666.1	lcl|NZ_LIHE01000209.1_cds_WP_000596480.1_1598	51.163	43	265
WP_162833666.1	lcl|NZ_LIHE01000141.1_cds_AR647_RS23470_798	51.163	43	265
WP_162833666.1	lcl|NZ_LIHE01000141.1_cds_AR647_RS23470_798	45.000	20	265
WP_016748629.1	lcl|NZ_LIHE01000029.1_cds_WP_001237986.1_2110	23.836	365	682
WP_016748630.1	lcl|NZ_LIHE01000085.1_cds_WP_002067912.1_3656	25.778	225	333
WP_016748630.1	lcl|NZ_LIHE01000085.1_cds_WP_002067912.1_3656	25.778	225	333
WP_016560406.1	lcl|NZ_LIHE01000111.1_cds_WP_057139985.1_349	28.082	146	392
WP_016560406.1	lcl|NZ_LIHE01000229.1_cds_WP_001206408.1_1740	25.157	159	392
WP_016560406.1	lcl|NZ_LIHE01000111.1_cds_WP_000661931.1_340	25.641	156	392
WP_016560406.1	lcl|NZ_LIHE01000118.1_cds_WP_000347676.1_434	23.926	163	392
WP_016560406.1	lcl|NZ_LIHE01000256.1_cds_AR647_RS19390_1923	25.316	158	392
WP_016560406.1	lcl|NZ_LIHE01000009.1_cds_WP_000402849.1_3729	23.629	237	392
WP_016560441.1	lcl|NZ_LIHE01000030.1_cds_WP_001206947.1_2215	32.283	127	174
WP_016560449.1	lcl|NZ_LIHE01000118.1_cds_WP_000347676.1_434	22.488	209	405
WP_016560426.1	lcl|NZ_LIHE01000147.1_cds_WP_000608291.1_856	38.760	258	362
WP_016560426.1	lcl|NZ_LIHE01000034.1_cds_WP_001281953.1_2343	29.551	379	362
WP_016560426.1	lcl|NZ_LIHE01000180.1_cds_WP_000947841.1_1272	30.476	315	362
WP_016560426.1	lcl|NZ_LIHE01000147.1_cds_WP_001198107.1_857	31.014	345	362
WP_016560426.1	lcl|NZ_LIHE01000111.1_cds_WP_000346041.1_353	32.353	272	362
WP_016560426.1	lcl|NZ_LIHE01000266.1_cds_WP_000575181.1_1988	31.786	280	362
WP_016560426.1	lcl|NZ_LIHE01000063.1_cds_WP_001982414.1_3178	24.384	365	362
WP_016560426.1	lcl|NZ_LIHE01000020.1_cds_WP_000538755.1_1537	29.457	258	362
WP_099046747.1	lcl|NZ_LIHE01000018.1_cds_WP_176031292.1_1229	28.030	264	256
WP_099046747.1	lcl|NZ_LIHE01000099.1_cds_WP_103739332.1_3925	27.099	262	256
WP_099046747.1	lcl|NZ_LIHE01000060.1_cds_WP_139325164.1_3127	27.652	264	256
WP_099046747.1	lcl|NZ_LIHE01000125.1_cds_WP_195892417.1_554	28.030	264	256
WP_099046747.1	lcl|NZ_LIHE01000015.1_cds_WP_195892409.1_891	27.273	264	256
WP_099046747.1	lcl|NZ_LIHE01000305.1_cds_AR647_RS19955_2252	36.283	113	256
WP_099046747.1	lcl|NZ_LIHE01000176.1_cds_AR647_RS17440_1204	33.036	112	256
WP_099046747.1	lcl|NZ_LIHE01000260.1_cds_AR647_RS19485_1975	30.189	106	256
WP_099046747.1	lcl|NZ_LIHE01000039.1_cds_WP_139256268.1_2449	38.028	71	256
WP_099046747.1	lcl|NZ_LIHE01000103.1_cds_WP_154598437.1_192	38.028	71	256
WP_099046747.1	lcl|NZ_LIHE01000258.1_cds_AR647_RS19455_1935	28.125	128	256
WP_099046747.1	lcl|NZ_LIHE01000229.1_cds_WP_082271592.1_1745	28.261	92	256
WP_099046747.1	lcl|NZ_LIHE01000269.1_cds_WP_057140118.1_2002	27.907	86	256
WP_099046747.1	lcl|NZ_LIHE01000117.1_cds_WP_057140000.1_422	27.907	86	256
WP_099046747.1	lcl|NZ_LIHE01000018.1_cds_WP_176031292.1_1229	28.030	264	256
WP_099046747.1	lcl|NZ_LIHE01000099.1_cds_WP_103739332.1_3925	27.099	262	256
WP_099046747.1	lcl|NZ_LIHE01000060.1_cds_WP_139325164.1_3127	27.652	264	256
WP_099046747.1	lcl|NZ_LIHE01000125.1_cds_WP_195892417.1_554	28.030	264	256
WP_099046747.1	lcl|NZ_LIHE01000015.1_cds_WP_195892409.1_891	27.273	264	256
