WP_004753574.1	lcl|NZ_JQPM01000100.1_cds_WP_000340715.1_2434	94.186	86	106
WP_004755091.1	lcl|NZ_JQPM01000100.1_cds_WP_000410273.1_2433	96.815	314	314
WP_004755091.1	lcl|NZ_JQPM01000032.1_cds_WP_000744700.1_945	24.471	331	314
WP_004755091.1	lcl|NZ_JQPM01000100.1_cds_WP_000646251.1_2430	26.866	268	314
WP_004755091.1	lcl|NZ_JQPM01000100.1_cds_WP_000723090.1_2362	22.917	288	314
WP_004777161.1	lcl|NZ_JQPM01000100.1_cds_WP_061250446.1_2432	93.973	365	365
WP_004766667.1	lcl|NZ_JQPM01000100.1_cds_WP_000884059.1_2431	96.757	185	185
WP_004766667.1	lcl|NZ_JQPM01000014.1_cds_WP_000351733.1_413	40.714	140	185
WP_004755430.1	lcl|NZ_JQPM01000100.1_cds_WP_000646251.1_2430	98.176	329	329
WP_004755430.1	lcl|NZ_JQPM01000032.1_cds_WP_000744700.1_945	32.381	315	329
WP_004755430.1	lcl|NZ_JQPM01000100.1_cds_WP_000723090.1_2362	31.045	335	329
WP_004755430.1	lcl|NZ_JQPM01000042.1_cds_WP_001984071.1_1163	31.935	310	329
WP_004755430.1	lcl|NZ_JQPM01000004.1_cds_WP_000649923.1_70	29.573	328	329
WP_004755430.1	lcl|NZ_JQPM01000170.1_cds_WP_000709508.1_3376	29.231	325	329
WP_004755430.1	lcl|NZ_JQPM01000042.1_cds_WP_000688696.1_1143	29.455	275	329
WP_004755430.1	lcl|NZ_JQPM01000100.1_cds_WP_001067557.1_2427	27.541	305	329
WP_004755430.1	lcl|NZ_JQPM01000100.1_cds_WP_000475904.1_2379	27.372	274	329
WP_004755430.1	lcl|NZ_JQPM01000100.1_cds_WP_000410273.1_2433	26.101	318	329
WP_004755430.1	lcl|NZ_JQPM01000016.1_cds_WP_017858396.1_500	29.057	265	329
WP_004755430.1	lcl|NZ_JQPM01000058.1_cds_WP_001003561.1_1586	24.699	332	329
WP_004755430.1	lcl|NZ_JQPM01000100.1_cds_WP_000378097.1_2410	24.419	172	329
WP_004758405.1	lcl|NZ_JQPM01000100.1_cds_WP_061250445.1_2429	94.007	267	267
WP_004758405.1	lcl|NZ_JQPM01000100.1_cds_WP_000842260.1_2361	26.842	190	267
WP_004758405.1	lcl|NZ_JQPM01000191.1_cds_WP_000667727.1_3557	30.909	110	267
WP_004758405.1	lcl|NZ_JQPM01000131.1_cds_WP_000805357.1_2919	27.660	188	267
WP_016748627.1	lcl|NZ_JQPM01000100.1_cds_WP_000612798.1_2428	97.446	509	509
WP_016748627.1	lcl|NZ_JQPM01000009.1_cds_WP_061250112.1_307	27.469	324	509
WP_016748627.1	lcl|NZ_JQPM01000009.1_cds_WP_000364507.1_306	31.111	90	509
WP_016748627.1	lcl|NZ_JQPM01000100.1_cds_WP_000612798.1_2428	97.446	509	509
WP_016748627.1	lcl|NZ_JQPM01000009.1_cds_WP_061250112.1_307	27.469	324	509
WP_016748627.1	lcl|NZ_JQPM01000009.1_cds_WP_000364507.1_306	31.111	90	509
WP_004755319.1	lcl|NZ_JQPM01000100.1_cds_WP_001067557.1_2427	96.667	330	330
WP_004755319.1	lcl|NZ_JQPM01000100.1_cds_WP_000646251.1_2430	29.316	307	330
WP_004755319.1	lcl|NZ_JQPM01000042.1_cds_WP_001984071.1_1163	24.632	272	330
WP_004755319.1	lcl|NZ_JQPM01000032.1_cds_WP_000744700.1_945	26.266	316	330
WP_004755319.1	lcl|NZ_JQPM01000100.1_cds_WP_000723090.1_2362	24.925	333	330
WP_004755319.1	lcl|NZ_JQPM01000058.1_cds_WP_001003561.1_1586	27.888	251	330
WP_004755319.1	lcl|NZ_JQPM01000004.1_cds_WP_000649923.1_70	29.644	253	330
WP_004755319.1	lcl|NZ_JQPM01000042.1_cds_WP_000688696.1_1143	25.792	221	330
WP_004754883.1	lcl|NZ_JQPM01000100.1_cds_WP_001198107.1_2426	95.902	366	366
WP_004754883.1	lcl|NZ_JQPM01000100.1_cds_WP_000608295.1_2425	40.000	365	366
WP_004754883.1	lcl|NZ_JQPM01000100.1_cds_WP_061250443.1_2368	33.983	359	366
WP_004754883.1	lcl|NZ_JQPM01000100.1_cds_WP_002106339.1_2409	31.937	382	366
WP_004754883.1	lcl|NZ_JQPM01000042.1_cds_WP_061250291.1_1126	27.968	379	366
WP_004754883.1	lcl|NZ_JQPM01000100.1_cds_WP_002106355.1_2415	32.869	359	366
WP_004754883.1	lcl|NZ_JQPM01000076.1_cds_WP_000538757.1_1998	29.412	357	366
WP_004754883.1	lcl|NZ_JQPM01000094.1_cds_WP_001982414.1_2253	31.579	190	366
WP_016560370.1	lcl|NZ_JQPM01000100.1_cds_WP_000608295.1_2425	96.458	367	367
WP_016560370.1	lcl|NZ_JQPM01000100.1_cds_WP_001198107.1_2426	39.178	365	367
WP_016560370.1	lcl|NZ_JQPM01000100.1_cds_WP_061250443.1_2368	36.043	369	367
WP_016560370.1	lcl|NZ_JQPM01000100.1_cds_WP_002106339.1_2409	31.507	365	367
WP_016560370.1	lcl|NZ_JQPM01000076.1_cds_WP_000538757.1_1998	31.649	376	367
WP_016560370.1	lcl|NZ_JQPM01000100.1_cds_WP_002106355.1_2415	35.385	325	367
WP_016560370.1	lcl|NZ_JQPM01000042.1_cds_WP_061250291.1_1126	30.423	378	367
WP_016560370.1	lcl|NZ_JQPM01000094.1_cds_WP_001982414.1_2253	25.140	358	367
WP_004755296.1	lcl|NZ_JQPM01000100.1_cds_WP_000689743.1_2424	91.544	544	544
WP_004755296.1	lcl|NZ_JQPM01000031.1_cds_WP_236715868.1_925	30.108	93	544
WP_004755296.1	lcl|NZ_JQPM01000100.1_cds_WP_000689743.1_2424	91.544	544	544
WP_004755296.1	lcl|NZ_JQPM01000031.1_cds_WP_236715868.1_925	30.108	93	544
WP_002740998.1	lcl|NZ_JQPM01000100.1_cds_WP_000342716.1_2423	94.717	265	265
WP_002740998.1	lcl|NZ_JQPM01000135.1_cds_WP_001002662.1_3018	46.091	243	265
WP_004777170.1	lcl|NZ_JQPM01000100.1_cds_WP_001246618.1_2422	92.581	310	310
WP_004777170.1	lcl|NZ_JQPM01000055.1_cds_WP_000501205.1_1570	36.513	304	310
WP_004777170.1	lcl|NZ_JQPM01000098.1_cds_WP_001183718.1_2322	26.471	306	310
WP_004777170.1	lcl|NZ_JQPM01000127.1_cds_WP_000279894.1_2846	23.282	262	310
WP_004777170.1	lcl|NZ_JQPM01000100.1_cds_WP_001246618.1_2422	92.581	310	310
WP_004777170.1	lcl|NZ_JQPM01000055.1_cds_WP_000501205.1_1570	36.513	304	310
WP_004777170.1	lcl|NZ_JQPM01000098.1_cds_WP_001183718.1_2322	26.471	306	310
WP_004777170.1	lcl|NZ_JQPM01000127.1_cds_WP_000279894.1_2846	23.282	262	310
WP_004754589.1	lcl|NZ_JQPM01000100.1_cds_WP_000479982.1_2421	94.318	264	264
WP_002733551.1	lcl|NZ_JQPM01000100.1_cds_WP_000715958.1_2420	96.124	129	130
WP_004777167.1	lcl|NZ_JQPM01000100.1_cds_WP_001088861.1_2419	98.611	144	144
WP_004777149.1	lcl|NZ_JQPM01000100.1_cds_WP_000517242.1_2418	95.023	221	221
WP_004777149.1	lcl|NZ_JQPM01000032.1_cds_WP_001079442.1_974	29.487	78	221
WP_004777149.1	lcl|NZ_JQPM01000019.1_cds_WP_001069834.1_640	28.440	109	221
WP_162833666.1	lcl|NZ_JQPM01000046.1_cds_WP_154644864.1_1238	45.312	256	265
WP_162833666.1	lcl|NZ_JQPM01000174.1_cds_JG80_RS17335_3398	41.860	86	265
WP_162833666.1	lcl|NZ_JQPM01000174.1_cds_JG80_RS24365_3399	51.163	43	265
WP_162833666.1	lcl|NZ_JQPM01000174.1_cds_JG80_RS24365_3399	45.000	20	265
WP_162833666.1	lcl|NZ_JQPM01000217.1_cds_JG80_RS23025_3731	29.787	94	265
WP_162833666.1	lcl|NZ_JQPM01000217.1_cds_JG80_RS23025_3731	46.429	56	265
WP_162833666.1	lcl|NZ_JQPM01000046.1_cds_WP_154644864.1_1238	45.312	256	265
WP_162833666.1	lcl|NZ_JQPM01000174.1_cds_JG80_RS17335_3398	41.860	86	265
WP_162833666.1	lcl|NZ_JQPM01000174.1_cds_JG80_RS24365_3399	51.163	43	265
WP_162833666.1	lcl|NZ_JQPM01000174.1_cds_JG80_RS24365_3399	45.000	20	265
WP_162833666.1	lcl|NZ_JQPM01000217.1_cds_JG80_RS23025_3731	29.787	94	265
WP_162833666.1	lcl|NZ_JQPM01000217.1_cds_JG80_RS23025_3731	46.429	56	265
