WP_004753574.1	lcl|NZ_AHQE01000181.1_cds_WP_000340713.1_1220	98.837	86	106
WP_004755091.1	lcl|NZ_AHQE01000181.1_cds_WP_000412665.1_1221	96.795	312	314
WP_004755091.1	lcl|NZ_AHQE01000181.1_cds_WP_000699347.1_1225	24.437	311	314
WP_004755091.1	lcl|NZ_AHQE01000171.1_cds_WP_000744700.1_1476	24.471	331	314
WP_004755091.1	lcl|NZ_AHQE01000064.1_cds_WP_000723094.1_3175	23.264	288	314
WP_004755091.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	21.014	276	314
WP_004766667.1	lcl|NZ_AHQE01000066.1_cds_WP_000351733.1_3085	40.714	140	185
WP_004755430.1	lcl|NZ_AHQE01000181.1_cds_WP_000699347.1_1225	30.659	349	329
WP_004755430.1	lcl|NZ_AHQE01000171.1_cds_WP_000744700.1_1476	32.381	315	329
WP_004755430.1	lcl|NZ_AHQE01000064.1_cds_WP_000723094.1_3175	30.746	335	329
WP_004755430.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	31.457	302	329
WP_004755430.1	lcl|NZ_AHQE01000054.1_cds_WP_001984071.1_3563	31.935	310	329
WP_004755430.1	lcl|NZ_AHQE01000285.1_cds_WP_000649923.1_293	29.573	328	329
WP_004755430.1	lcl|NZ_AHQE01000292.1_cds_WP_000709511.1_117	29.730	333	329
WP_004755430.1	lcl|NZ_AHQE01000054.1_cds_WP_000688695.1_3583	29.091	275	329
WP_004755430.1	lcl|NZ_AHQE01000181.1_cds_WP_000412665.1_1221	25.157	318	329
WP_004755430.1	lcl|NZ_AHQE01000181.1_cds_WP_000377753.1_1268	32.099	162	329
WP_004755430.1	lcl|NZ_AHQE01000149.1_cds_WP_001074783.1_1913	28.302	265	329
WP_004755430.1	lcl|NZ_AHQE01000172.1_cds_WP_001003558.1_1423	25.150	334	329
WP_004755430.1	lcl|NZ_AHQE01000181.1_cds_WP_000048849.1_1245	24.797	246	329
WP_004758405.1	lcl|NZ_AHQE01000181.1_cds_WP_000432841.1_1240	30.043	233	267
WP_004758405.1	lcl|NZ_AHQE01000064.1_cds_WP_000842260.1_3176	26.842	190	267
WP_004758405.1	lcl|NZ_AHQE01000181.1_cds_WP_000869621.1_1267	22.727	242	267
WP_004758405.1	lcl|NZ_AHQE01000094.1_cds_WP_000667727.1_2583	30.909	110	267
WP_004758405.1	lcl|NZ_AHQE01000145.1_cds_WP_000805359.1_2026	28.191	188	267
WP_016748627.1	lcl|NZ_AHQE01000162.1_cds_WP_000291586.1_1634	27.469	324	509
WP_016748627.1	lcl|NZ_AHQE01000162.1_cds_WP_000364507.1_1635	31.111	90	509
WP_016748627.1	lcl|NZ_AHQE01000162.1_cds_WP_000291586.1_1634	27.469	324	509
WP_016748627.1	lcl|NZ_AHQE01000162.1_cds_WP_000364507.1_1635	31.111	90	509
