WP_004753574.1	lcl|NZ_LSSQ01000022.1_cds_WP_004753574.1_2080	100.000	86	106
WP_004755091.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765346.1_2079	97.452	314	314
WP_004755091.1	lcl|NZ_LSSQ01000011.1_cds_WP_004753565.1_1141	24.471	331	314
WP_004755091.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765358.1_2076	25.472	318	314
WP_004755091.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765339.1_2049	24.194	186	314
WP_004755091.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766826.1_1994	23.132	281	314
WP_004777161.1	lcl|NZ_LSSQ01000022.1_cds_WP_020778491.1_2078	99.178	365	365
WP_004766667.1	lcl|NZ_LSSQ01000022.1_cds_WP_004766667.1_2077	100.000	185	185
WP_004766667.1	lcl|NZ_LSSQ01000003.1_cds_WP_004752075.1_339	41.429	140	185
WP_004755430.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765358.1_2076	99.696	329	329
WP_004755430.1	lcl|NZ_LSSQ01000011.1_cds_WP_004753565.1_1141	31.746	315	329
WP_004755430.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765339.1_2049	30.721	319	329
WP_004755430.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766826.1_1994	30.861	337	329
WP_004755430.1	lcl|NZ_LSSQ01000007.1_cds_WP_004766600.1_675	32.686	309	329
WP_004755430.1	lcl|NZ_LSSQ01000011.1_cds_WP_020766960.1_1299	30.154	325	329
WP_004755430.1	lcl|NZ_LSSQ01000007.1_cds_WP_004751412.1_663	30.154	325	329
WP_004755430.1	lcl|NZ_LSSQ01000044.1_cds_WP_020765851.1_2928	27.566	341	329
WP_004755430.1	lcl|NZ_LSSQ01000022.1_cds_WP_004762989.1_2073	28.710	310	329
WP_004755430.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766871.1_2020	24.815	270	329
WP_004755430.1	lcl|NZ_LSSQ01000022.1_cds_WP_002733698.1_2011	26.642	274	329
