WP_004753574.1	lcl|NZ_AFKJ01000105.1_cds_WP_000340715.1_1470	94.186	86	106
WP_004755091.1	lcl|NZ_AFKJ01000105.1_cds_WP_000410273.1_1471	96.815	314	314
WP_004755091.1	lcl|NZ_AFKJ01000105.1_cds_WP_000093099.1_1491	57.143	63	314
WP_004755091.1	lcl|NZ_AFKJ01000020.1_cds_WP_000744700.1_2946	24.471	331	314
WP_004755091.1	lcl|NZ_AFKJ01000105.1_cds_WP_000646250.1_1474	27.239	268	314
WP_004755091.1	lcl|NZ_AFKJ01000105.1_cds_WP_000723090.1_1553	22.917	288	314
WP_004755091.1	lcl|NZ_AFKJ01000105.1_cds_WP_000600889.1_1500	24.194	186	314
WP_004777161.1	lcl|NZ_AFKJ01000105.1_cds_WP_000604524.1_1472	94.247	365	365
WP_004766667.1	lcl|NZ_AFKJ01000105.1_cds_WP_000884059.1_1473	96.757	185	185
WP_004766667.1	lcl|NZ_AFKJ01000118.1_cds_WP_000351733.1_1173	40.714	140	185
WP_004755430.1	lcl|NZ_AFKJ01000105.1_cds_WP_000646250.1_1474	97.568	329	329
WP_004755430.1	lcl|NZ_AFKJ01000020.1_cds_WP_000744700.1_2946	32.381	315	329
WP_004755430.1	lcl|NZ_AFKJ01000105.1_cds_WP_000723090.1_1553	31.045	335	329
WP_004755430.1	lcl|NZ_AFKJ01000105.1_cds_WP_000600889.1_1500	31.677	322	329
WP_004755430.1	lcl|NZ_AFKJ01000122.1_cds_WP_001984071.1_1048	31.935	310	329
WP_004755430.1	lcl|NZ_AFKJ01000012.1_cds_WP_000649925.1_3495	29.573	328	329
WP_004755430.1	lcl|NZ_AFKJ01000233.1_cds_WP_000709511.1_80	29.730	333	329
WP_004755430.1	lcl|NZ_AFKJ01000105.1_cds_WP_000601375.1_1527	25.000	300	329
WP_004755430.1	lcl|NZ_AFKJ01000122.1_cds_WP_000688695.1_1028	29.091	275	329
WP_004755430.1	lcl|NZ_AFKJ01000105.1_cds_WP_001067557.1_1477	27.541	305	329
WP_004755430.1	lcl|NZ_AFKJ01000105.1_cds_WP_000475904.1_1536	27.372	274	329
WP_004755430.1	lcl|NZ_AFKJ01000105.1_cds_WP_000410273.1_1471	26.101	318	329
WP_004755430.1	lcl|NZ_AFKJ01000107.1_cds_WP_001074785.1_1431	29.057	265	329
WP_004755430.1	lcl|NZ_AFKJ01000062.1_cds_WP_001003555.1_2206	25.148	338	329
WP_004755430.1	lcl|NZ_AFKJ01000105.1_cds_WP_000487322.1_1525	26.994	326	329
WP_004758405.1	lcl|NZ_AFKJ01000105.1_cds_WP_000774262.1_1475	93.633	267	267
WP_004758405.1	lcl|NZ_AFKJ01000105.1_cds_WP_000859505.1_1524	26.693	251	267
WP_004758405.1	lcl|NZ_AFKJ01000105.1_cds_WP_000800438.1_1505	25.630	238	267
WP_004758405.1	lcl|NZ_AFKJ01000105.1_cds_WP_000842260.1_1554	26.842	190	267
WP_004758405.1	lcl|NZ_AFKJ01000141.1_cds_WP_000667727.1_781	30.909	110	267
WP_004758405.1	lcl|NZ_AFKJ01000010.1_cds_WP_000805357.1_3594	27.660	188	267
WP_016748627.1	lcl|NZ_AFKJ01000105.1_cds_WP_000612797.1_1476	96.267	509	509
WP_016748627.1	lcl|NZ_AFKJ01000103.1_cds_WP_000291591.1_1595	27.469	324	509
WP_016748627.1	lcl|NZ_AFKJ01000103.1_cds_WP_000364507.1_1596	31.111	90	509
WP_016748627.1	lcl|NZ_AFKJ01000105.1_cds_WP_000612797.1_1476	96.267	509	509
WP_016748627.1	lcl|NZ_AFKJ01000103.1_cds_WP_000291591.1_1595	27.469	324	509
WP_016748627.1	lcl|NZ_AFKJ01000103.1_cds_WP_000364507.1_1596	31.111	90	509
WP_004755319.1	lcl|NZ_AFKJ01000105.1_cds_WP_001067557.1_1477	96.667	330	330
WP_004755319.1	lcl|NZ_AFKJ01000105.1_cds_WP_000646250.1_1474	28.990	307	330
WP_004755319.1	lcl|NZ_AFKJ01000105.1_cds_WP_000600889.1_1500	27.068	266	330
WP_004755319.1	lcl|NZ_AFKJ01000122.1_cds_WP_001984071.1_1048	24.632	272	330
WP_004755319.1	lcl|NZ_AFKJ01000020.1_cds_WP_000744700.1_2946	26.266	316	330
WP_004755319.1	lcl|NZ_AFKJ01000062.1_cds_WP_001003555.1_2206	28.287	251	330
WP_004755319.1	lcl|NZ_AFKJ01000105.1_cds_WP_000723090.1_1553	24.925	333	330
WP_004755319.1	lcl|NZ_AFKJ01000012.1_cds_WP_000649925.1_3495	29.644	253	330
WP_004755319.1	lcl|NZ_AFKJ01000122.1_cds_WP_000688695.1_1028	25.792	221	330
WP_004755319.1	lcl|NZ_AFKJ01000105.1_cds_WP_000601375.1_1527	25.362	276	330
WP_004755319.1	lcl|NZ_AFKJ01000105.1_cds_WP_000487322.1_1525	26.855	283	330
WP_004754883.1	lcl|NZ_AFKJ01000105.1_cds_WP_001198107.1_1478	95.902	366	366
WP_004754883.1	lcl|NZ_AFKJ01000105.1_cds_WP_000608295.1_1479	40.000	365	366
WP_004754883.1	lcl|NZ_AFKJ01000105.1_cds_WP_000575178.1_1547	34.262	359	366
WP_004754883.1	lcl|NZ_AFKJ01000186.1_cds_WP_001281953.1_307	28.232	379	366
WP_004754883.1	lcl|NZ_AFKJ01000105.1_cds_WP_000346036.1_1508	28.090	356	366
WP_004754883.1	lcl|NZ_AFKJ01000105.1_cds_WP_000582222.1_1489	32.958	355	366
WP_004754883.1	lcl|NZ_AFKJ01000025.1_cds_WP_000538752.1_2863	29.412	357	366
WP_004754883.1	lcl|NZ_AFKJ01000105.1_cds_WP_000947844.1_1501	26.957	345	366
WP_004754883.1	lcl|NZ_AFKJ01000049.1_cds_WP_001982414.1_2429	31.579	190	366
WP_016560370.1	lcl|NZ_AFKJ01000105.1_cds_WP_000608295.1_1479	96.458	367	367
WP_016560370.1	lcl|NZ_AFKJ01000105.1_cds_WP_001198107.1_1478	39.178	365	367
WP_016560370.1	lcl|NZ_AFKJ01000105.1_cds_WP_000575178.1_1547	36.043	369	367
WP_016560370.1	lcl|NZ_AFKJ01000025.1_cds_WP_000538752.1_2863	31.649	376	367
WP_016560370.1	lcl|NZ_AFKJ01000105.1_cds_WP_000582222.1_1489	35.692	325	367
