WP_004753574.1	lcl|NZ_JQQF01000007.1_cds_WP_000340715.1_278	94.186	86	106
WP_004755091.1	lcl|NZ_JQQF01000007.1_cds_WP_000410273.1_277	96.815	314	314
WP_004755091.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	24.471	331	314
WP_004755091.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	26.866	268	314
WP_004755091.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	22.917	288	314
WP_004777161.1	lcl|NZ_JQQF01000007.1_cds_WP_000604524.1_276	94.247	365	365
WP_004766667.1	lcl|NZ_JQQF01000007.1_cds_WP_000884059.1_275	96.757	185	185
WP_004766667.1	lcl|NZ_JQQF01000069.1_cds_WP_000351733.1_1998	40.714	140	185
WP_004755430.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	98.176	329	329
WP_004755430.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	32.381	315	329
WP_004755430.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	31.045	335	329
WP_004755430.1	lcl|NZ_JQQF01000104.1_cds_WP_001984071.1_2716	31.935	310	329
WP_004755430.1	lcl|NZ_JQQF01000035.1_cds_WP_000649923.1_1001	29.573	328	329
WP_004755430.1	lcl|NZ_JQQF01000127.1_cds_WP_000709513.1_3023	29.730	333	329
WP_004755430.1	lcl|NZ_JQQF01000104.1_cds_WP_000688696.1_2736	29.455	275	329
WP_004755430.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	27.541	305	329
WP_004755430.1	lcl|NZ_JQQF01000074.1_cds_WP_061296159.1_2149	27.372	274	329
WP_004755430.1	lcl|NZ_JQQF01000007.1_cds_WP_000410273.1_277	26.101	318	329
WP_004755430.1	lcl|NZ_JQQF01000080.1_cds_WP_001074784.1_2321	29.057	265	329
WP_004755430.1	lcl|NZ_JQQF01000159.1_cds_WP_001003557.1_3362	25.000	332	329
WP_004755430.1	lcl|NZ_JQQF01000007.1_cds_WP_000378097.1_254	24.419	172	329
WP_004758405.1	lcl|NZ_JQQF01000007.1_cds_WP_000774262.1_273	93.633	267	267
WP_004758405.1	lcl|NZ_JQQF01000074.1_cds_WP_000842260.1_2131	26.842	190	267
WP_004758405.1	lcl|NZ_JQQF01000024.1_cds_WP_000667727.1_731	30.909	110	267
WP_004758405.1	lcl|NZ_JQQF01000065.1_cds_WP_000805357.1_1906	27.660	188	267
WP_016748627.1	lcl|NZ_JQQF01000007.1_cds_WP_000612797.1_272	96.267	509	509
WP_016748627.1	lcl|NZ_JQQF01000009.1_cds_WP_000291586.1_353	27.469	324	509
WP_016748627.1	lcl|NZ_JQQF01000009.1_cds_WP_000364507.1_354	31.111	90	509
WP_016748627.1	lcl|NZ_JQQF01000007.1_cds_WP_000612797.1_272	96.267	509	509
WP_016748627.1	lcl|NZ_JQQF01000009.1_cds_WP_000291586.1_353	27.469	324	509
WP_016748627.1	lcl|NZ_JQQF01000009.1_cds_WP_000364507.1_354	31.111	90	509
WP_004755319.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	96.667	330	330
WP_004755319.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	29.316	307	330
WP_004755319.1	lcl|NZ_JQQF01000104.1_cds_WP_001984071.1_2716	24.632	272	330
WP_004755319.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	26.266	316	330
WP_004755319.1	lcl|NZ_JQQF01000159.1_cds_WP_001003557.1_3362	28.287	251	330
WP_004755319.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	24.925	333	330
WP_004755319.1	lcl|NZ_JQQF01000035.1_cds_WP_000649923.1_1001	29.644	253	330
WP_004755319.1	lcl|NZ_JQQF01000104.1_cds_WP_000688696.1_2736	25.792	221	330
WP_004754883.1	lcl|NZ_JQQF01000007.1_cds_WP_001198107.1_270	95.902	366	366
