WP_004753574.1	lcl|NZ_AFLI01000200.1_cds_WP_000340715.1_971	94.186	86	106
WP_004755091.1	lcl|NZ_AFLI01000200.1_cds_WP_000410273.1_970	96.815	314	314
WP_004755091.1	lcl|NZ_AFLI01000007.1_cds_WP_000093099.1_3640	57.143	63	314
WP_004755091.1	lcl|NZ_AFLI01000166.1_cds_WP_000744700.1_1426	24.471	331	314
WP_004755091.1	lcl|NZ_AFLI01000200.1_cds_WP_000646250.1_967	27.239	268	314
WP_004755091.1	lcl|NZ_AFLI01000344.1_cds_WP_000723090.1_73	22.917	288	314
WP_004755091.1	lcl|NZ_AFLI01000009.1_cds_WP_000600889.1_3622	24.194	186	314
WP_004777161.1	lcl|NZ_AFLI01000200.1_cds_WP_000604524.1_969	94.247	365	365
WP_004766667.1	lcl|NZ_AFLI01000200.1_cds_WP_000884059.1_968	96.757	185	185
WP_004766667.1	lcl|NZ_AFLI01000123.1_cds_WP_000351733.1_1831	40.714	140	185
WP_004755430.1	lcl|NZ_AFLI01000200.1_cds_WP_000646250.1_967	97.568	329	329
WP_004755430.1	lcl|NZ_AFLI01000166.1_cds_WP_000744700.1_1426	32.381	315	329
WP_004755430.1	lcl|NZ_AFLI01000344.1_cds_WP_000723090.1_73	31.045	335	329
WP_004755430.1	lcl|NZ_AFLI01000009.1_cds_WP_000600889.1_3622	31.677	322	329
WP_004755430.1	lcl|NZ_AFLI01000112.1_cds_WP_001984071.1_1994	31.935	310	329
WP_004755430.1	lcl|NZ_AFLI01000060.1_cds_WP_000649925.1_2773	29.573	328	329
WP_004755430.1	lcl|NZ_AFLI01000328.1_cds_WP_000709511.1_267	29.730	333	329
WP_004755430.1	lcl|NZ_AFLI01000009.1_cds_WP_000601375.1_3595	25.000	300	329
WP_004755430.1	lcl|NZ_AFLI01000112.1_cds_WP_000688695.1_2014	29.091	275	329
WP_004755430.1	lcl|NZ_AFLI01000007.1_cds_WP_001067557.1_3654	27.541	305	329
WP_004755430.1	lcl|NZ_AFLI01000009.1_cds_WP_000475904.1_3586	27.372	274	329
WP_004755430.1	lcl|NZ_AFLI01000200.1_cds_WP_000410273.1_970	26.101	318	329
WP_004755430.1	lcl|NZ_AFLI01000074.1_cds_WP_001074785.1_2547	29.057	265	329
WP_004755430.1	lcl|NZ_AFLI01000329.1_cds_WP_001003555.1_265	25.148	338	329
WP_004755430.1	lcl|NZ_AFLI01000009.1_cds_WP_000487322.1_3597	26.994	326	329
WP_004758405.1	lcl|NZ_AFLI01000200.1_cds_WP_000774262.1_966	93.633	267	267
WP_004758405.1	lcl|NZ_AFLI01000009.1_cds_WP_000859505.1_3598	26.693	251	267
WP_004758405.1	lcl|NZ_AFLI01000009.1_cds_WP_000800438.1_3617	25.630	238	267
WP_004758405.1	lcl|NZ_AFLI01000344.1_cds_WP_000842260.1_74	26.842	190	267
