WP_004753574.1	lcl|NZ_RQGA01000001.1_cds_WP_135575440.1_2956	62.821	78	106
WP_004755091.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	81.290	310	314
WP_004755091.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	28.115	313	314
WP_004755091.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	23.148	324	314
WP_004755091.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	26.182	275	314
WP_004755091.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	27.222	180	314
WP_004755091.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	23.529	170	314
WP_004777161.1	lcl|NZ_RQGA01000001.1_cds_WP_135575169.1_2953	55.742	357	365
WP_004766667.1	lcl|NZ_RQGA01000014.1_cds_WP_135580406.1_1523	31.452	124	185
WP_004755430.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	30.892	314	329
WP_004755430.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	30.351	313	329
WP_004755430.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	27.327	333	329
WP_004755430.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	29.032	341	329
WP_004755430.1	lcl|NZ_RQGA01000003.1_cds_WP_135576409.1_452	30.032	313	329
WP_004755430.1	lcl|NZ_RQGA01000003.1_cds_WP_135576103.1_277	28.313	332	329
WP_004755430.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	28.115	313	329
WP_004755430.1	lcl|NZ_RQGA01000001.1_cds_WP_135575119.1_2923	26.957	230	329
WP_004755430.1	lcl|NZ_RQGA01000001.1_cds_WP_135575134.1_2935	26.183	317	329
WP_004755430.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	25.633	316	329
WP_004755430.1	lcl|NZ_RQGA01000014.1_cds_WP_135580062.1_1137	26.241	282	329
