WP_004753574.1	lcl|NZ_ANIH01000018.1_cds_WP_004753574.1_540	100.000	86	106
WP_004755091.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	97.452	314	314
WP_004755091.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	24.471	331	314
WP_004755091.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	25.472	318	314
WP_004755091.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	24.194	186	314
WP_004755091.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	23.132	281	314
WP_004777161.1	lcl|NZ_ANIH01000018.1_cds_WP_020778491.1_538	99.178	365	365
WP_004766667.1	lcl|NZ_ANIH01000018.1_cds_WP_004766667.1_537	100.000	185	185
WP_004766667.1	lcl|NZ_ANIH01000071.1_cds_WP_004752075.1_1518	41.429	140	185
WP_004755430.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	99.696	329	329
WP_004755430.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	31.746	315	329
WP_004755430.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	30.721	319	329
WP_004755430.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	30.861	337	329
WP_004755430.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	32.686	309	329
WP_004755430.1	lcl|NZ_ANIH01000156.1_cds_WP_020766960.1_3208	30.154	325	329
WP_004755430.1	lcl|NZ_ANIH01000083.1_cds_WP_004751412.1_1739	30.154	325	329
WP_004755430.1	lcl|NZ_ANIH01000061.1_cds_WP_020765851.1_1386	27.566	341	329
WP_004755430.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	28.710	310	329
WP_004755430.1	lcl|NZ_ANIH01000144.1_cds_WP_020766871.1_2971	24.815	270	329
WP_004755430.1	lcl|NZ_ANIH01000144.1_cds_WP_002733698.1_2979	26.642	274	329
WP_004755430.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	24.843	318	329
WP_004755430.1	lcl|NZ_ANIH01000014.1_cds_WP_020765261.1_425	30.000	180	329
WP_004755430.1	lcl|NZ_ANIH01000168.1_cds_WP_020767228.1_3624	29.213	267	329
WP_004755430.1	lcl|NZ_ANIH01000017.1_cds_WP_004766563.1_466	26.255	259	329
WP_004755430.1	lcl|NZ_ANIH01000144.1_cds_WP_020766840.1_2969	27.160	324	329
WP_004755430.1	lcl|NZ_ANIH01000037.1_cds_WP_020765537.1_821	32.031	128	329
WP_004758405.1	lcl|NZ_ANIH01000018.1_cds_WP_004762941.1_535	99.251	267	267
WP_004758405.1	lcl|NZ_ANIH01000144.1_cds_WP_020766834.1_2968	26.295	251	267
WP_004758405.1	lcl|NZ_ANIH01000018.1_cds_WP_000800438.1_504	25.630	238	267
WP_004758405.1	lcl|NZ_ANIH01000144.1_cds_WP_020766865.1_2997	26.455	189	267
WP_004758405.1	lcl|NZ_ANIH01000061.1_cds_WP_020778860.1_1407	27.807	187	267
WP_004758405.1	lcl|NZ_ANIH01000101.1_cds_WP_004758210.1_2172	27.660	188	267
WP_016748627.1	lcl|NZ_ANIH01000018.1_cds_WP_016753424.1_534	99.804	509	509
WP_016748627.1	lcl|NZ_ANIH01000157.1_cds_WP_004751764.1_3237	26.364	330	509
WP_016748627.1	lcl|NZ_ANIH01000157.1_cds_WP_020766999.1_3238	31.111	90	509
WP_016748627.1	lcl|NZ_ANIH01000018.1_cds_WP_016753424.1_534	99.804	509	509
WP_016748627.1	lcl|NZ_ANIH01000157.1_cds_WP_004751764.1_3237	26.364	330	509
WP_016748627.1	lcl|NZ_ANIH01000157.1_cds_WP_020766999.1_3238	31.111	90	509
WP_004755319.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	99.394	330	330
WP_004755319.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	28.710	310	330
WP_004755319.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	25.461	271	330
WP_004755319.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	25.564	266	330
WP_004755319.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	25.749	334	330
WP_004755319.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	26.812	276	330
WP_004755319.1	lcl|NZ_ANIH01000014.1_cds_WP_020765261.1_425	27.092	251	330
WP_004755319.1	lcl|NZ_ANIH01000156.1_cds_WP_020766960.1_3208	29.644	253	330
WP_004755319.1	lcl|NZ_ANIH01000061.1_cds_WP_020765851.1_1386	25.551	227	330
