WP_004753574.1	lcl|NZ_JADDWZ010000021.1_cds_WP_002725873.1_1012	89.535	86	106
WP_004755091.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669917.1_1013	92.903	310	314
WP_004755091.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	22.630	327	314
WP_004755091.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	22.302	278	314
WP_004755091.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669957.1_2463	25.294	170	314
WP_004755091.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	23.488	281	314
WP_004755091.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	22.941	170	314
WP_004755091.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	27.586	203	314
WP_004766667.1	lcl|NZ_JADDWZ010000001.1_cds_WP_002750963.1_873	34.337	166	185
WP_004766667.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669938.1_1044	34.463	177	185
WP_004755430.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	31.153	321	329
WP_004755430.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	30.794	315	329
WP_004755430.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	31.642	335	329
WP_004755430.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	31.190	311	329
WP_004755430.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669957.1_2463	28.852	305	329
WP_004755430.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	27.566	341	329
WP_004755430.1	lcl|NZ_JADDWZ010000035.1_cds_WP_002754065.1_1649	28.485	330	329
WP_004755430.1	lcl|NZ_JADDWZ010000020.1_cds_WP_011671143.1_966	30.351	313	329
WP_004755430.1	lcl|NZ_JADDWZ010000003.1_cds_WP_011671074.1_1852	25.148	338	329
WP_004755430.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669917.1_1013	27.711	249	329
WP_004755430.1	lcl|NZ_JADDWZ010000011.1_cds_WP_017859386.1_204	26.217	267	329
WP_004755430.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669959.1_2461	27.854	219	329
WP_004755430.1	lcl|NZ_JADDWZ010000056.1_cds_WP_011669202.1_2424	24.629	337	329
WP_004758405.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669956.1_2464	26.840	231	267
WP_004758405.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669974.1_2611	26.455	189	267
WP_004758405.1	lcl|NZ_JADDWZ010000034.1_cds_WP_011670832.1_1609	32.727	110	267
WP_004758405.1	lcl|NZ_JADDWZ010000085.1_cds_WP_002766579.1_3164	26.882	186	267
