WP_004753574.1	lcl|NZ_AFJK02000004.1_cds_WP_000340715.1_3791	94.186	86	106
WP_004755091.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	96.815	314	314
WP_004755091.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	24.471	331	314
WP_004755091.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	27.239	268	314
WP_004755091.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	22.837	289	314
WP_004755091.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	21.245	273	314
WP_004777161.1	lcl|NZ_AFJK02000004.1_cds_WP_001967810.1_3789	93.973	365	365
WP_004766667.1	lcl|NZ_AFJK02000004.1_cds_WP_000884059.1_3788	96.757	185	185
WP_004766667.1	lcl|NZ_AFJK02000027.1_cds_WP_000351733.1_2325	40.714	140	185
WP_004755430.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	97.568	329	329
WP_004755430.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	32.381	315	329
WP_004755430.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	30.448	335	329
WP_004755430.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	31.935	310	329
WP_004755430.1	lcl|NZ_AFJK02000004.1_cds_WP_000699346.1_3773	29.762	336	329
WP_004755430.1	lcl|NZ_AFJK02000058.1_cds_WP_000649923.1_563	29.573	328	329
WP_004755430.1	lcl|NZ_AFJK02000031.1_cds_WP_000709513.1_2041	29.730	333	329
WP_004755430.1	lcl|NZ_AFJK02000012.1_cds_WP_000688696.1_3245	29.455	275	329
WP_004755430.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	27.541	305	329
WP_004755430.1	lcl|NZ_AFJK02000004.1_cds_WP_000475904.1_3730	27.372	274	329
WP_004755430.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	26.101	318	329
WP_004755430.1	lcl|NZ_AFJK02000053.1_cds_WP_001074785.1_919	29.057	265	329
WP_004755430.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	26.045	311	329
WP_004755430.1	lcl|NZ_AFJK02000048.1_cds_WP_001003557.1_1406	25.000	332	329
WP_004758405.1	lcl|NZ_AFJK02000004.1_cds_WP_000774256.1_3786	93.633	267	267
WP_004758405.1	lcl|NZ_AFJK02000004.1_cds_WP_000842260.1_3712	26.842	190	267
WP_004758405.1	lcl|NZ_AFJK02000065.1_cds_WP_000667727.1_54	30.909	110	267
WP_004758405.1	lcl|NZ_AFJK02000050.1_cds_WP_000805359.1_1293	28.191	188	267
WP_016748627.1	lcl|NZ_AFJK02000004.1_cds_WP_000612794.1_3785	97.053	509	509
WP_016748627.1	lcl|NZ_AFJK02000053.1_cds_WP_000291586.1_992	27.469	324	509
WP_016748627.1	lcl|NZ_AFJK02000053.1_cds_WP_000364507.1_991	31.111	90	509
WP_016748627.1	lcl|NZ_AFJK02000004.1_cds_WP_000612794.1_3785	97.053	509	509
WP_016748627.1	lcl|NZ_AFJK02000053.1_cds_WP_000291586.1_992	27.469	324	509
WP_016748627.1	lcl|NZ_AFJK02000053.1_cds_WP_000364507.1_991	31.111	90	509
WP_004755319.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	96.364	330	330
WP_004755319.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	28.990	307	330
WP_004755319.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	24.632	272	330
WP_004755319.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	26.266	316	330
WP_004755319.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	24.925	333	330
WP_004755319.1	lcl|NZ_AFJK02000048.1_cds_WP_001003557.1_1406	28.287	251	330
WP_004755319.1	lcl|NZ_AFJK02000004.1_cds_WP_000699346.1_3773	27.907	215	330
WP_004755319.1	lcl|NZ_AFJK02000058.1_cds_WP_000649923.1_563	29.644	253	330
WP_004755319.1	lcl|NZ_AFJK02000012.1_cds_WP_000688696.1_3245	25.792	221	330
WP_004754883.1	lcl|NZ_AFJK02000004.1_cds_WP_000575178.1_3719	34.262	359	366
WP_004754883.1	lcl|NZ_AFJK02000065.1_cds_WP_001281953.1_60	28.232	379	366
WP_004754883.1	lcl|NZ_AFJK02000004.1_cds_WP_000172653.1_3755	31.300	377	366
WP_004754883.1	lcl|NZ_AFJK02000004.1_cds_WP_000331751.1_3761	32.958	355	366
WP_004754883.1	lcl|NZ_AFJK02000062.1_cds_WP_000538750.1_455	29.412	357	366
WP_004754883.1	lcl|NZ_AFJK02000025.1_cds_WP_001982414.1_2635	31.579	190	366
WP_016560370.1	lcl|NZ_AFJK02000004.1_cds_WP_000575178.1_3719	36.043	369	367
WP_016560370.1	lcl|NZ_AFJK02000004.1_cds_WP_000172653.1_3755	32.295	353	367
WP_016560370.1	lcl|NZ_AFJK02000062.1_cds_WP_000538750.1_455	31.649	376	367
WP_016560370.1	lcl|NZ_AFJK02000004.1_cds_WP_000331751.1_3761	35.692	325	367
WP_016560370.1	lcl|NZ_AFJK02000065.1_cds_WP_001281953.1_60	30.423	378	367
WP_016560370.1	lcl|NZ_AFJK02000025.1_cds_WP_001982414.1_2635	25.140	358	367
WP_004755296.1	lcl|NZ_AFJK02000004.1_cds_WP_000776640.1_3783	37.912	546	544
WP_004755296.1	lcl|NZ_AFJK02000004.1_cds_WP_000776640.1_3783	37.912	546	544
WP_002740998.1	lcl|NZ_AFJK02000004.1_cds_WP_000424609.1_3782	67.045	264	265
WP_002740998.1	lcl|NZ_AFJK02000032.1_cds_WP_001002663.1_2019	46.091	243	265
WP_004777170.1	lcl|NZ_AFJK02000004.1_cds_WP_002074065.1_3781	89.032	310	310
WP_004777170.1	lcl|NZ_AFJK02000004.1_cds_WP_000501205.1_3948	36.513	304	310
WP_004777170.1	lcl|NZ_AFJK02000024.1_cds_WP_001183723.1_2777	26.471	306	310
WP_004777170.1	lcl|NZ_AFJK02000027.1_cds_WP_000279894.1_2253	23.282	262	310
WP_004777170.1	lcl|NZ_AFJK02000004.1_cds_WP_002074065.1_3781	89.032	310	310
