WP_004753574.1	lcl|NZ_LCZF01000044.1_cds_WP_000340715.1_1011	94.186	86	106
WP_004755091.1	lcl|NZ_LCZF01000044.1_cds_WP_000410273.1_1012	96.815	314	314
WP_004755091.1	lcl|NZ_LCZF01000110.1_cds_WP_000744700.1_2509	24.471	331	314
WP_004755091.1	lcl|NZ_LCZF01000044.1_cds_WP_000646253.1_1015	27.239	268	314
WP_004755091.1	lcl|NZ_LCZF01000083.1_cds_WP_000723090.1_1809	22.917	288	314
WP_004755091.1	lcl|NZ_LCZF01000077.1_cds_WP_001033107.1_1606	21.245	273	314
WP_004777161.1	lcl|NZ_LCZF01000044.1_cds_WP_000604524.1_1013	94.247	365	365
WP_004766667.1	lcl|NZ_LCZF01000044.1_cds_WP_000884060.1_1014	96.757	185	185
WP_004766667.1	lcl|NZ_LCZF01000113.1_cds_WP_000351733.1_2600	40.714	140	185
WP_004755430.1	lcl|NZ_LCZF01000044.1_cds_WP_000646253.1_1015	97.872	329	329
WP_004755430.1	lcl|NZ_LCZF01000110.1_cds_WP_000744700.1_2509	32.381	315	329
WP_004755430.1	lcl|NZ_LCZF01000083.1_cds_WP_000723090.1_1809	31.045	335	329
WP_004755430.1	lcl|NZ_LCZF01000139.1_cds_WP_001984071.1_3444	31.935	310	329
WP_004755430.1	lcl|NZ_LCZF01000154.1_cds_AAY48_RS19425_3835	29.464	336	329
WP_004755430.1	lcl|NZ_LCZF01000015.1_cds_WP_000649924.1_359	29.573	328	329
WP_004755430.1	lcl|NZ_LCZF01000139.1_cds_WP_000709511.1_3454	29.730	333	329
WP_004755430.1	lcl|NZ_LCZF01000010.1_cds_WP_000688696.1_242	29.455	275	329
WP_004755430.1	lcl|NZ_LCZF01000044.1_cds_WP_001067558.1_1018	27.869	305	329
WP_004755430.1	lcl|NZ_LCZF01000070.1_cds_WP_000475901.1_1565	27.132	258	329
WP_004755430.1	lcl|NZ_LCZF01000044.1_cds_WP_000410273.1_1012	26.101	318	329
WP_004755430.1	lcl|NZ_LCZF01000124.1_cds_WP_001074783.1_3089	28.302	265	329
WP_004755430.1	lcl|NZ_LCZF01000077.1_cds_WP_001033107.1_1606	26.045	311	329
WP_004755430.1	lcl|NZ_LCZF01000130.1_cds_WP_001003562.1_3264	24.850	334	329
WP_004758405.1	lcl|NZ_LCZF01000044.1_cds_WP_000774261.1_1016	94.007	267	267
