WP_004753574.1	lcl|NZ_MUKL01000007.1_cds_WP_000340715.1_3635	94.186	86	106
WP_004755091.1	lcl|NZ_MUKL01000007.1_cds_WP_000410273.1_3636	96.815	314	314
WP_004755091.1	lcl|NZ_MUKL01000002.1_cds_WP_000744695.1_1953	24.471	331	314
WP_004755091.1	lcl|NZ_MUKL01000007.1_cds_WP_000646255.1_3639	27.239	268	314
WP_004755091.1	lcl|NZ_MUKL01000008.1_cds_WP_000723081.1_3731	22.917	288	314
WP_004755091.1	lcl|NZ_MUKL01000024.1_cds_WP_000649929.1_1550	26.911	327	314
WP_004755091.1	lcl|NZ_MUKL01000008.1_cds_WP_000600891.1_3679	24.194	186	314
WP_004777161.1	lcl|NZ_MUKL01000007.1_cds_WP_000604524.1_3637	94.247	365	365
WP_004766667.1	lcl|NZ_MUKL01000007.1_cds_WP_000884059.1_3638	96.757	185	185
WP_004766667.1	lcl|NZ_MUKL01000004.1_cds_WP_000351733.1_2931	40.714	140	185
WP_004755430.1	lcl|NZ_MUKL01000007.1_cds_WP_000646255.1_3639	97.264	329	329
WP_004755430.1	lcl|NZ_MUKL01000002.1_cds_WP_000744695.1_1953	32.381	315	329
WP_004755430.1	lcl|NZ_MUKL01000008.1_cds_WP_000600891.1_3679	31.988	322	329
WP_004755430.1	lcl|NZ_MUKL01000008.1_cds_WP_000723081.1_3731	31.045	335	329
WP_004755430.1	lcl|NZ_MUKL01000005.1_cds_WP_002064390.1_3184	31.613	310	329
WP_004755430.1	lcl|NZ_MUKL01000024.1_cds_WP_000649929.1_1550	29.573	328	329
WP_004755430.1	lcl|NZ_MUKL01000005.1_cds_WP_000709511.1_3174	29.730	333	329
WP_004755430.1	lcl|NZ_MUKL01000008.1_cds_WP_000601375.1_3706	25.000	300	329
WP_004755430.1	lcl|NZ_MUKL01000005.1_cds_WP_000688698.1_3205	29.455	275	329
WP_004755430.1	lcl|NZ_MUKL01000007.1_cds_WP_001067557.1_3642	27.541	305	329
WP_004755430.1	lcl|NZ_MUKL01000008.1_cds_WP_000475897.1_3714	27.372	274	329
WP_004755430.1	lcl|NZ_MUKL01000007.1_cds_WP_000410273.1_3636	26.101	318	329
WP_004755430.1	lcl|NZ_MUKL01000028.1_cds_WP_001074779.1_1793	28.679	265	329
