WP_004753574.1	lcl|NZ_AOWU01000073.1_cds_WP_000340715.1_911	94.186	86	106
WP_004755091.1	lcl|NZ_AOWU01000073.1_cds_WP_000410266.1_910	96.497	314	314
WP_004755091.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	24.471	331	314
WP_004755091.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	26.866	268	314
WP_004755091.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	23.264	288	314
WP_004777161.1	lcl|NZ_AOWU01000073.1_cds_WP_000604525.1_909	93.699	365	365
WP_004766667.1	lcl|NZ_AOWU01000073.1_cds_WP_000884059.1_908	96.757	185	185
WP_004766667.1	lcl|NZ_AOWU01000079.1_cds_WP_000351733.1_971	40.714	140	185
WP_004755430.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	97.568	329	329
WP_004755430.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	32.381	315	329
WP_004755430.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	30.746	335	329
WP_004755430.1	lcl|NZ_AOWU01000182.1_cds_WP_002072074.1_2866	31.613	310	329
WP_004755430.1	lcl|NZ_AOWU01000142.1_cds_WP_000649924.1_1965	29.573	328	329
WP_004755430.1	lcl|NZ_AOWU01000181.1_cds_WP_000709508.1_2856	29.231	325	329
WP_004755430.1	lcl|NZ_AOWU01000143.1_cds_WP_000688696.1_2010	29.455	275	329
WP_004755430.1	lcl|NZ_AOWU01000073.1_cds_WP_001067557.1_904	27.541	305	329
WP_004755430.1	lcl|NZ_AOWU01000047.1_cds_WP_000475901.1_563	27.132	258	329
WP_004755430.1	lcl|NZ_AOWU01000073.1_cds_WP_000410266.1_910	25.786	318	329
WP_004755430.1	lcl|NZ_AOWU01000195.1_cds_WP_001074779.1_3244	28.679	265	329
WP_004755430.1	lcl|NZ_AOWU01000086.1_cds_WP_001003560.1_1058	24.852	338	329
WP_004755430.1	lcl|NZ_AOWU01000074.1_cds_WP_000378097.1_923	24.419	172	329
WP_004758405.1	lcl|NZ_AOWU01000073.1_cds_WP_000774259.1_906	93.633	267	267
WP_004758405.1	lcl|NZ_AOWU01000078.1_cds_WP_000842260.1_961	26.842	190	267
WP_004758405.1	lcl|NZ_AOWU01000144.1_cds_WP_000667727.1_2029	30.909	110	267
WP_004758405.1	lcl|NZ_AOWU01000180.1_cds_WP_000805357.1_2816	27.660	188	267
WP_016748627.1	lcl|NZ_AOWU01000073.1_cds_WP_002072162.1_905	97.250	509	509
WP_016748627.1	lcl|NZ_AOWU01000008.1_cds_WP_000291581.1_87	27.469	324	509
WP_016748627.1	lcl|NZ_AOWU01000008.1_cds_WP_000364504.1_86	31.111	90	509
WP_016748627.1	lcl|NZ_AOWU01000073.1_cds_WP_002072162.1_905	97.250	509	509
WP_016748627.1	lcl|NZ_AOWU01000008.1_cds_WP_000291581.1_87	27.469	324	509
WP_016748627.1	lcl|NZ_AOWU01000008.1_cds_WP_000364504.1_86	31.111	90	509
WP_004755319.1	lcl|NZ_AOWU01000073.1_cds_WP_001067557.1_904	96.667	330	330
WP_004755319.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	29.316	307	330
WP_004755319.1	lcl|NZ_AOWU01000182.1_cds_WP_002072074.1_2866	25.000	272	330
WP_004755319.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	26.582	316	330
WP_004755319.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	24.625	333	330
WP_004755319.1	lcl|NZ_AOWU01000086.1_cds_WP_001003560.1_1058	27.888	251	330
WP_004755319.1	lcl|NZ_AOWU01000142.1_cds_WP_000649924.1_1965	29.644	253	330
WP_004755319.1	lcl|NZ_AOWU01000143.1_cds_WP_000688696.1_2010	25.792	221	330
WP_004754883.1	lcl|NZ_AOWU01000073.1_cds_WP_001198107.1_903	95.902	366	366
WP_004754883.1	lcl|NZ_AOWU01000073.1_cds_WP_000608294.1_902	39.726	365	366
WP_004754883.1	lcl|NZ_AOWU01000047.1_cds_WP_000575181.1_552	33.705	359	366
WP_004754883.1	lcl|NZ_AOWU01000074.1_cds_WP_000172659.1_922	31.937	382	366
WP_004754883.1	lcl|NZ_AOWU01000001.1_cds_WP_001281953.1_1	28.232	379	366
WP_004754883.1	lcl|NZ_AOWU01000105.1_cds_WP_000228801.1_1260	33.136	338	366
WP_004754883.1	lcl|NZ_AOWU01000178.1_cds_WP_000538754.1_2797	29.412	357	366
WP_004754883.1	lcl|NZ_AOWU01000111.1_cds_WP_001982414.1_1399	31.579	190	366
WP_016560370.1	lcl|NZ_AOWU01000073.1_cds_WP_000608294.1_902	96.730	367	367
WP_016560370.1	lcl|NZ_AOWU01000073.1_cds_WP_001198107.1_903	39.178	365	367
WP_016560370.1	lcl|NZ_AOWU01000047.1_cds_WP_000575181.1_552	35.772	369	367
WP_016560370.1	lcl|NZ_AOWU01000074.1_cds_WP_000172659.1_922	31.967	366	367
WP_016560370.1	lcl|NZ_AOWU01000178.1_cds_WP_000538754.1_2797	31.649	376	367
WP_016560370.1	lcl|NZ_AOWU01000105.1_cds_WP_000228801.1_1260	33.243	367	367
WP_016560370.1	lcl|NZ_AOWU01000001.1_cds_WP_001281953.1_1	30.423	378	367
WP_016560370.1	lcl|NZ_AOWU01000111.1_cds_WP_001982414.1_1399	25.140	358	367
WP_004755296.1	lcl|NZ_AOWU01000073.1_cds_WP_000689740.1_901	91.728	544	544
WP_004755296.1	lcl|NZ_AOWU01000073.1_cds_WP_000689740.1_901	91.728	544	544
WP_002740998.1	lcl|NZ_AOWU01000073.1_cds_WP_000342716.1_900	94.717	265	265
WP_002740998.1	lcl|NZ_AOWU01000190.1_cds_WP_001002662.1_3013	46.091	243	265
WP_004777170.1	lcl|NZ_AOWU01000073.1_cds_WP_001246619.1_899	94.194	310	310
WP_004777170.1	lcl|NZ_AOWU01000157.1_cds_WP_000501205.1_2287	36.513	304	310
WP_004777170.1	lcl|NZ_AOWU01000154.1_cds_WP_001183721.1_2232	26.471	306	310
