WP_004753574.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002725873.1_1517	89.535	86	106
WP_004755091.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	92.994	314	314
WP_004755091.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	22.936	327	314
WP_004755091.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	26.493	268	314
WP_004755091.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	23.843	281	314
WP_004755091.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	22.941	170	314
WP_004755091.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	27.586	203	314
WP_004755091.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	24.503	151	314
WP_004777161.1	lcl|NZ_JADDUZ010000002.1_cds_WP_026054882.1_1515	86.575	365	365
WP_004766667.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733646.1_1514	96.757	185	185
WP_004766667.1	lcl|NZ_JADDUZ010000004.1_cds_WP_002721790.1_2448	34.337	166	185
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	97.872	329	329
WP_004755430.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	30.159	315	329
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	31.157	337	329
WP_004755430.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	30.868	311	329
WP_004755430.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	27.566	341	329
WP_004755430.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728316.1_3093	28.485	330	329
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733638.1_1476	27.941	340	329
WP_004755430.1	lcl|NZ_JADDUZ010000074.1_cds_WP_002741146.1_3073	29.487	312	329
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733546.1_1447	26.667	270	329
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740721.1_1510	28.387	310	329
WP_004755430.1	lcl|NZ_JADDUZ010000008.1_cds_WP_002732331.1_3294	26.254	339	329
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002744551.1_1482	29.889	271	329
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733698.1_1439	26.642	274	329
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	27.309	249	329
WP_004755430.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	23.975	317	329
WP_004755430.1	lcl|NZ_JADDUZ010000057.1_cds_WP_002740236.1_2602	26.217	267	329
