WP_004753574.1	lcl|NZ_RQHE01000004.1_cds_WP_135576183.1_118	64.103	78	106
WP_004755091.1	lcl|NZ_RQHE01000004.1_cds_WP_135737733.1_119	80.323	310	314
WP_004755091.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	23.923	209	314
WP_004755091.1	lcl|NZ_RQHE01000011.1_cds_WP_012476594.1_3296	24.118	170	314
WP_004755091.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	24.540	163	314
WP_004766667.1	lcl|NZ_RQHE01000004.1_cds_WP_135576144.1_138	30.719	153	185
WP_004766667.1	lcl|NZ_RQHE01000004.1_cds_WP_135575519.1_537	30.899	178	185
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	31.562	320	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	31.210	314	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135738981.1_1723	29.653	317	329
WP_004755430.1	lcl|NZ_RQHE01000011.1_cds_WP_012476594.1_3296	29.118	340	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_012390182.1_2275	29.073	313	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135577455.1_1909	28.793	323	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135738365.1_148	25.461	271	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_246845455.1_1963	27.888	251	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135737733.1_119	25.316	316	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135739081.1_1955	26.866	268	329
WP_004755430.1	lcl|NZ_RQHE01000011.1_cds_WP_210409840.1_3307	24.351	308	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135738390.1_186	25.188	266	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135739228.1_2355	28.629	248	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_135739331.1_2647	25.424	177	329
WP_004755430.1	lcl|NZ_RQHE01000004.1_cds_WP_167881718.1_156	27.500	120	329
WP_004758405.1	lcl|NZ_RQHE01000004.1_cds_WP_012388903.1_247	24.521	261	267
WP_004758405.1	lcl|NZ_RQHE01000004.1_cds_WP_135576148.1_135	29.949	197	267
WP_004758405.1	lcl|NZ_RQHE01000004.1_cds_WP_135738357.1_128	28.804	184	267
WP_004758405.1	lcl|NZ_RQHE01000004.1_cds_WP_135739101.1_1993	29.677	155	267
WP_004758405.1	lcl|NZ_RQHE01000004.1_cds_WP_012387270.1_1836	28.736	174	267
WP_004758405.1	lcl|NZ_RQHE01000011.1_cds_WP_135739554.1_3295	28.646	192	267
WP_016748627.1	lcl|NZ_RQHE01000004.1_cds_WP_135738493.1_515	24.620	329	509
WP_016748627.1	lcl|NZ_RQHE01000004.1_cds_WP_012388629.1_514	32.203	59	509
WP_016748627.1	lcl|NZ_RQHE01000004.1_cds_WP_135738493.1_515	24.620	329	509
WP_016748627.1	lcl|NZ_RQHE01000004.1_cds_WP_012388629.1_514	32.203	59	509
WP_004755319.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	26.568	271	330
WP_004755319.1	lcl|NZ_RQHE01000004.1_cds_WP_246845455.1_1963	29.437	231	330
WP_004755319.1	lcl|NZ_RQHE01000004.1_cds_WP_135738981.1_1723	23.022	278	330
WP_004755319.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	27.174	276	330
WP_004755319.1	lcl|NZ_RQHE01000004.1_cds_WP_012390182.1_2275	26.959	319	330
WP_004755319.1	lcl|NZ_RQHE01000004.1_cds_WP_135739081.1_1955	24.903	257	330
