WP_004753574.1	lcl|NZ_AFKA01000104.1_cds_WP_000340715.1_2101	94.186	86	106
WP_004755091.1	lcl|NZ_AFKA01000104.1_cds_WP_000410273.1_2100	96.815	314	314
WP_004755091.1	lcl|NZ_AFKA01000104.1_cds_WP_000093099.1_2080	57.143	63	314
WP_004755091.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	24.471	331	314
WP_004755091.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	27.239	268	314
WP_004755091.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	22.917	288	314
WP_004755091.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	24.194	186	314
WP_004777161.1	lcl|NZ_AFKA01000104.1_cds_WP_000604524.1_2099	94.247	365	365
WP_004766667.1	lcl|NZ_AFKA01000104.1_cds_WP_000884059.1_2098	96.757	185	185
WP_004766667.1	lcl|NZ_AFKA01000023.1_cds_WP_000351733.1_3469	40.714	140	185
WP_004755430.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	97.568	329	329
WP_004755430.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	32.381	315	329
WP_004755430.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	31.045	335	329
WP_004755430.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	31.677	322	329
WP_004755430.1	lcl|NZ_AFKA01000201.1_cds_WP_001984071.1_519	31.935	310	329
WP_004755430.1	lcl|NZ_AFKA01000278.1_cds_WP_000649925.1_349	29.573	328	329
WP_004755430.1	lcl|NZ_AFKA01000162.1_cds_WP_000709511.1_915	29.730	333	329
WP_004755430.1	lcl|NZ_AFKA01000104.1_cds_WP_000601375.1_2044	25.000	300	329
WP_004755430.1	lcl|NZ_AFKA01000057.1_cds_WP_000688695.1_2578	29.091	275	329
WP_004755430.1	lcl|NZ_AFKA01000104.1_cds_WP_001067557.1_2094	27.541	305	329
WP_004755430.1	lcl|NZ_AFKA01000104.1_cds_WP_000475904.1_2035	27.372	274	329
WP_004755430.1	lcl|NZ_AFKA01000104.1_cds_WP_000410273.1_2100	26.101	318	329
WP_004755430.1	lcl|NZ_AFKA01000119.1_cds_WP_001074785.1_1622	29.057	265	329
WP_004755430.1	lcl|NZ_AFKA01000130.1_cds_WP_001003555.1_1387	25.148	338	329
WP_004755430.1	lcl|NZ_AFKA01000104.1_cds_WP_000487322.1_2046	26.994	326	329
WP_004758405.1	lcl|NZ_AFKA01000104.1_cds_WP_000774262.1_2096	93.633	267	267
WP_004758405.1	lcl|NZ_AFKA01000104.1_cds_WP_000859505.1_2047	26.693	251	267
WP_004758405.1	lcl|NZ_AFKA01000104.1_cds_WP_000800438.1_2066	25.630	238	267
WP_004758405.1	lcl|NZ_AFKA01000104.1_cds_WP_000842260.1_2017	26.842	190	267
WP_004758405.1	lcl|NZ_AFKA01000026.1_cds_WP_000667727.1_3380	30.909	110	267
WP_004758405.1	lcl|NZ_AFKA01000150.1_cds_WP_000805357.1_1103	27.660	188	267
WP_016748627.1	lcl|NZ_AFKA01000104.1_cds_WP_000612797.1_2095	96.267	509	509
WP_016748627.1	lcl|NZ_AFKA01000279.1_cds_WP_000291591.1_312	27.469	324	509
WP_016748627.1	lcl|NZ_AFKA01000279.1_cds_WP_000364507.1_311	31.111	90	509
WP_016748627.1	lcl|NZ_AFKA01000104.1_cds_WP_000612797.1_2095	96.267	509	509
WP_016748627.1	lcl|NZ_AFKA01000279.1_cds_WP_000291591.1_312	27.469	324	509
WP_016748627.1	lcl|NZ_AFKA01000279.1_cds_WP_000364507.1_311	31.111	90	509
WP_004755319.1	lcl|NZ_AFKA01000104.1_cds_WP_001067557.1_2094	96.667	330	330
WP_004755319.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	28.990	307	330
WP_004755319.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	27.068	266	330
WP_004755319.1	lcl|NZ_AFKA01000201.1_cds_WP_001984071.1_519	24.632	272	330
WP_004755319.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	26.266	316	330
WP_004755319.1	lcl|NZ_AFKA01000130.1_cds_WP_001003555.1_1387	28.287	251	330
WP_004755319.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	24.925	333	330
WP_004755319.1	lcl|NZ_AFKA01000278.1_cds_WP_000649925.1_349	29.644	253	330
WP_004755319.1	lcl|NZ_AFKA01000057.1_cds_WP_000688695.1_2578	25.792	221	330
