WP_004753574.1	lcl|NZ_AHQF01000076.1_cds_WP_000340713.1_3070	98.837	86	106
WP_004755091.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	96.795	312	314
WP_004755091.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	24.437	311	314
WP_004755091.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	24.471	331	314
WP_004755091.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	23.264	288	314
WP_004755091.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	21.014	276	314
WP_004766667.1	lcl|NZ_AHQF01000186.1_cds_WP_000351733.1_1254	40.714	140	185
WP_004755430.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	30.659	349	329
WP_004755430.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	32.381	315	329
WP_004755430.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	30.746	335	329
WP_004755430.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	31.457	302	329
WP_004755430.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	31.935	310	329
WP_004755430.1	lcl|NZ_AHQF01000081.1_cds_WP_000649923.1_2893	29.573	328	329
WP_004755430.1	lcl|NZ_AHQF01000319.1_cds_WP_000709511.1_35	29.730	333	329
WP_004755430.1	lcl|NZ_AHQF01000310.1_cds_WP_000688695.1_96	29.091	275	329
WP_004755430.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	25.157	318	329
WP_004755430.1	lcl|NZ_AHQF01000076.1_cds_WP_000377753.1_3023	32.099	162	329
WP_004755430.1	lcl|NZ_AHQF01000104.1_cds_WP_001074783.1_2391	28.302	265	329
WP_004755430.1	lcl|NZ_AHQF01000175.1_cds_WP_001003558.1_1430	25.150	334	329
WP_004755430.1	lcl|NZ_AHQF01000076.1_cds_WP_000048849.1_3046	24.797	246	329
WP_004758405.1	lcl|NZ_AHQF01000076.1_cds_WP_000432841.1_3051	30.043	233	267
WP_004758405.1	lcl|NZ_AHQF01000157.1_cds_WP_000842260.1_1778	26.842	190	267
WP_004758405.1	lcl|NZ_AHQF01000076.1_cds_WP_000869621.1_3024	22.727	242	267
WP_004758405.1	lcl|NZ_AHQF01000083.1_cds_WP_000667727.1_2749	30.909	110	267
WP_004758405.1	lcl|NZ_AHQF01000067.1_cds_WP_000805359.1_3346	28.191	188	267
WP_016748627.1	lcl|NZ_AHQF01000104.1_cds_WP_000291586.1_2463	27.469	324	509
WP_016748627.1	lcl|NZ_AHQF01000104.1_cds_WP_000364507.1_2462	31.111	90	509
WP_016748627.1	lcl|NZ_AHQF01000104.1_cds_WP_000291586.1_2463	27.469	324	509
WP_016748627.1	lcl|NZ_AHQF01000104.1_cds_WP_000364507.1_2462	31.111	90	509
WP_004755319.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	24.632	272	330
WP_004755319.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	24.164	269	330
WP_004755319.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	26.266	316	330
WP_004755319.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	24.625	333	330
WP_004755319.1	lcl|NZ_AHQF01000175.1_cds_WP_001003558.1_1430	28.287	251	330
WP_004755319.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	24.609	256	330
WP_004755319.1	lcl|NZ_AHQF01000076.1_cds_WP_000048849.1_3046	30.469	128	330
WP_004755319.1	lcl|NZ_AHQF01000081.1_cds_WP_000649923.1_2893	29.644	253	330
WP_004755319.1	lcl|NZ_AHQF01000310.1_cds_WP_000688695.1_96	25.792	221	330
WP_004755319.1	lcl|NZ_AHQF01000076.1_cds_WP_000697617.1_3021	25.197	254	330
WP_004754883.1	lcl|NZ_AHQF01000157.1_cds_WP_000575187.1_1771	35.244	349	366
WP_004754883.1	lcl|NZ_AHQF01000076.1_cds_WP_000738262.1_3042	32.898	383	366
WP_004754883.1	lcl|NZ_AHQF01000231.1_cds_WP_001281957.1_660	27.704	379	366
WP_004754883.1	lcl|NZ_AHQF01000076.1_cds_WP_001154829.1_3043	27.378	347	366
WP_004754883.1	lcl|NZ_AHQF01000137.1_cds_WP_000538758.1_2007	29.412	357	366
WP_004754883.1	lcl|NZ_AHQF01000076.1_cds_WP_001054317.1_3055	27.247	356	366
WP_004754883.1	lcl|NZ_AHQF01000014.1_cds_WP_001982414.1_3740	31.579	190	366
WP_016560370.1	lcl|NZ_AHQF01000157.1_cds_WP_000575187.1_1771	35.714	364	367
WP_016560370.1	lcl|NZ_AHQF01000137.1_cds_WP_000538758.1_2007	31.649	376	367
WP_016560370.1	lcl|NZ_AHQF01000076.1_cds_WP_000738262.1_3042	32.410	361	367
WP_016560370.1	lcl|NZ_AHQF01000076.1_cds_WP_001154829.1_3043	32.432	333	367
WP_016560370.1	lcl|NZ_AHQF01000231.1_cds_WP_001281957.1_660	30.159	378	367
WP_016560370.1	lcl|NZ_AHQF01000076.1_cds_WP_001054317.1_3055	26.844	339	367
WP_016560370.1	lcl|NZ_AHQF01000014.1_cds_WP_001982414.1_3740	25.140	358	367
WP_002740998.1	lcl|NZ_AHQF01000086.1_cds_WP_001002663.1_2687	46.091	243	265
WP_004777170.1	lcl|NZ_AHQF01000074.1_cds_WP_000501205.1_3120	36.513	304	310
WP_004777170.1	lcl|NZ_AHQF01000185.1_cds_WP_001183723.1_1302	26.471	306	310
WP_004777170.1	lcl|NZ_AHQF01000065.1_cds_WP_000279894.1_3435	23.282	262	310
WP_004777170.1	lcl|NZ_AHQF01000074.1_cds_WP_000501205.1_3120	36.513	304	310
WP_004777170.1	lcl|NZ_AHQF01000185.1_cds_WP_001183723.1_1302	26.471	306	310
WP_004777170.1	lcl|NZ_AHQF01000065.1_cds_WP_000279894.1_3435	23.282	262	310
WP_004777149.1	lcl|NZ_AHQF01000163.1_cds_WP_001082178.1_1688	29.487	78	221
WP_004777149.1	lcl|NZ_AHQF01000232.1_cds_WP_001069832.1_651	28.440	109	221
WP_004777149.1	lcl|NZ_AHQF01000076.1_cds_WP_000862006.1_3016	32.143	112	221
WP_162833666.1	lcl|NZ_AHQF01000076.1_cds_WP_225740214.1_3072	95.489	133	265
WP_162833666.1	lcl|NZ_AHQF01000116.1_cds_WP_100220569.1_2174	90.226	133	265
WP_162833666.1	lcl|NZ_AHQF01000076.1_cds_WP_000612368.1_3071	100.000	97	265
WP_162833666.1	lcl|NZ_AHQF01000116.1_cds_WP_042710462.1_2173	85.567	97	265
WP_162833666.1	lcl|NZ_AHQF01000076.1_cds_LEP2GSC052_RS1000000126950_3018	43.137	102	265
WP_162833666.1	lcl|NZ_AHQF01000076.1_cds_LEP2GSC052_RS1000000126950_3018	38.136	118	265
WP_162833666.1	lcl|NZ_AHQF01000076.1_cds_LEP2GSC052_RS1000000126950_3018	52.381	21	265
WP_162833666.1	lcl|NZ_AHQF01000201.1_cds_LEP2GSC052_RS1000000128870_970	96.774	31	265
WP_162833666.1	lcl|NZ_AHQF01000303.1_cds_LEP2GSC052_RS0121265_237	41.860	86	265
WP_162833666.1	lcl|NZ_AHQF01000303.1_cds_LEP2GSC052_RS1000000128940_238	50.000	44	265
WP_162833666.1	lcl|NZ_AHQF01000303.1_cds_LEP2GSC052_RS1000000128940_238	45.000	20	265
WP_162833666.1	lcl|NZ_AHQF01000076.1_cds_WP_225740214.1_3072	95.489	133	265
