WP_004753574.1	lcl|NZ_JQPO01000042.1_cds_WP_000340715.1_1038	94.186	86	106
WP_004755091.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	96.774	310	314
WP_004755091.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	24.471	331	314
WP_004755091.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	23.656	279	314
WP_004755091.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	22.917	288	314
WP_004755091.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	23.364	214	314
WP_004766667.1	lcl|NZ_JQPO01000047.1_cds_WP_000351733.1_1118	40.714	140	185
WP_004766667.1	lcl|NZ_JQPO01000042.1_cds_WP_001047905.1_1006	34.463	177	185
WP_004755430.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	30.841	321	329
WP_004755430.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	32.381	315	329
WP_004755430.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	31.045	335	329
WP_004755430.1	lcl|NZ_JQPO01000006.1_cds_WP_001984071.1_157	31.935	310	329
WP_004755430.1	lcl|NZ_JQPO01000010.1_cds_WP_000649924.1_212	29.573	328	329
WP_004755430.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	29.508	305	329
WP_004755430.1	lcl|NZ_JQPO01000069.1_cds_WP_000709511.1_1545	29.730	333	329
WP_004755430.1	lcl|NZ_JQPO01000006.1_cds_WP_000688696.1_137	29.455	275	329
WP_004755430.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	26.426	333	329
WP_004755430.1	lcl|NZ_JQPO01000118.1_cds_WP_001074783.1_2444	28.302	265	329
WP_004755430.1	lcl|NZ_JQPO01000042.1_cds_WP_000460023.1_984	27.397	219	329
WP_004755430.1	lcl|NZ_JQPO01000056.1_cds_WP_061270835.1_1329	26.772	254	329
WP_004758405.1	lcl|NZ_JQPO01000042.1_cds_WP_000043898.1_987	26.016	246	267
WP_004758405.1	lcl|NZ_JQPO01000042.1_cds_WP_000842260.1_967	26.842	190	267
