WP_004753574.1	lcl|NZ_JQPQ01000101.1_cds_WP_000340713.1_2362	98.837	86	106
WP_004755091.1	lcl|NZ_JQPQ01000101.1_cds_WP_000412665.1_2363	96.795	312	314
WP_004755091.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	24.437	311	314
WP_004755091.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	24.471	331	314
WP_004755091.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	22.917	288	314
WP_004755091.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	21.014	276	314
WP_004766667.1	lcl|NZ_JQPQ01000003.1_cds_WP_000351733.1_112	40.714	140	185
WP_004755430.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	32.440	336	329
WP_004755430.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	30.659	349	329
WP_004755430.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	32.381	315	329
WP_004755430.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	31.045	335	329
WP_004755430.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	31.457	302	329
WP_004755430.1	lcl|NZ_JQPQ01000043.1_cds_WP_001984071.1_1115	31.935	310	329
WP_004755430.1	lcl|NZ_JQPQ01000076.1_cds_WP_000649923.1_1919	29.573	328	329
WP_004755430.1	lcl|NZ_JQPQ01000207.1_cds_WP_000709511.1_3568	29.730	333	329
WP_004755430.1	lcl|NZ_JQPQ01000043.1_cds_WP_000688695.1_1135	29.091	275	329
WP_004755430.1	lcl|NZ_JQPQ01000101.1_cds_WP_000412665.1_2363	25.157	318	329
WP_004755430.1	lcl|NZ_JQPQ01000101.1_cds_WP_000377752.1_2422	32.099	162	329
WP_004755430.1	lcl|NZ_JQPQ01000038.1_cds_WP_001074781.1_1046	29.323	266	329
WP_004755430.1	lcl|NZ_JQPQ01000034.1_cds_WP_001003557.1_931	25.000	332	329
WP_004755430.1	lcl|NZ_JQPQ01000101.1_cds_WP_000048849.1_2387	24.797	246	329
WP_004758405.1	lcl|NZ_JQPQ01000101.1_cds_WP_000432841.1_2382	30.043	233	267
WP_004758405.1	lcl|NZ_JQPQ01000157.1_cds_WP_000842260.1_3063	26.842	190	267
WP_004758405.1	lcl|NZ_JQPQ01000101.1_cds_WP_000869621.1_2421	22.727	242	267
WP_004758405.1	lcl|NZ_JQPQ01000112.1_cds_WP_000667727.1_2541	30.909	110	267
WP_004758405.1	lcl|NZ_JQPQ01000140.1_cds_JG84_RS14375_2859	27.660	188	267
WP_016748627.1	lcl|NZ_JQPQ01000033.1_cds_WP_000291585.1_881	27.469	324	509
WP_016748627.1	lcl|NZ_JQPQ01000033.1_cds_WP_000364507.1_882	31.111	90	509
WP_016748627.1	lcl|NZ_JQPQ01000033.1_cds_WP_000291585.1_881	27.469	324	509
WP_016748627.1	lcl|NZ_JQPQ01000033.1_cds_WP_000364507.1_882	31.111	90	509
WP_004755319.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	27.273	253	330
WP_004755319.1	lcl|NZ_JQPQ01000043.1_cds_WP_001984071.1_1115	24.632	272	330
WP_004755319.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	24.164	269	330
WP_004755319.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	26.266	316	330
WP_004755319.1	lcl|NZ_JQPQ01000034.1_cds_WP_001003557.1_931	28.287	251	330
WP_004755319.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	24.925	333	330
WP_004755319.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	24.609	256	330
WP_004755319.1	lcl|NZ_JQPQ01000101.1_cds_WP_000048849.1_2387	30.469	128	330
WP_004755319.1	lcl|NZ_JQPQ01000076.1_cds_WP_000649923.1_1919	29.644	253	330
WP_004755319.1	lcl|NZ_JQPQ01000043.1_cds_WP_000688695.1_1135	25.792	221	330
WP_004755319.1	lcl|NZ_JQPQ01000101.1_cds_WP_000697617.1_2424	25.197	254	330
WP_004754883.1	lcl|NZ_JQPQ01000101.1_cds_WP_002102582.1_2394	37.255	357	366
WP_004754883.1	lcl|NZ_JQPQ01000157.1_cds_WP_061217456.1_3056	34.540	359	366
WP_004754883.1	lcl|NZ_JQPQ01000101.1_cds_WP_000738262.1_2403	32.898	383	366
WP_004754883.1	lcl|NZ_JQPQ01000208.1_cds_WP_061217166.1_3571	27.968	379	366
WP_004754883.1	lcl|NZ_JQPQ01000101.1_cds_WP_000701360.1_2402	27.654	358	366
WP_004754883.1	lcl|NZ_JQPQ01000065.1_cds_WP_000538757.1_1624	29.412	357	366
WP_004754883.1	lcl|NZ_JQPQ01000101.1_cds_WP_001054317.1_2377	27.247	356	366
WP_004754883.1	lcl|NZ_JQPQ01000044.1_cds_WP_001982414.1_1148	31.579	190	366
WP_016560370.1	lcl|NZ_JQPQ01000101.1_cds_WP_002102582.1_2394	37.047	359	367
WP_016560370.1	lcl|NZ_JQPQ01000157.1_cds_WP_061217456.1_3056	36.043	369	367
WP_016560370.1	lcl|NZ_JQPQ01000065.1_cds_WP_000538757.1_1624	31.649	376	367
WP_016560370.1	lcl|NZ_JQPQ01000101.1_cds_WP_000738262.1_2403	32.410	361	367
WP_016560370.1	lcl|NZ_JQPQ01000101.1_cds_WP_000701360.1_2402	31.476	359	367
WP_016560370.1	lcl|NZ_JQPQ01000208.1_cds_WP_061217166.1_3571	30.159	378	367
WP_016560370.1	lcl|NZ_JQPQ01000101.1_cds_WP_001054317.1_2377	26.844	339	367
WP_016560370.1	lcl|NZ_JQPQ01000044.1_cds_WP_001982414.1_1148	25.140	358	367
WP_002740998.1	lcl|NZ_JQPQ01000161.1_cds_WP_001002663.1_3090	46.091	243	265
WP_004777170.1	lcl|NZ_JQPQ01000051.1_cds_WP_000501205.1_1355	36.513	304	310
WP_004777170.1	lcl|NZ_JQPQ01000061.1_cds_WP_061217191.1_1533	26.471	306	310
WP_004777170.1	lcl|NZ_JQPQ01000012.1_cds_WP_000279894.1_393	23.282	262	310
WP_004777170.1	lcl|NZ_JQPQ01000051.1_cds_WP_000501205.1_1355	36.513	304	310
WP_004777170.1	lcl|NZ_JQPQ01000061.1_cds_WP_061217191.1_1533	26.471	306	310
WP_004777170.1	lcl|NZ_JQPQ01000012.1_cds_WP_000279894.1_393	23.282	262	310
WP_004777149.1	lcl|NZ_JQPQ01000001.1_cds_WP_001082181.1_73	29.487	78	221
WP_004777149.1	lcl|NZ_JQPQ01000183.1_cds_WP_001069827.1_3358	28.440	109	221
WP_004777149.1	lcl|NZ_JQPQ01000101.1_cds_WP_000862006.1_2429	32.143	112	221
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_WP_033108779.1_2399	92.481	133	265
WP_162833666.1	lcl|NZ_JQPQ01000012.1_cds_WP_236714075.1_455	90.977	133	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_WP_004769865.1_2400	99.130	115	265
WP_162833666.1	lcl|NZ_JQPQ01000012.1_cds_WP_017861472.1_454	93.548	62	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_JG84_RS23560_2427	43.137	102	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_JG84_RS23560_2427	38.136	118	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_JG84_RS23560_2427	52.381	21	265
WP_162833666.1	lcl|NZ_JQPQ01000018.1_cds_JG84_RS24640_555	93.548	31	265
WP_162833666.1	lcl|NZ_JQPQ01000018.1_cds_JG84_RS24640_555	80.000	15	265
WP_162833666.1	lcl|NZ_JQPQ01000023.1_cds_JG84_RS03395_663	41.860	86	265
WP_162833666.1	lcl|NZ_JQPQ01000023.1_cds_JG84_RS24650_662	50.000	44	265
WP_162833666.1	lcl|NZ_JQPQ01000023.1_cds_JG84_RS24650_662	45.000	20	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_WP_033108779.1_2399	92.481	133	265
WP_162833666.1	lcl|NZ_JQPQ01000012.1_cds_WP_236714075.1_455	90.977	133	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_WP_004769865.1_2400	99.130	115	265
WP_162833666.1	lcl|NZ_JQPQ01000012.1_cds_WP_017861472.1_454	93.548	62	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_JG84_RS23560_2427	43.137	102	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_JG84_RS23560_2427	38.136	118	265
WP_162833666.1	lcl|NZ_JQPQ01000101.1_cds_JG84_RS23560_2427	52.381	21	265
WP_162833666.1	lcl|NZ_JQPQ01000018.1_cds_JG84_RS24640_555	93.548	31	265
WP_162833666.1	lcl|NZ_JQPQ01000018.1_cds_JG84_RS24640_555	80.000	15	265
WP_162833666.1	lcl|NZ_JQPQ01000023.1_cds_JG84_RS03395_663	41.860	86	265
WP_162833666.1	lcl|NZ_JQPQ01000023.1_cds_JG84_RS24650_662	50.000	44	265
WP_162833666.1	lcl|NZ_JQPQ01000023.1_cds_JG84_RS24650_662	45.000	20	265
WP_016748629.1	lcl|NZ_JQPQ01000075.1_cds_WP_002107924.1_1847	23.836	365	682
WP_016748630.1	lcl|NZ_JQPQ01000089.1_cds_WP_002067912.1_2153	25.778	225	333
WP_016748630.1	lcl|NZ_JQPQ01000089.1_cds_WP_002067912.1_2153	25.778	225	333
WP_016560406.1	lcl|NZ_JQPQ01000101.1_cds_WP_000445586.1_2419	26.336	262	392
WP_016560406.1	lcl|NZ_JQPQ01000183.1_cds_WP_000347685.1_3357	23.926	163	392
