WP_004753574.1	lcl|NZ_AHPR01000031.1_cds_WP_000340715.1_3331	94.186	86	106
WP_004755091.1	lcl|NZ_AHPR01000031.1_cds_WP_000712240.1_3330	96.178	314	314
WP_004755091.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	24.471	331	314
WP_004755091.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	26.866	268	314
WP_004755091.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	23.264	288	314
WP_004755091.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	24.194	186	314
WP_004755091.1	lcl|NZ_AHPR01000031.1_cds_WP_000025488.1_3305	23.179	151	314
WP_004777161.1	lcl|NZ_AHPR01000031.1_cds_WP_000604524.1_3329	94.247	365	365
WP_004766667.1	lcl|NZ_AHPR01000031.1_cds_WP_000884057.1_3328	96.216	185	185
WP_004766667.1	lcl|NZ_AHPR01000009.1_cds_WP_000351733.1_3626	40.714	140	185
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	98.176	329	329
WP_004755430.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	32.381	315	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	31.157	337	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	31.034	319	329
WP_004755430.1	lcl|NZ_AHPR01000032.1_cds_WP_001984071.1_3206	31.935	310	329
WP_004755430.1	lcl|NZ_AHPR01000135.1_cds_WP_000649927.1_1466	29.573	328	329
WP_004755430.1	lcl|NZ_AHPR01000076.1_cds_WP_000709512.1_2200	30.030	333	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000601375.1_3270	25.000	300	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_001067556.1_3324	27.541	305	329
WP_004755430.1	lcl|NZ_AHPR01000032.1_cds_WP_000688700.1_3226	29.091	275	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000025488.1_3305	25.392	319	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000707057.1_3303	29.670	273	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000475906.1_3260	26.642	274	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000712240.1_3330	25.786	318	329
WP_004755430.1	lcl|NZ_AHPR01000125.1_cds_WP_001074785.1_1710	29.057	265	329
WP_004755430.1	lcl|NZ_AHPR01000123.1_cds_WP_001003550.1_1777	25.526	333	329
WP_004755430.1	lcl|NZ_AHPR01000031.1_cds_WP_000487324.1_3272	27.301	326	329
WP_004758405.1	lcl|NZ_AHPR01000031.1_cds_WP_000774258.1_3326	93.258	267	267
WP_004758405.1	lcl|NZ_AHPR01000031.1_cds_WP_000859505.1_3273	26.693	251	267
WP_004758405.1	lcl|NZ_AHPR01000031.1_cds_WP_000800436.1_3294	25.630	238	267
WP_004758405.1	lcl|NZ_AHPR01000031.1_cds_WP_000842260.1_3242	26.842	190	267
WP_004758405.1	lcl|NZ_AHPR01000192.1_cds_WP_000667727.1_506	30.909	110	267
WP_004758405.1	lcl|NZ_AHPR01000148.1_cds_WP_000805358.1_1127	27.660	188	267
WP_016748627.1	lcl|NZ_AHPR01000031.1_cds_WP_000602735.1_3325	95.874	509	509
WP_016748627.1	lcl|NZ_AHPR01000005.1_cds_WP_000291595.1_3751	27.778	324	509
WP_016748627.1	lcl|NZ_AHPR01000005.1_cds_WP_000364507.1_3752	31.111	90	509
WP_016748627.1	lcl|NZ_AHPR01000031.1_cds_WP_000602735.1_3325	95.874	509	509
WP_016748627.1	lcl|NZ_AHPR01000005.1_cds_WP_000291595.1_3751	27.778	324	509
WP_016748627.1	lcl|NZ_AHPR01000005.1_cds_WP_000364507.1_3752	31.111	90	509
WP_004755319.1	lcl|NZ_AHPR01000031.1_cds_WP_001067556.1_3324	96.364	330	330
WP_004755319.1	lcl|NZ_AHPR01000031.1_cds_WP_000707057.1_3303	28.866	291	330
WP_004755319.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	29.316	307	330
WP_004755319.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	27.068	266	330
WP_004755319.1	lcl|NZ_AHPR01000032.1_cds_WP_001984071.1_3206	24.632	272	330
WP_004755319.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	25.526	333	330
WP_004755319.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	26.266	316	330
WP_004755319.1	lcl|NZ_AHPR01000031.1_cds_WP_000025488.1_3305	29.412	221	330
WP_004755319.1	lcl|NZ_AHPR01000123.1_cds_WP_001003550.1_1777	28.287	251	330
WP_004755319.1	lcl|NZ_AHPR01000135.1_cds_WP_000649927.1_1466	29.644	253	330
WP_004755319.1	lcl|NZ_AHPR01000032.1_cds_WP_000688700.1_3226	25.792	221	330
WP_004755319.1	lcl|NZ_AHPR01000031.1_cds_WP_000601375.1_3270	25.362	276	330
WP_004755319.1	lcl|NZ_AHPR01000031.1_cds_WP_000487324.1_3272	26.855	283	330
WP_004754883.1	lcl|NZ_AHPR01000031.1_cds_WP_000575184.1_3249	34.262	359	366
WP_004754883.1	lcl|NZ_AHPR01000031.1_cds_WP_000575397.1_3309	33.051	354	366
WP_004754883.1	lcl|NZ_AHPR01000191.1_cds_WP_001281953.1_514	28.232	379	366
WP_004754883.1	lcl|NZ_AHPR01000031.1_cds_WP_000346036.1_3289	28.090	356	366
WP_004754883.1	lcl|NZ_AHPR01000047.1_cds_WP_000538750.1_2797	29.412	357	366
WP_004754883.1	lcl|NZ_AHPR01000031.1_cds_WP_000947842.1_3298	26.957	345	366
WP_004754883.1	lcl|NZ_AHPR01000041.1_cds_WP_001982414.1_2953	31.579	190	366
WP_016560370.1	lcl|NZ_AHPR01000031.1_cds_WP_000575397.1_3309	40.169	356	367
WP_016560370.1	lcl|NZ_AHPR01000031.1_cds_WP_000575184.1_3249	36.043	369	367
WP_016560370.1	lcl|NZ_AHPR01000047.1_cds_WP_000538750.1_2797	31.649	376	367
WP_016560370.1	lcl|NZ_AHPR01000191.1_cds_WP_001281953.1_514	30.423	378	367
WP_016560370.1	lcl|NZ_AHPR01000031.1_cds_WP_000346036.1_3289	24.665	373	367
WP_016560370.1	lcl|NZ_AHPR01000031.1_cds_WP_000947842.1_3298	26.404	356	367
WP_016560370.1	lcl|NZ_AHPR01000041.1_cds_WP_001982414.1_2953	25.140	358	367
WP_004755296.1	lcl|NZ_AHPR01000031.1_cds_WP_000776640.1_3323	37.912	546	544
WP_004755296.1	lcl|NZ_AHPR01000031.1_cds_WP_000776640.1_3323	37.912	546	544
WP_002740998.1	lcl|NZ_AHPR01000031.1_cds_WP_000424610.1_3322	66.667	264	265
WP_002740998.1	lcl|NZ_AHPR01000134.1_cds_WP_001002665.1_1475	46.502	243	265
WP_004777170.1	lcl|NZ_AHPR01000031.1_cds_WP_025176350.1_3321	88.065	310	310
WP_004777170.1	lcl|NZ_AHPR01000216.1_cds_WP_000501205.1_389	36.513	304	310
WP_004777170.1	lcl|NZ_AHPR01000248.1_cds_WP_001183723.1_150	26.471	306	310
WP_004777170.1	lcl|NZ_AHPR01000141.1_cds_WP_000279897.1_1324	23.282	262	310
WP_004777170.1	lcl|NZ_AHPR01000031.1_cds_WP_025176350.1_3321	88.065	310	310
WP_004777170.1	lcl|NZ_AHPR01000216.1_cds_WP_000501205.1_389	36.513	304	310
WP_004777170.1	lcl|NZ_AHPR01000248.1_cds_WP_001183723.1_150	26.471	306	310
WP_004777170.1	lcl|NZ_AHPR01000141.1_cds_WP_000279897.1_1324	23.282	262	310
WP_004754589.1	lcl|NZ_AHPR01000031.1_cds_WP_000479982.1_3320	94.318	264	264
