WP_004753574.1	lcl|NZ_JADDXB010000023.1_cds_WP_002725873.1_1110	89.535	86	106
WP_004755091.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	92.903	310	314
WP_004755091.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	22.630	327	314
WP_004755091.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	22.302	278	314
WP_004755091.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	25.294	170	314
WP_004755091.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	23.488	281	314
WP_004755091.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	22.941	170	314
WP_004755091.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	27.586	203	314
WP_004766667.1	lcl|NZ_JADDXB010000001.1_cds_WP_002750963.1_839	34.337	166	185
WP_004766667.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669938.1_1142	34.463	177	185
WP_004755430.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	31.153	321	329
WP_004755430.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	30.794	315	329
WP_004755430.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	31.642	335	329
WP_004755430.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	31.190	311	329
WP_004755430.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	28.852	305	329
WP_004755430.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	27.566	341	329
WP_004755430.1	lcl|NZ_JADDXB010000038.1_cds_WP_002754065.1_1793	28.485	330	329
WP_004755430.1	lcl|NZ_JADDXB010000022.1_cds_WP_011671143.1_1064	30.351	313	329
WP_004755430.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671074.1_1901	25.148	338	329
WP_004755430.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	27.711	249	329
WP_004755430.1	lcl|NZ_JADDXB010000013.1_cds_WP_017859386.1_349	26.217	267	329
WP_004755430.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669959.1_1341	27.854	219	329
WP_004755430.1	lcl|NZ_JADDXB010000055.1_cds_WP_011669202.1_2464	24.629	337	329
WP_004758405.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669956.1_1344	26.840	231	267
WP_004758405.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669974.1_1318	26.455	189	267
