WP_004753574.1	lcl|NZ_JASUZT010000014.1_cds_WP_002614501.1_841	91.860	86	106
WP_004755091.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	92.581	310	314
WP_004755091.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	24.691	324	314
WP_004755091.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	22.826	276	314
WP_004755091.1	lcl|NZ_JASUZT010000018.1_cds_WP_004498401.1_1167	25.526	333	314
WP_004755091.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	23.843	281	314
WP_004755091.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	27.094	203	314
WP_004766667.1	lcl|NZ_JASUZT010000003.1_cds_WP_002630958.1_2127	35.065	154	185
WP_004755430.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	32.941	340	329
WP_004755430.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	32.107	299	329
WP_004755430.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	30.655	336	329
WP_004755430.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	30.794	315	329
WP_004755430.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	31.190	311	329
WP_004755430.1	lcl|NZ_JASUZT010000011.1_cds_WP_004495537.1_455	27.164	335	329
WP_004755430.1	lcl|NZ_JASUZT010000018.1_cds_WP_004498401.1_1167	29.781	319	329
WP_004755430.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495465.1_1246	28.882	322	329
WP_004755430.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	25.926	270	329
WP_004755430.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619620.1_3504	26.036	338	329
WP_004755430.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	28.030	264	329
WP_004755430.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048386.1_985	26.642	274	329
WP_004755430.1	lcl|NZ_JASUZT010000005.1_cds_WP_004496193.1_2890	27.376	263	329
WP_004755430.1	lcl|NZ_JASUZT010000008.1_cds_WP_016760974.1_3393	24.773	331	329
WP_004755430.1	lcl|NZ_JASUZT010000017.1_cds_WP_004495316.1_1107	27.459	244	329
WP_004755430.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503611.1_995	30.460	174	329
WP_004758405.1	lcl|NZ_JASUZT010000016.1_cds_WP_036094063.1_1029	29.121	182	267
WP_004758405.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503495.1_996	25.498	251	267
WP_004758405.1	lcl|NZ_JASUZT010000001.1_cds_WP_004499478.1_19	30.151	199	267
WP_004758405.1	lcl|NZ_JASUZT010000016.1_cds_WP_002620407.1_967	26.842	190	267
WP_004758405.1	lcl|NZ_JASUZT010000011.1_cds_WP_286048254.1_456	25.946	185	267
WP_004758405.1	lcl|NZ_JASUZT010000001.1_cds_WP_286047777.1_212	32.710	107	267
WP_016748627.1	lcl|NZ_JASUZT010000005.1_cds_WP_004503246.1_2820	26.911	327	509
WP_016748627.1	lcl|NZ_JASUZT010000005.1_cds_WP_286047945.1_2821	31.111	90	509
WP_016748627.1	lcl|NZ_JASUZT010000005.1_cds_WP_004503246.1_2820	26.911	327	509
WP_016748627.1	lcl|NZ_JASUZT010000005.1_cds_WP_286047945.1_2821	31.111	90	509
WP_004755319.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	26.007	273	330
WP_004755319.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	27.076	277	330
WP_004755319.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	27.899	276	330
WP_004755319.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	25.826	333	330
WP_004755319.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	28.163	245	330
WP_004755319.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619620.1_3504	28.070	228	330
WP_004755319.1	lcl|NZ_JASUZT010000008.1_cds_WP_016760974.1_3393	23.755	261	330
WP_004755319.1	lcl|NZ_JASUZT010000018.1_cds_WP_004498401.1_1167	30.830	253	330
WP_004755319.1	lcl|NZ_JASUZT010000011.1_cds_WP_004495537.1_455	26.761	142	330
WP_004755319.1	lcl|NZ_JASUZT010000005.1_cds_WP_004496193.1_2890	26.639	244	330
WP_004755319.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	23.897	272	330
WP_004755319.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	24.390	328	330
WP_004754883.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048381.1_974	34.463	354	366
WP_004754883.1	lcl|NZ_JASUZT010000001.1_cds_WP_002621621.1_24	27.968	379	366
WP_004754883.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048410.1_1020	31.638	354	366
WP_004754883.1	lcl|NZ_JASUZT010000001.1_cds_WP_002615575.1_153	31.405	363	366
WP_004754883.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048416.1_1033	27.667	300	366
WP_004754883.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619618.1_3505	32.620	187	366
WP_016560370.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048381.1_974	37.568	370	367
WP_016560370.1	lcl|NZ_JASUZT010000001.1_cds_WP_002615575.1_153	32.982	379	367
WP_016560370.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048410.1_1020	32.973	370	367
WP_016560370.1	lcl|NZ_JASUZT010000001.1_cds_WP_002621621.1_24	30.585	376	367
WP_016560370.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048416.1_1033	27.778	288	367
WP_016560370.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619618.1_3505	25.419	358	367
WP_002740998.1	lcl|NZ_JASUZT010000001.1_cds_WP_004496886.1_157	46.091	243	265
WP_004777170.1	lcl|NZ_JASUZT010000002.1_cds_WP_004499599.1_1347	38.158	304	310
WP_004777170.1	lcl|NZ_JASUZT010000006.1_cds_WP_002619450.1_3038	27.036	307	310
