WP_004753574.1	lcl|NZ_AOVD01000125.1_cds_WP_000340715.1_3223	94.186	86	106
WP_004755091.1	lcl|NZ_AOVD01000125.1_cds_WP_000410273.1_3222	96.815	314	314
WP_004755091.1	lcl|NZ_AOVD01000125.1_cds_WP_000093099.1_3202	57.143	63	314
WP_004755091.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	24.471	331	314
WP_004755091.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	27.239	268	314
WP_004755091.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	22.917	288	314
WP_004755091.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	24.194	186	314
WP_004777161.1	lcl|NZ_AOVD01000125.1_cds_WP_000604524.1_3221	94.247	365	365
WP_004766667.1	lcl|NZ_AOVD01000125.1_cds_WP_000884059.1_3220	96.757	185	185
WP_004766667.1	lcl|NZ_AOVD01000061.1_cds_WP_000351733.1_1058	40.714	140	185
WP_004755430.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	97.264	329	329
WP_004755430.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	32.381	315	329
WP_004755430.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	31.045	335	329
WP_004755430.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	31.677	322	329
WP_004755430.1	lcl|NZ_AOVD01000005.1_cds_WP_001984071.1_24	31.935	310	329
WP_004755430.1	lcl|NZ_AOVD01000084.1_cds_WP_000649925.1_1647	29.573	328	329
WP_004755430.1	lcl|NZ_AOVD01000019.1_cds_WP_000709511.1_183	29.730	333	329
WP_004755430.1	lcl|NZ_AOVD01000125.1_cds_WP_000601375.1_3166	25.000	300	329
WP_004755430.1	lcl|NZ_AOVD01000081.1_cds_WP_000688695.1_1544	29.091	275	329
WP_004755430.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	27.541	305	329
WP_004755430.1	lcl|NZ_AOVD01000125.1_cds_WP_000475904.1_3157	27.372	274	329
WP_004755430.1	lcl|NZ_AOVD01000125.1_cds_WP_000410273.1_3222	26.101	318	329
WP_004755430.1	lcl|NZ_AOVD01000023.1_cds_WP_001074785.1_283	29.057	265	329
WP_004755430.1	lcl|NZ_AOVD01000136.1_cds_WP_001003555.1_3637	25.148	338	329
WP_004755430.1	lcl|NZ_AOVD01000125.1_cds_WP_000487322.1_3168	26.994	326	329
WP_004758405.1	lcl|NZ_AOVD01000125.1_cds_WP_000774262.1_3218	93.633	267	267
WP_004758405.1	lcl|NZ_AOVD01000125.1_cds_WP_000859505.1_3169	26.693	251	267
WP_004758405.1	lcl|NZ_AOVD01000125.1_cds_WP_000800438.1_3188	25.630	238	267
WP_004758405.1	lcl|NZ_AOVD01000125.1_cds_WP_000842260.1_3139	26.842	190	267
WP_004758405.1	lcl|NZ_AOVD01000072.1_cds_WP_000667727.1_1337	30.909	110	267
WP_004758405.1	lcl|NZ_AOVD01000083.1_cds_WP_000805357.1_1584	27.660	188	267
WP_016748627.1	lcl|NZ_AOVD01000125.1_cds_WP_000612797.1_3217	96.267	509	509
WP_016748627.1	lcl|NZ_AOVD01000089.1_cds_WP_000291591.1_1831	27.469	324	509
WP_016748627.1	lcl|NZ_AOVD01000089.1_cds_WP_000364507.1_1832	31.111	90	509
WP_016748627.1	lcl|NZ_AOVD01000125.1_cds_WP_000612797.1_3217	96.267	509	509
WP_016748627.1	lcl|NZ_AOVD01000089.1_cds_WP_000291591.1_1831	27.469	324	509
WP_016748627.1	lcl|NZ_AOVD01000089.1_cds_WP_000364507.1_1832	31.111	90	509
WP_004755319.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	96.667	330	330
WP_004755319.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	28.990	307	330
WP_004755319.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	27.068	266	330
WP_004755319.1	lcl|NZ_AOVD01000005.1_cds_WP_001984071.1_24	24.632	272	330
WP_004755319.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	26.266	316	330
WP_004755319.1	lcl|NZ_AOVD01000136.1_cds_WP_001003555.1_3637	28.287	251	330
WP_004755319.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	24.925	333	330
WP_004755319.1	lcl|NZ_AOVD01000084.1_cds_WP_000649925.1_1647	29.644	253	330
WP_004755319.1	lcl|NZ_AOVD01000081.1_cds_WP_000688695.1_1544	25.792	221	330
WP_004755319.1	lcl|NZ_AOVD01000125.1_cds_WP_000601375.1_3166	25.362	276	330
WP_004755319.1	lcl|NZ_AOVD01000125.1_cds_WP_000487322.1_3168	26.855	283	330
WP_004754883.1	lcl|NZ_AOVD01000125.1_cds_WP_001198107.1_3215	95.902	366	366
WP_004754883.1	lcl|NZ_AOVD01000125.1_cds_WP_000608295.1_3214	40.000	365	366
WP_004754883.1	lcl|NZ_AOVD01000125.1_cds_WP_000575178.1_3146	34.262	359	366
WP_004754883.1	lcl|NZ_AOVD01000015.1_cds_WP_001281953.1_87	28.232	379	366
WP_004754883.1	lcl|NZ_AOVD01000125.1_cds_WP_000346036.1_3185	28.090	356	366
WP_004754883.1	lcl|NZ_AOVD01000125.1_cds_WP_000582222.1_3204	32.958	355	366
WP_004754883.1	lcl|NZ_AOVD01000041.1_cds_WP_000538752.1_604	29.412	357	366
WP_004754883.1	lcl|NZ_AOVD01000125.1_cds_WP_000947844.1_3192	26.957	345	366
WP_004754883.1	lcl|NZ_AOVD01000130.1_cds_WP_001982414.1_3418	31.579	190	366
WP_016560370.1	lcl|NZ_AOVD01000125.1_cds_WP_000608295.1_3214	96.458	367	367
WP_016560370.1	lcl|NZ_AOVD01000125.1_cds_WP_001198107.1_3215	39.178	365	367
WP_016560370.1	lcl|NZ_AOVD01000125.1_cds_WP_000575178.1_3146	36.043	369	367
WP_016560370.1	lcl|NZ_AOVD01000041.1_cds_WP_000538752.1_604	31.649	376	367
WP_016560370.1	lcl|NZ_AOVD01000125.1_cds_WP_000582222.1_3204	35.692	325	367
WP_016560370.1	lcl|NZ_AOVD01000015.1_cds_WP_001281953.1_87	30.423	378	367
WP_016560370.1	lcl|NZ_AOVD01000125.1_cds_WP_000346036.1_3185	24.665	373	367
WP_016560370.1	lcl|NZ_AOVD01000125.1_cds_WP_000947844.1_3192	26.404	356	367
WP_016560370.1	lcl|NZ_AOVD01000130.1_cds_WP_001982414.1_3418	25.140	358	367
WP_004755296.1	lcl|NZ_AOVD01000125.1_cds_WP_000689743.1_3213	91.544	544	544
WP_004755296.1	lcl|NZ_AOVD01000125.1_cds_WP_000689743.1_3213	91.544	544	544
WP_002740998.1	lcl|NZ_AOVD01000125.1_cds_WP_000342713.1_3212	94.340	265	265
WP_002740998.1	lcl|NZ_AOVD01000128.1_cds_WP_001002663.1_3368	46.091	243	265
WP_004777170.1	lcl|NZ_AOVD01000125.1_cds_WP_001246618.1_3211	92.581	310	310
WP_004777170.1	lcl|NZ_AOVD01000073.1_cds_WP_000501205.1_1377	36.513	304	310
WP_004777170.1	lcl|NZ_AOVD01000067.1_cds_WP_001183723.1_1238	26.471	306	310
WP_004777170.1	lcl|NZ_AOVD01000112.1_cds_WP_000279894.1_2511	23.282	262	310
WP_004777170.1	lcl|NZ_AOVD01000125.1_cds_WP_001246618.1_3211	92.581	310	310
WP_004777170.1	lcl|NZ_AOVD01000073.1_cds_WP_000501205.1_1377	36.513	304	310
WP_004777170.1	lcl|NZ_AOVD01000067.1_cds_WP_001183723.1_1238	26.471	306	310
WP_004777170.1	lcl|NZ_AOVD01000112.1_cds_WP_000279894.1_2511	23.282	262	310
WP_004754589.1	lcl|NZ_AOVD01000125.1_cds_WP_000479982.1_3210	94.318	264	264
WP_002733551.1	lcl|NZ_AOVD01000125.1_cds_WP_000715958.1_3209	96.124	129	130
WP_004777167.1	lcl|NZ_AOVD01000125.1_cds_WP_001088866.1_3208	97.222	144	144
WP_004777149.1	lcl|NZ_AOVD01000125.1_cds_WP_000517242.1_3207	95.023	221	221
WP_004777149.1	lcl|NZ_AOVD01000113.1_cds_WP_001082180.1_2576	29.487	78	221
WP_004777149.1	lcl|NZ_AOVD01000125.1_cds_WP_001206409.1_3197	30.097	103	221
WP_004777149.1	lcl|NZ_AOVD01000119.1_cds_WP_001069834.1_2874	28.440	109	221
WP_162833666.1	lcl|NZ_AOVD01000044.1_cds_WP_151314046.1_622	89.241	158	265
WP_162833666.1	lcl|NZ_AOVD01000044.1_cds_WP_042709618.1_623	83.505	97	265
WP_162833666.1	lcl|NZ_AOVD01000028.1_cds_LEP2GSC153_RS1000000126145_393	53.488	43	265
WP_162833666.1	lcl|NZ_AOVD01000028.1_cds_LEP2GSC153_RS1000000126145_393	45.000	20	265
WP_162833666.1	lcl|NZ_AOVD01000044.1_cds_WP_151314046.1_622	89.241	158	265
WP_162833666.1	lcl|NZ_AOVD01000044.1_cds_WP_042709618.1_623	83.505	97	265
WP_162833666.1	lcl|NZ_AOVD01000028.1_cds_LEP2GSC153_RS1000000126145_393	53.488	43	265
WP_162833666.1	lcl|NZ_AOVD01000028.1_cds_LEP2GSC153_RS1000000126145_393	45.000	20	265
WP_016748629.1	lcl|NZ_AOVD01000131.1_cds_WP_001237996.1_3477	23.836	365	682
WP_016748630.1	lcl|NZ_AOVD01000098.1_cds_WP_002067912.1_2147	25.778	225	333
WP_016748630.1	lcl|NZ_AOVD01000098.1_cds_WP_002067912.1_2147	25.778	225	333
WP_016560406.1	lcl|NZ_AOVD01000125.1_cds_WP_001015422.1_3205	25.381	394	392
WP_016560406.1	lcl|NZ_AOVD01000125.1_cds_WP_002082140.1_3181	28.767	146	392
WP_016560406.1	lcl|NZ_AOVD01000125.1_cds_WP_000661932.1_3172	25.641	156	392
WP_016560406.1	lcl|NZ_AOVD01000125.1_cds_WP_001206409.1_3197	24.607	191	392
WP_016560406.1	lcl|NZ_AOVD01000119.1_cds_WP_000347681.1_2875	23.926	163	392
WP_016560406.1	lcl|NZ_AOVD01000110.1_cds_WP_000402845.1_2461	23.176	233	392
WP_016560441.1	lcl|NZ_AOVD01000125.1_cds_WP_000611594.1_3206	54.598	174	174
WP_016560441.1	lcl|NZ_AOVD01000113.1_cds_WP_001206947.1_2583	32.283	127	174
WP_016560449.1	lcl|NZ_AOVD01000125.1_cds_WP_001015422.1_3205	65.423	402	405
WP_016560449.1	lcl|NZ_AOVD01000119.1_cds_WP_000347681.1_2875	22.010	209	405
