WP_004753574.1	lcl|NZ_BFBB01000002.1_cds_WP_108973983.1_291	53.750	80	106
WP_004755091.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	25.357	280	314
WP_004755091.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	25.472	212	314
WP_004755091.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	22.872	188	314
WP_004755091.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	24.118	170	314
WP_004755091.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	24.123	228	314
WP_004755091.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	22.059	340	314
WP_004766667.1	lcl|NZ_BFBB01000002.1_cds_WP_108973424.1_522	31.977	172	185
WP_004755430.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	33.648	318	329
WP_004755430.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	31.230	317	329
WP_004755430.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	32.372	312	329
WP_004755430.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	27.760	317	329
WP_004755430.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	29.674	337	329
WP_004755430.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	29.464	336	329
WP_004755430.1	lcl|NZ_BFBB01000008.1_cds_WP_209452073.1_3040	28.797	316	329
WP_004755430.1	lcl|NZ_BFBB01000008.1_cds_WP_108977542.1_2699	27.500	320	329
WP_004755430.1	lcl|NZ_BFBB01000002.1_cds_WP_108973130.1_371	26.820	261	329
WP_004755430.1	lcl|NZ_BFBB01000009.1_cds_WP_244594481.1_3342	26.214	309	329
WP_004755430.1	lcl|NZ_BFBB01000001.1_cds_WP_108972444.1_35	27.686	242	329
WP_004758405.1	lcl|NZ_BFBB01000002.1_cds_WP_108973003.1_308	31.053	190	267
WP_004758405.1	lcl|NZ_BFBB01000002.1_cds_WP_108973247.1_431	26.236	263	267
WP_004758405.1	lcl|NZ_BFBB01000008.1_cds_WP_108977629.1_2792	24.473	237	267
WP_004758405.1	lcl|NZ_BFBB01000002.1_cds_WP_108972961.1_286	24.324	185	267
WP_004758405.1	lcl|NZ_BFBB01000009.1_cds_WP_108978223.1_3354	27.225	191	267
WP_016748627.1	lcl|NZ_BFBB01000002.1_cds_WP_167836895.1_545	27.660	329	509
WP_016748627.1	lcl|NZ_BFBB01000002.1_cds_WP_167836895.1_545	27.660	329	509
WP_004755319.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	25.830	271	330
WP_004755319.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	25.338	296	330
WP_004755319.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	25.915	328	330
WP_004755319.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	27.536	276	330
WP_004755319.1	lcl|NZ_BFBB01000008.1_cds_WP_209452073.1_3040	30.081	246	330
WP_004755319.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	25.231	325	330
WP_004755319.1	lcl|NZ_BFBB01000008.1_cds_WP_108977925.1_3134	26.047	215	330
WP_004755319.1	lcl|NZ_BFBB01000008.1_cds_WP_108977542.1_2699	30.667	150	330
WP_004754883.1	lcl|NZ_BFBB01000002.1_cds_WP_108973054.1_334	35.000	360	366
WP_004754883.1	lcl|NZ_BFBB01000008.1_cds_WP_108977653.1_2821	28.165	387	366
WP_004754883.1	lcl|NZ_BFBB01000003.1_cds_WP_108974965.1_1284	27.731	357	366
WP_004754883.1	lcl|NZ_BFBB01000002.1_cds_WP_244594247.1_304	25.773	291	366
WP_004754883.1	lcl|NZ_BFBB01000003.1_cds_WP_108975400.1_1515	22.515	342	366
WP_016560370.1	lcl|NZ_BFBB01000002.1_cds_WP_108973054.1_334	37.569	362	367
WP_016560370.1	lcl|NZ_BFBB01000003.1_cds_WP_108974965.1_1284	31.657	338	367
WP_016560370.1	lcl|NZ_BFBB01000008.1_cds_WP_108977653.1_2821	29.894	378	367
WP_016560370.1	lcl|NZ_BFBB01000003.1_cds_WP_108975400.1_1515	26.761	355	367
WP_016560370.1	lcl|NZ_BFBB01000002.1_cds_WP_244594247.1_304	26.885	305	367
WP_016560370.1	lcl|NZ_BFBB01000008.1_cds_WP_108977849.1_3045	23.485	132	367
WP_002740998.1	lcl|NZ_BFBB01000003.1_cds_WP_108975489.1_1566	44.033	243	265
WP_004777170.1	lcl|NZ_BFBB01000008.1_cds_WP_108978041.1_3260	35.484	310	310
WP_004777170.1	lcl|NZ_BFBB01000007.1_cds_WP_108976690.1_2232	27.957	279	310
WP_004777170.1	lcl|NZ_BFBB01000002.1_cds_WP_108973305.1_461	24.138	261	310
WP_004777170.1	lcl|NZ_BFBB01000008.1_cds_WP_108978041.1_3260	35.484	310	310
WP_004777170.1	lcl|NZ_BFBB01000007.1_cds_WP_108976690.1_2232	27.957	279	310
WP_004777170.1	lcl|NZ_BFBB01000002.1_cds_WP_108973305.1_461	24.138	261	310
WP_004777149.1	lcl|NZ_BFBB01000004.1_cds_WP_108975905.1_1701	24.545	110	221
WP_004777149.1	lcl|NZ_BFBB01000009.1_cds_WP_108978351.1_3500	30.508	118	221
WP_016748629.1	lcl|NZ_BFBB01000002.1_cds_WP_108973952.1_190	25.444	338	682
WP_016748630.1	lcl|NZ_BFBB01000008.1_cds_WP_108977817.1_3006	26.768	198	333
WP_016748630.1	lcl|NZ_BFBB01000008.1_cds_WP_108977817.1_3006	26.768	198	333
WP_016560406.1	lcl|NZ_BFBB01000002.1_cds_WP_108973007.1_310	21.372	379	392
WP_016560406.1	lcl|NZ_BFBB01000002.1_cds_WP_108972773.1_186	25.100	251	392
WP_016560406.1	lcl|NZ_BFBB01000003.1_cds_WP_108974684.1_1135	22.174	230	392
WP_016560406.1	lcl|NZ_BFBB01000004.1_cds_WP_108975905.1_1701	24.783	230	392
WP_016560406.1	lcl|NZ_BFBB01000009.1_cds_WP_108978351.1_3500	32.039	103	392
WP_016560441.1	lcl|NZ_BFBB01000008.1_cds_WP_108977707.1_2880	27.692	130	174
WP_016560449.1	lcl|NZ_BFBB01000002.1_cds_WP_108973007.1_310	28.180	401	405
WP_016560449.1	lcl|NZ_BFBB01000002.1_cds_WP_108972773.1_186	22.293	314	405
WP_016560426.1	lcl|NZ_BFBB01000008.1_cds_WP_108977653.1_2821	28.723	282	362
WP_016560426.1	lcl|NZ_BFBB01000002.1_cds_WP_108973054.1_334	27.937	315	362
WP_016560426.1	lcl|NZ_BFBB01000003.1_cds_WP_108975400.1_1515	22.520	373	362
WP_016560426.1	lcl|NZ_BFBB01000003.1_cds_WP_108974965.1_1284	30.712	267	362
WP_016560426.1	lcl|NZ_BFBB01000002.1_cds_WP_244594247.1_304	28.125	256	362
WP_016560417.1	lcl|NZ_BFBB01000002.1_cds_WP_108973020.1_316	27.208	283	308
WP_016560417.1	lcl|NZ_BFBB01000002.1_cds_WP_108973020.1_316	27.208	283	308
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108977641.1_2807	31.694	366	595
WP_016560501.1	lcl|NZ_BFBB01000004.1_cds_WP_108975786.1_1638	30.239	377	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108977690.1_2863	32.283	254	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108978004.1_3219	28.682	387	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108978006.1_3221	30.556	216	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108977441.1_2620	27.706	231	595
WP_016560501.1	lcl|NZ_BFBB01000001.1_cds_WP_108972621.1_125	29.630	216	595
WP_016560501.1	lcl|NZ_BFBB01000003.1_cds_WP_108974121.1_831	26.818	220	595
WP_016560501.1	lcl|NZ_BFBB01000002.1_cds_WP_108974019.1_551	26.818	220	595
WP_016560501.1	lcl|NZ_BFBB01000003.1_cds_WP_244594310.1_1504	28.910	211	595
WP_016560501.1	lcl|NZ_BFBB01000007.1_cds_WP_108976633.1_2200	30.093	216	595
WP_016560501.1	lcl|NZ_BFBB01000005.1_cds_WP_108976510.1_2108	26.794	209	595
WP_016560501.1	lcl|NZ_BFBB01000002.1_cds_WP_108973281.1_448	27.876	226	595
WP_016560501.1	lcl|NZ_BFBB01000003.1_cds_WP_167836940.1_1421	27.807	187	595
WP_016560501.1	lcl|NZ_BFBB01000002.1_cds_WP_108973852.1_756	27.111	225	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108977341.1_2559	26.872	227	595
WP_016560501.1	lcl|NZ_BFBB01000003.1_cds_WP_108975135.1_1374	26.190	210	595
WP_016560501.1	lcl|NZ_BFBB01000007.1_cds_WP_209452039.1_2208	26.852	216	595
WP_016560501.1	lcl|NZ_BFBB01000003.1_cds_WP_108974756.1_1175	24.800	250	595
WP_016560501.1	lcl|NZ_BFBB01000003.1_cds_WP_108974756.1_1175	25.949	158	595
WP_016560501.1	lcl|NZ_BFBB01000002.1_cds_WP_209451970.1_293	26.432	227	595
WP_016560501.1	lcl|NZ_BFBB01000003.1_cds_WP_108975286.1_1458	26.522	230	595
WP_016560501.1	lcl|NZ_BFBB01000002.1_cds_WP_108973230.1_422	26.106	226	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108977429.1_2612	24.013	304	595
WP_016560501.1	lcl|NZ_BFBB01000007.1_cds_WP_108976803.1_2293	28.634	227	595
WP_016560501.1	lcl|NZ_BFBB01000007.1_cds_WP_108976803.1_2293	24.444	180	595
WP_016560501.1	lcl|NZ_BFBB01000005.1_cds_WP_108976561.1_2029	21.053	209	595
WP_016560501.1	lcl|NZ_BFBB01000002.1_cds_WP_167836892.1_523	25.792	221	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108977641.1_2807	31.694	366	595
WP_016560501.1	lcl|NZ_BFBB01000004.1_cds_WP_108975786.1_1638	30.239	377	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108977690.1_2863	32.283	254	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108978004.1_3219	28.682	387	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108978006.1_3221	30.556	216	595
WP_016560501.1	lcl|NZ_BFBB01000008.1_cds_WP_108977441.1_2620	27.706	231	595
