WP_004753574.1	lcl|NZ_NPDS01000002.1_cds_WP_100762083.1_1700	91.860	86	106
WP_004755091.1	lcl|NZ_NPDS01000002.1_cds_WP_100761755.1_1701	89.809	314	314
WP_004755091.1	lcl|NZ_NPDS01000007.1_cds_WP_100763529.1_3487	23.006	326	314
WP_004755091.1	lcl|NZ_NPDS01000002.1_cds_WP_100761817.1_1764	23.810	336	314
WP_004755091.1	lcl|NZ_NPDS01000002.1_cds_WP_100761767.1_1714	23.669	169	314
WP_004755091.1	lcl|NZ_NPDS01000003.1_cds_WP_100762281.1_2212	22.941	170	314
WP_004766667.1	lcl|NZ_NPDS01000008.1_cds_WP_100763639.1_3580	35.260	173	185
WP_004755430.1	lcl|NZ_NPDS01000002.1_cds_WP_100761817.1_1764	30.240	334	329
WP_004755430.1	lcl|NZ_NPDS01000007.1_cds_WP_100763529.1_3487	31.962	316	329
WP_004755430.1	lcl|NZ_NPDS01000002.1_cds_WP_100761767.1_1714	32.119	302	329
WP_004755430.1	lcl|NZ_NPDS01000005.1_cds_WP_208861998.1_2731	32.581	310	329
WP_004755430.1	lcl|NZ_NPDS01000003.1_cds_WP_100762281.1_2212	27.679	336	329
WP_004755430.1	lcl|NZ_NPDS01000005.1_cds_WP_100762933.1_2872	29.595	321	329
WP_004755430.1	lcl|NZ_NPDS01000003.1_cds_WP_100762356.1_2304	29.394	330	329
WP_004755430.1	lcl|NZ_NPDS01000007.1_cds_WP_100763359.1_3290	26.727	333	329
WP_004755430.1	lcl|NZ_NPDS01000001.1_cds_WP_100760606.1_139	25.220	341	329
WP_004755430.1	lcl|NZ_NPDS01000002.1_cds_WP_100761755.1_1701	25.633	316	329
WP_004755430.1	lcl|NZ_NPDS01000002.1_cds_WP_100761792.1_1740	22.830	311	329
WP_004755430.1	lcl|NZ_NPDS01000006.1_cds_WP_100763246.1_3188	26.515	264	329
WP_004755430.1	lcl|NZ_NPDS01000002.1_cds_WP_100761800.1_1748	26.744	172	329
WP_004755430.1	lcl|NZ_NPDS01000003.1_cds_WP_100762316.1_2253	28.279	244	329
WP_004755430.1	lcl|NZ_NPDS01000004.1_cds_WP_100762657.1_2594	25.194	258	329
WP_004755430.1	lcl|NZ_NPDS01000007.1_cds_WP_100763446.1_3394	23.148	324	329
WP_004755430.1	lcl|NZ_NPDS01000002.1_cds_WP_010575208.1_1725	23.457	243	329
WP_004755430.1	lcl|NZ_NPDS01000002.1_cds_WP_100761790.1_1738	25.614	285	329
WP_004758405.1	lcl|NZ_NPDS01000002.1_cds_WP_100761772.1_1719	25.000	212	267
WP_004758405.1	lcl|NZ_NPDS01000002.1_cds_WP_100761789.1_1737	24.609	256	267
WP_004758405.1	lcl|NZ_NPDS01000002.1_cds_WP_100761818.1_1765	27.368	190	267
WP_004758405.1	lcl|NZ_NPDS01000001.1_cds_WP_100760778.1_328	32.727	110	267
WP_004758405.1	lcl|NZ_NPDS01000003.1_cds_WP_208861991.1_2213	27.419	186	267
WP_004758405.1	lcl|NZ_NPDS01000001.1_cds_WP_100760681.1_221	34.884	86	267
WP_016748627.1	lcl|NZ_NPDS01000008.1_cds_WP_100763766.1_3733	27.434	339	509
WP_016748627.1	lcl|NZ_NPDS01000008.1_cds_WP_100763767.1_3734	32.609	92	509
WP_016748627.1	lcl|NZ_NPDS01000008.1_cds_WP_100763766.1_3733	27.434	339	509
WP_016748627.1	lcl|NZ_NPDS01000008.1_cds_WP_100763767.1_3734	32.609	92	509
WP_004755319.1	lcl|NZ_NPDS01000005.1_cds_WP_208861998.1_2731	25.830	271	330
WP_004755319.1	lcl|NZ_NPDS01000002.1_cds_WP_100761767.1_1714	26.838	272	330
WP_004755319.1	lcl|NZ_NPDS01000002.1_cds_WP_100761817.1_1764	27.385	325	330
WP_004755319.1	lcl|NZ_NPDS01000007.1_cds_WP_100763529.1_3487	27.536	276	330
WP_004755319.1	lcl|NZ_NPDS01000007.1_cds_WP_100763446.1_3394	27.049	244	330
WP_004755319.1	lcl|NZ_NPDS01000002.1_cds_WP_010575208.1_1725	31.496	127	330
WP_004755319.1	lcl|NZ_NPDS01000005.1_cds_WP_100762933.1_2872	28.169	284	330
WP_004755319.1	lcl|NZ_NPDS01000007.1_cds_WP_100763359.1_3290	27.426	237	330
WP_004755319.1	lcl|NZ_NPDS01000001.1_cds_WP_100760606.1_139	26.457	223	330
WP_004755319.1	lcl|NZ_NPDS01000002.1_cds_WP_100761779.1_1727	23.950	238	330
WP_004755319.1	lcl|NZ_NPDS01000003.1_cds_WP_100762281.1_2212	27.972	143	330
WP_004755319.1	lcl|NZ_NPDS01000002.1_cds_WP_100761792.1_1740	22.388	268	330
WP_004755319.1	lcl|NZ_NPDS01000002.1_cds_WP_100761755.1_1701	25.540	278	330
WP_004754883.1	lcl|NZ_NPDS01000001.1_cds_WP_208861966.1_333	27.778	378	366
WP_004754883.1	lcl|NZ_NPDS01000010.1_cds_WP_100764130.1_982	32.133	361	366
WP_004754883.1	lcl|NZ_NPDS01000002.1_cds_WP_100761768.1_1715	26.667	300	366
WP_004754883.1	lcl|NZ_NPDS01000001.1_cds_WP_165783189.1_207	31.892	185	366
WP_016560370.1	lcl|NZ_NPDS01000010.1_cds_WP_100764130.1_982	33.245	379	367
WP_016560370.1	lcl|NZ_NPDS01000001.1_cds_WP_208861966.1_333	31.117	376	367
WP_016560370.1	lcl|NZ_NPDS01000002.1_cds_WP_100761768.1_1715	29.675	246	367
WP_016560370.1	lcl|NZ_NPDS01000001.1_cds_WP_165783189.1_207	25.419	358	367
WP_016560370.1	lcl|NZ_NPDS01000008.1_cds_WP_100763668.1_3614	33.019	106	367
WP_002740998.1	lcl|NZ_NPDS01000003.1_cds_WP_100762198.1_2115	45.679	243	265
WP_004777170.1	lcl|NZ_NPDS01000006.1_cds_WP_100763068.1_2990	37.966	295	310
WP_004777170.1	lcl|NZ_NPDS01000002.1_cds_WP_100761620.1_1545	25.490	306	310
WP_004777170.1	lcl|NZ_NPDS01000002.1_cds_WP_100762013.1_1992	24.434	221	310
WP_004777170.1	lcl|NZ_NPDS01000006.1_cds_WP_100763068.1_2990	37.966	295	310
WP_004777170.1	lcl|NZ_NPDS01000002.1_cds_WP_100761620.1_1545	25.490	306	310
WP_004777170.1	lcl|NZ_NPDS01000002.1_cds_WP_100762013.1_1992	24.434	221	310
WP_004777149.1	lcl|NZ_NPDS01000007.1_cds_WP_100763553.1_3514	29.487	78	221
WP_004777149.1	lcl|NZ_NPDS01000004.1_cds_WP_100762491.1_2410	26.772	127	221
WP_016748629.1	lcl|NZ_NPDS01000001.1_cds_WP_100760581.1_113	21.574	343	682
WP_016748630.1	lcl|NZ_NPDS01000010.1_cds_WP_100764123.1_975	25.114	219	333
WP_016748630.1	lcl|NZ_NPDS01000010.1_cds_WP_100764123.1_975	25.114	219	333
WP_016560406.1	lcl|NZ_NPDS01000006.1_cds_WP_100763049.1_2969	22.086	163	392
WP_016560406.1	lcl|NZ_NPDS01000002.1_cds_WP_100761396.1_1292	26.946	167	392
WP_016560406.1	lcl|NZ_NPDS01000001.1_cds_WP_100760953.1_529	21.586	227	392
WP_016560406.1	lcl|NZ_NPDS01000007.1_cds_WP_100763553.1_3514	24.706	170	392
WP_016560441.1	lcl|NZ_NPDS01000007.1_cds_WP_100763556.1_3520	32.143	140	174
WP_016560426.1	lcl|NZ_NPDS01000001.1_cds_WP_208861966.1_333	29.443	377	362
WP_016560426.1	lcl|NZ_NPDS01000001.1_cds_WP_165783189.1_207	26.519	362	362
WP_016560426.1	lcl|NZ_NPDS01000002.1_cds_WP_100761768.1_1715	26.254	339	362
WP_016560426.1	lcl|NZ_NPDS01000010.1_cds_WP_100764130.1_982	30.800	250	362
WP_016560417.1	lcl|NZ_NPDS01000008.1_cds_WP_100763779.1_3747	25.000	132	308
WP_016560417.1	lcl|NZ_NPDS01000008.1_cds_WP_100763779.1_3747	25.000	132	308
WP_016560501.1	lcl|NZ_NPDS01000002.1_cds_WP_100761756.1_1702	48.793	580	595
WP_016560501.1	lcl|NZ_NPDS01000003.1_cds_WP_165783257.1_2268	32.713	376	595
WP_016560501.1	lcl|NZ_NPDS01000001.1_cds_WP_100760637.1_172	34.630	257	595
WP_016560501.1	lcl|NZ_NPDS01000005.1_cds_WP_100762995.1_2940	32.377	244	595
WP_016560501.1	lcl|NZ_NPDS01000002.1_cds_WP_100761661.1_1593	33.484	221	595
WP_016560501.1	lcl|NZ_NPDS01000010.1_cds_WP_244284650.1_1085	31.944	216	595
WP_016560501.1	lcl|NZ_NPDS01000008.1_cds_WP_165783321.1_3739	26.271	236	595
WP_016560501.1	lcl|NZ_NPDS01000005.1_cds_WP_100762735.1_2647	29.524	210	595
WP_016560501.1	lcl|NZ_NPDS01000006.1_cds_WP_100763233.1_3174	30.374	214	595
WP_016560501.1	lcl|NZ_NPDS01000003.1_cds_WP_100762391.1_2223	29.412	204	595
WP_016560501.1	lcl|NZ_NPDS01000010.1_cds_WP_100764222.1_910	28.458	253	595
WP_016560501.1	lcl|NZ_NPDS01000010.1_cds_WP_100764222.1_910	24.516	155	595
WP_016560501.1	lcl|NZ_NPDS01000009.1_cds_WP_100764034.1_3811	30.137	219	595
WP_016560501.1	lcl|NZ_NPDS01000007.1_cds_WP_100763429.1_3375	23.963	217	595
WP_016560501.1	lcl|NZ_NPDS01000008.1_cds_WP_100763656.1_3600	28.000	250	595
WP_016560501.1	lcl|NZ_NPDS01000001.1_cds_WP_100761098.1_688	27.556	225	595
