WP_004753574.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000340715.1_1055	94.186	86	106
WP_004755091.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000410273.1_1056	96.815	314	314
WP_004755091.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000093099.1_1076	57.143	63	314
WP_004755091.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000744700.1_1443	24.471	331	314
WP_004755091.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000646250.1_1059	27.239	268	314
WP_004755091.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000723090.1_1138	22.917	288	314
WP_004755091.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000600889.1_1085	24.194	186	314
WP_004777161.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000604524.1_1057	94.247	365	365
WP_004766667.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000884059.1_1058	96.757	185	185
WP_004766667.1	lcl|NZ_JAGGCI010000003.1_cds_WP_000351733.1_632	40.714	140	185
WP_004755430.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000646250.1_1059	97.568	329	329
WP_004755430.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000744700.1_1443	32.381	315	329
WP_004755430.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000723090.1_1138	31.045	335	329
WP_004755430.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000600889.1_1085	31.677	322	329
WP_004755430.1	lcl|NZ_JAGGCI010000027.1_cds_WP_001984071.1_2926	31.935	310	329
WP_004755430.1	lcl|NZ_JAGGCI010000010.1_cds_WP_000649925.1_1653	29.573	328	329
WP_004755430.1	lcl|NZ_JAGGCI010000060.1_cds_WP_000709511.1_3679	29.730	333	329
WP_004755430.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000601375.1_1112	25.000	300	329
WP_004755430.1	lcl|NZ_JAGGCI010000027.1_cds_WP_000688695.1_2906	29.091	275	329
WP_004755430.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001067557.1_1062	27.541	305	329
WP_004755430.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000475904.1_1121	27.372	274	329
