WP_004753574.1	lcl|NZ_AOVV01000149.1_cds_WP_000340715.1_3463	94.186	86	106
WP_004755091.1	lcl|NZ_AOVV01000149.1_cds_WP_000410273.1_3464	96.815	314	314
WP_004755091.1	lcl|NZ_AOVV01000149.1_cds_WP_000093099.1_3484	57.143	63	314
WP_004755091.1	lcl|NZ_AOVV01000147.1_cds_WP_000744700.1_3407	24.471	331	314
WP_004755091.1	lcl|NZ_AOVV01000149.1_cds_WP_000646250.1_3467	27.239	268	314
WP_004755091.1	lcl|NZ_AOVV01000149.1_cds_WP_000723090.1_3546	22.917	288	314
WP_004755091.1	lcl|NZ_AOVV01000149.1_cds_WP_000600889.1_3493	24.194	186	314
WP_004777161.1	lcl|NZ_AOVV01000149.1_cds_WP_000604524.1_3465	94.247	365	365
WP_004766667.1	lcl|NZ_AOVV01000149.1_cds_WP_000884059.1_3466	96.757	185	185
WP_004766667.1	lcl|NZ_AOVV01000009.1_cds_WP_000351733.1_99	40.714	140	185
WP_004755430.1	lcl|NZ_AOVV01000149.1_cds_WP_000646250.1_3467	97.568	329	329
WP_004755430.1	lcl|NZ_AOVV01000147.1_cds_WP_000744700.1_3407	32.381	315	329
WP_004755430.1	lcl|NZ_AOVV01000149.1_cds_WP_000723090.1_3546	31.045	335	329
WP_004755430.1	lcl|NZ_AOVV01000149.1_cds_WP_000600889.1_3493	31.677	322	329
WP_004755430.1	lcl|NZ_AOVV01000008.1_cds_WP_001984071.1_43	31.935	310	329
WP_004755430.1	lcl|NZ_AOVV01000087.1_cds_WP_000649925.1_1592	29.573	328	329
WP_004755430.1	lcl|NZ_AOVV01000015.1_cds_WP_000709511.1_208	29.730	333	329
WP_004755430.1	lcl|NZ_AOVV01000149.1_cds_WP_000601375.1_3520	25.000	300	329
WP_004755430.1	lcl|NZ_AOVV01000092.1_cds_WP_000688695.1_1715	29.091	275	329
WP_004755430.1	lcl|NZ_AOVV01000149.1_cds_WP_001067557.1_3470	27.541	305	329
WP_004755430.1	lcl|NZ_AOVV01000149.1_cds_WP_000475904.1_3529	27.372	274	329
WP_004755430.1	lcl|NZ_AOVV01000149.1_cds_WP_000410273.1_3464	26.101	318	329
WP_004755430.1	lcl|NZ_AOVV01000076.1_cds_WP_001074785.1_1211	29.057	265	329
WP_004755430.1	lcl|NZ_AOVV01000053.1_cds_WP_001003555.1_777	25.148	338	329
WP_004755430.1	lcl|NZ_AOVV01000149.1_cds_WP_000487322.1_3518	26.994	326	329
WP_004758405.1	lcl|NZ_AOVV01000149.1_cds_WP_000774262.1_3468	93.633	267	267
WP_004758405.1	lcl|NZ_AOVV01000149.1_cds_WP_000859505.1_3517	26.693	251	267
WP_004758405.1	lcl|NZ_AOVV01000149.1_cds_WP_000800438.1_3498	25.630	238	267
WP_004758405.1	lcl|NZ_AOVV01000149.1_cds_WP_000842260.1_3547	26.842	190	267
WP_004758405.1	lcl|NZ_AOVV01000066.1_cds_WP_000805357.1_999	27.660	188	267
WP_016748627.1	lcl|NZ_AOVV01000149.1_cds_WP_000612797.1_3469	96.267	509	509
WP_016748627.1	lcl|NZ_AOVV01000108.1_cds_WP_000291591.1_2052	27.469	324	509
WP_016748627.1	lcl|NZ_AOVV01000108.1_cds_WP_000364507.1_2051	31.111	90	509
WP_016748627.1	lcl|NZ_AOVV01000149.1_cds_WP_000612797.1_3469	96.267	509	509
WP_016748627.1	lcl|NZ_AOVV01000108.1_cds_WP_000291591.1_2052	27.469	324	509
WP_016748627.1	lcl|NZ_AOVV01000108.1_cds_WP_000364507.1_2051	31.111	90	509
WP_004755319.1	lcl|NZ_AOVV01000149.1_cds_WP_001067557.1_3470	96.667	330	330
WP_004755319.1	lcl|NZ_AOVV01000149.1_cds_WP_000646250.1_3467	28.990	307	330
WP_004755319.1	lcl|NZ_AOVV01000149.1_cds_WP_000600889.1_3493	27.068	266	330
WP_004755319.1	lcl|NZ_AOVV01000008.1_cds_WP_001984071.1_43	24.632	272	330
WP_004755319.1	lcl|NZ_AOVV01000147.1_cds_WP_000744700.1_3407	26.266	316	330
WP_004755319.1	lcl|NZ_AOVV01000053.1_cds_WP_001003555.1_777	28.287	251	330
WP_004755319.1	lcl|NZ_AOVV01000149.1_cds_WP_000723090.1_3546	24.925	333	330
WP_004755319.1	lcl|NZ_AOVV01000087.1_cds_WP_000649925.1_1592	29.644	253	330
WP_004755319.1	lcl|NZ_AOVV01000092.1_cds_WP_000688695.1_1715	25.792	221	330
WP_004755319.1	lcl|NZ_AOVV01000149.1_cds_WP_000601375.1_3520	25.362	276	330
WP_004755319.1	lcl|NZ_AOVV01000149.1_cds_WP_000487322.1_3518	26.855	283	330
WP_004754883.1	lcl|NZ_AOVV01000149.1_cds_WP_001198107.1_3471	95.902	366	366
WP_004754883.1	lcl|NZ_AOVV01000149.1_cds_WP_000608295.1_3472	40.000	365	366
WP_004754883.1	lcl|NZ_AOVV01000149.1_cds_WP_000575178.1_3540	34.262	359	366
WP_004754883.1	lcl|NZ_AOVV01000097.1_cds_WP_001281953.1_1734	28.232	379	366
WP_004754883.1	lcl|NZ_AOVV01000149.1_cds_WP_000346036.1_3501	28.090	356	366
WP_004754883.1	lcl|NZ_AOVV01000149.1_cds_WP_000582222.1_3482	32.958	355	366
WP_004754883.1	lcl|NZ_AOVV01000073.1_cds_WP_000538752.1_1123	29.412	357	366
WP_004754883.1	lcl|NZ_AOVV01000149.1_cds_WP_000947844.1_3494	26.957	345	366
WP_004754883.1	lcl|NZ_AOVV01000138.1_cds_WP_001982414.1_2955	31.579	190	366
WP_016560370.1	lcl|NZ_AOVV01000149.1_cds_WP_000608295.1_3472	96.458	367	367
WP_016560370.1	lcl|NZ_AOVV01000149.1_cds_WP_001198107.1_3471	39.178	365	367
WP_016560370.1	lcl|NZ_AOVV01000149.1_cds_WP_000575178.1_3540	36.043	369	367
WP_016560370.1	lcl|NZ_AOVV01000073.1_cds_WP_000538752.1_1123	31.649	376	367
WP_016560370.1	lcl|NZ_AOVV01000149.1_cds_WP_000582222.1_3482	35.692	325	367
WP_016560370.1	lcl|NZ_AOVV01000097.1_cds_WP_001281953.1_1734	30.423	378	367
WP_016560370.1	lcl|NZ_AOVV01000149.1_cds_WP_000346036.1_3501	24.665	373	367
WP_016560370.1	lcl|NZ_AOVV01000149.1_cds_WP_000947844.1_3494	26.404	356	367
WP_016560370.1	lcl|NZ_AOVV01000138.1_cds_WP_001982414.1_2955	25.140	358	367
WP_004755296.1	lcl|NZ_AOVV01000149.1_cds_WP_000689743.1_3473	91.544	544	544
