WP_004753574.1	lcl|NZ_AFKZ01000110.1_cds_WP_000340715.1_1800	94.186	86	106
WP_004755091.1	lcl|NZ_AFKZ01000110.1_cds_WP_000410273.1_1801	96.815	314	314
WP_004755091.1	lcl|NZ_AFKZ01000110.1_cds_WP_000093099.1_1821	57.143	63	314
WP_004755091.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	24.471	331	314
WP_004755091.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	27.239	268	314
WP_004755091.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	22.917	288	314
WP_004755091.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	24.194	186	314
WP_004777161.1	lcl|NZ_AFKZ01000110.1_cds_WP_000604524.1_1802	94.247	365	365
WP_004766667.1	lcl|NZ_AFKZ01000110.1_cds_WP_000884059.1_1803	96.757	185	185
WP_004766667.1	lcl|NZ_AFKZ01000020.1_cds_WP_000351733.1_3445	40.714	140	185
WP_004755430.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	97.568	329	329
WP_004755430.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	32.381	315	329
WP_004755430.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	31.045	335	329
WP_004755430.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	31.677	322	329
WP_004755430.1	lcl|NZ_AFKZ01000212.1_cds_WP_001984071.1_369	31.935	310	329
WP_004755430.1	lcl|NZ_AFKZ01000072.1_cds_WP_000649925.1_2230	29.573	328	329
WP_004755430.1	lcl|NZ_AFKZ01000295.1_cds_WP_000709511.1_10	29.730	333	329
WP_004755430.1	lcl|NZ_AFKZ01000110.1_cds_WP_000601375.1_1857	25.000	300	329
WP_004755430.1	lcl|NZ_AFKZ01000117.1_cds_WP_000688695.1_1672	29.091	275	329
WP_004755430.1	lcl|NZ_AFKZ01000110.1_cds_WP_001067557.1_1807	27.541	305	329
WP_004755430.1	lcl|NZ_AFKZ01000110.1_cds_WP_000475904.1_1866	27.372	274	329
WP_004755430.1	lcl|NZ_AFKZ01000110.1_cds_WP_000410273.1_1801	26.101	318	329
WP_004755430.1	lcl|NZ_AFKZ01000108.1_cds_WP_001074785.1_1897	29.057	265	329
WP_004755430.1	lcl|NZ_AFKZ01000015.1_cds_WP_001003555.1_3597	25.148	338	329
